Item,Item ID,Day,Quantity,Order Number
scanner batt,11,01-01-2021,120,0
soap,14,01-01-2021,340,0
printer paper,9,01-03-2021,120,0
keyboards,17,01-03-2021,100,0
plastic wrap,19,01-04-2021,440,0
produce bags,13,01-06-2021,420,0
box cutters,6,01-07-2021,460,0
wrenches,15,01-07-2021,60,0
cleaner,3,01-08-2021,80,0
office chair,7,01-08-2021,80,0
pens,8,01-08-2021,1400,0
blank badges,10,01-08-2021,3760,0
water bottles,16,01-08-2021,1480,0
photo paper,18,01-08-2021,18460,0
plastic bags,4,01-09-2021,4040,0
meat trays,12,01-13-2021,6280,0
paper towel,2,01-14-2021,440,0
light bulbs,5,01-14-2021,380,0
toilet paper,1,01-15-2021,263,0
scanner batt,11,01-17-2021,99,0
soap,14,01-17-2021,281,0
printer paper,9,01-18-2021,99,0
keyboards,17,01-19-2021,80,0
plastic wrap,19,01-20-2021,341,0
produce bags,13,01-22-2021,315,0
box cutters,6,01-23-2021,345,0
plastic bags,4,01-24-2021,2929,0
pens,8,01-24-2021,1015,0
blank badges,10,01-24-2021,2726,0
wrenches,15,01-24-2021,44,0
water bottles,16,01-24-2021,1073,0
photo paper,18,01-24-2021,13384,0
cleaner,3,01-25-2021,59,0
office chair,7,01-25-2021,59,0
toilet paper,1,01-29-2021,212,0
meat trays,12,01-29-2021,4436,0
paper towel,2,01-30-2021,300,0
light bulbs,5,01-30-2021,259,0
soap,14,01-31-2021,232,0
scanner batt,11,02-01-2021,82,0
printer paper,9,02-02-2021,82,0
produce bags,13,02-02-2021,287,0
keyboards,17,02-02-2021,69,0
plastic wrap,19,02-02-2021,300,0
box cutters,6,02-03-2021,314,0
pens,8,02-05-2021,954,0
blank badges,10,02-05-2021,2562,0
water bottles,16,02-05-2021,1009,0
photo paper,18,02-05-2021,12576,0
plastic bags,4,02-06-2021,2753,0
cleaner,3,02-07-2021,55,0
office chair,7,02-07-2021,55,0
wrenches,15,02-07-2021,41,0
toilet paper,1,02-09-2021,205,0
paper towel,2,02-09-2021,300,0
meat trays,12,02-09-2021,4279,0
light bulbs,5,02-10-2021,259,0
soap,14,02-10-2021,232,0
scanner batt,11,02-11-2021,82,0
printer paper,9,02-13-2021,82,0
keyboards,17,02-13-2021,69,0
plastic wrap,19,02-13-2021,300,0
produce bags,13,02-14-2021,279,0
box cutters,6,02-16-2021,291,0
pens,8,02-18-2021,858,0
plastic bags,4,02-19-2021,2475,0
blank badges,10,02-19-2021,2303,0
water bottles,16,02-19-2021,907,0
