Item,Item ID,Day,Quantity,Order Number
light bulbs,5,01-01-2021,340,263
soap,14,01-01-2021,340,263
cleaner,3,01-02-2021,40,264
keyboards,17,01-03-2021,100,265
scanner batt,11,01-04-2021,140,266
plastic wrap,19,01-04-2021,440,266
office chair,7,01-07-2021,60,267
printer paper,9,01-07-2021,140,267
photo paper,18,01-08-2021,16500,268
plastic bags,4,01-09-2021,3720,269
blank badges,10,01-09-2021,3200,269
produce bags,13,01-10-2021,580,270
box cutters,6,01-13-2021,600,271
pens,8,01-13-2021,1000,271
water bottles,16,01-13-2021,2180,271
meat trays,12,01-14-2021,6020,272
toilet paper,1,01-15-2021,298,273
paper towel,2,01-15-2021,368,273
light bulbs,5,01-17-2021,281,274
soap,14,01-17-2021,281,274
wrenches,15,01-17-2021,33,274
keyboards,17,01-19-2021,80,275
cleaner,3,01-20-2021,31,276
scanner batt,11,01-20-2021,109,276
plastic wrap,19,01-20-2021,341,276
printer paper,9,01-23-2021,105,277
office chair,7,01-24-2021,44,278
blank badges,10,01-24-2021,2320,278
photo paper,18,01-24-2021,11963,278
plastic bags,4,01-25-2021,2697,279
produce bags,13,01-26-2021,421,280
paper towel,2,01-29-2021,297,281
box cutters,6,01-29-2021,424,281
pens,8,01-29-2021,707,281
water bottles,16,01-29-2021,1540,281
toilet paper,1,01-30-2021,232,282
meat trays,12,01-30-2021,4102,282
light bulbs,5,01-31-2021,232,283
soap,14,01-31-2021,232,283
wrenches,15,02-01-2021,28,284
scanner batt,11,02-02-2021,96,285
keyboards,17,02-02-2021,69,285
plastic wrap,19,02-02-2021,300,285
cleaner,3,02-03-2021,28,286
printer paper,9,02-05-2021,96,287
photo paper,18,02-05-2021,11241,287
plastic bags,4,02-06-2021,2535,288
blank badges,10,02-06-2021,2180,288
office chair,7,02-07-2021,41,289
produce bags,13,02-08-2021,396,290
toilet paper,1,02-09-2021,232,291
paper towel,2,02-09-2021,287,291
box cutters,6,02-09-2021,409,291
pens,8,02-09-2021,682,291
meat trays,12,02-09-2021,4102,291
water bottles,16,02-09-2021,1486,291
light bulbs,5,02-10-2021,232,292
soap,14,02-10-2021,232,292
keyboards,17,02-13-2021,69,293
plastic wrap,19,02-13-2021,300,293
scanner batt,11,02-14-2021,93,294
wrenches,15,02-14-2021,27,294
photo paper,18,02-18-2021,10107,295
plastic bags,4,02-19-2021,2279,296
printer paper,9,02-19-2021,86,296
blank badges,10,02-19-2021,1960,296
cleaner,3,02-20-2021,25,297
office chair,7,02-22-2021,37,298
produce bags,13,02-22-2021,356,298
pens,8,02-23-2021,613,299
water bottles,16,02-23-2021,1336,299
toilet paper,1,02-24-2021,215,300
paper towel,2,02-24-2021,266,300
box cutters,6,02-24-2021,379,300
meat trays,12,02-24-2021,3801,300
light bulbs,5,02-25-2021,215,301
soap,14,02-25-2021,215,301
plastic wrap,19,02-26-2021,278,302
scanner batt,11,02-28-2021,89,303
keyboards,17,02-28-2021,64,303
photo paper,18,02-28-2021,10416,303
blank badges,10,03-01-2021,2020,304
plastic bags,4,03-02-2021,2349,305
printer paper,9,03-02-2021,89,305
produce bags,13,03-03-2021,367,306
wrenches,15,03-03-2021,26,306
cleaner,3,03-04-2021,26,307
toilet paper,1,03-05-2021,215,308
paper towel,2,03-05-2021,266,308
box cutters,6,03-05-2021,379,308
office chair,7,03-05-2021,38,308
pens,8,03-05-2021,632,308
meat trays,12,03-05-2021,3801,308
water bottles,16,03-05-2021,1377,308
light bulbs,5,03-07-2021,215,309
soap,14,03-07-2021,215,309
plastic wrap,19,03-09-2021,278,310
blank badges,10,03-11-2021,2020,311
scanner batt,11,03-11-2021,89,311
keyboards,17,03-11-2021,64,311
photo paper,18,03-11-2021,10416,311
plastic bags,4,03-12-2021,2349,312
printer paper,9,03-12-2021,89,312
produce bags,13,03-13-2021,367,313
cleaner,3,03-14-2021,26,314
pens,8,03-14-2021,650,314
wrenches,15,03-14-2021,26,314
water bottles,16,03-14-2021,1417,314
toilet paper,1,03-15-2021,226,315
paper towel,2,03-15-2021,279,315
box cutters,6,03-15-2021,398,315
office chair,7,03-15-2021,40,315
meat trays,12,03-15-2021,3989,315
light bulbs,5,03-17-2021,238,316
soap,14,03-17-2021,238,316
photo paper,18,03-19-2021,11963,317
plastic wrap,19,03-19-2021,319,317
plastic bags,4,03-20-2021,2697,318
blank badges,10,03-20-2021,2320,318
scanner batt,11,03-20-2021,102,318
keyboards,17,03-20-2021,73,318
printer paper,9,03-21-2021,102,319
produce bags,13,03-22-2021,421,320
box cutters,6,03-24-2021,435,321
pens,8,03-24-2021,725,321
wrenches,15,03-24-2021,30,321
water bottles,16,03-24-2021,1581,321
toilet paper,1,03-25-2021,247,322
