Item,Item ID,Day,Quantity,Order Number
printer paper,9,01-01-2021,220,0
soap,14,01-01-2021,340,0
light bulbs,5,01-03-2021,300,0
scanner batt,11,01-03-2021,180,0
produce bags,13,01-06-2021,420,0
cleaner,3,01-07-2021,60,0
office chair,7,01-07-2021,60,0
toilet paper,1,01-08-2021,240,0
water bottles,16,01-08-2021,3741,0
pens,8,01-09-2021,1240,0
meat trays,12,01-09-2021,8160,0
photo paper,18,01-09-2021,15260,0
plastic wrap,19,01-09-2021,640,0
keyboards,17,01-12-2021,120,0
blank badges,10,01-13-2021,2540,0
plastic bags,4,01-14-2021,2440,0
box cutters,6,01-14-2021,660,0
paper towel,2,01-15-2021,333,0
printer paper,9,01-17-2021,182,0
soap,14,01-17-2021,281,0
wrenches,15,01-17-2021,33,0
light bulbs,5,01-18-2021,248,0
scanner batt,11,01-19-2021,144,0
produce bags,13,01-22-2021,315,0
toilet paper,1,01-24-2021,174,0
cleaner,3,01-24-2021,44,0
office chair,7,01-24-2021,44,0
pens,8,01-24-2021,899,0
water bottles,16,01-24-2021,2712,0
photo paper,18,01-24-2021,11064,0
meat trays,12,01-25-2021,5916,0
plastic wrap,19,01-25-2021,465,0
paper towel,2,01-29-2021,269,0
blank badges,10,01-29-2021,1794,0
keyboards,17,01-29-2021,85,0
box cutters,6,01-30-2021,450,0
plastic bags,4,01-31-2021,1663,0
printer paper,9,01-31-2021,150,0
soap,14,01-31-2021,232,0
light bulbs,5,02-01-2021,205,0
scanner batt,11,02-01-2021,123,0
wrenches,15,02-01-2021,28,0
produce bags,13,02-02-2021,287,0
toilet paper,1,02-05-2021,164,0
water bottles,16,02-05-2021,2548,0
pens,8,02-06-2021,845,0
meat trays,12,02-06-2021,5559,0
photo paper,18,02-06-2021,10396,0
plastic wrap,19,02-06-2021,436,0
cleaner,3,02-07-2021,41,0
office chair,7,02-07-2021,41,0
paper towel,2,02-09-2021,259,0
box cutters,6,02-09-2021,450,0
blank badges,10,02-09-2021,1731,0
keyboards,17,02-09-2021,82,0
plastic bags,4,02-10-2021,1663,0
soap,14,02-10-2021,232,0
light bulbs,5,02-11-2021,205,0
printer paper,9,02-11-2021,150,0
scanner batt,11,02-13-2021,123,0
produce bags,13,02-14-2021,279,0
wrenches,15,02-14-2021,27,0
water bottles,16,02-18-2021,2291,0
toilet paper,1,02-19-2021,147,0
pens,8,02-19-2021,760,0
meat trays,12,02-19-2021,4998,0
photo paper,18,02-19-2021,9347,0
plastic wrap,19,02-20-2021,392,0
cleaner,3,02-22-2021,37,0
office chair,7,02-22-2021,37,0
blank badges,10,02-23-2021,1556,0
paper towel,2,02-24-2021,240,0
plastic bags,4,02-24-2021,1541,0
box cutters,6,02-24-2021,417,0
keyboards,17,02-24-2021,76,0
soap,14,02-25-2021,215,0
light bulbs,5,02-26-2021,190,0
printer paper,9,02-26-2021,139,0
scanner batt,11,02-27-2021,114,0
produce bags,13,02-27-2021,266,0
water bottles,16,02-28-2021,2361,0
toilet paper,1,03-01-2021,152,0
meat trays,12,03-01-2021,5151,0
photo paper,18,03-01-2021,9633,0
pens,8,03-02-2021,783,0
plastic wrap,19,03-02-2021,404,0
wrenches,15,03-03-2021,26,0
paper towel,2,03-05-2021,240,0
cleaner,3,03-05-2021,38,0
box cutters,6,03-05-2021,417,0
office chair,7,03-05-2021,38,0
blank badges,10,03-05-2021,1604,0
plastic bags,4,03-06-2021,1541,0
keyboards,17,03-06-2021,76,0
soap,14,03-07-2021,215,0
light bulbs,5,03-08-2021,190,0
printer paper,9,03-08-2021,139,0
scanner batt,11,03-10-2021,114,0
produce bags,13,03-10-2021,266,0
water bottles,16,03-11-2021,2361,0
photo paper,18,03-11-2021,9633,0
toilet paper,1,03-12-2021,152,0
pens,8,03-12-2021,783,0
meat trays,12,03-12-2021,5151,0
plastic wrap,19,03-12-2021,404,0
blank badges,10,03-14-2021,1651,0
wrenches,15,03-14-2021,26,0
paper towel,2,03-15-2021,252,0
cleaner,3,03-15-2021,40,0
box cutters,6,03-15-2021,438,0
office chair,7,03-15-2021,40,0
plastic bags,4,03-16-2021,1663,0
keyboards,17,03-16-2021,82,0
soap,14,03-17-2021,238,0
light bulbs,5,03-18-2021,218,0
printer paper,9,03-18-2021,160,0
scanner batt,11,03-19-2021,131,0
produce bags,13,03-19-2021,305,0
water bottles,16,03-19-2021,2712,0
toilet paper,1,03-20-2021,174,0
pens,8,03-20-2021,899,0
meat trays,12,03-20-2021,5916,0
photo paper,18,03-20-2021,11064,0
plastic wrap,19,03-21-2021,465,0
blank badges,10,03-23-2021,1842,0
wrenches,15,03-24-2021,30,0
paper towel,2,03-25-2021,276,0
box cutters,6,03-25-2021,479,0
cleaner,3,03-26-2021,44,0
plastic bags,4,03-26-2021,1769,0
office chair,7,03-26-2021,44,0
keyboards,17,03-27-2021,87,0
soap,14,03-28-2021,247,0
light bulbs,5,03-29-2021,218,0
printer paper,9,03-29-2021,160,0
scanner batt,11,03-30-2021,131,0
produce bags,13,03-30-2021,305,0
water bottles,16,03-30-2021,2712,0
pens,8,03-31-2021,899,0
meat trays,12,03-31-2021,5916,0
photo paper,18,03-31-2021,11064,0
toilet paper,1,04-01-2021,174,0
plastic wrap,19,04-01-2021,465,0
blank badges,10,04-04-2021,1842,0
paper towel,2,04-06-2021,276,0
plastic bags,4,04-06-2021,1769,0
box cutters,6,04-06-2021,479,0
wrenches,15,04-06-2021,30,0
cleaner,3,04-07-2021,44,0
office chair,7,04-07-2021,44,0
keyboards,17,04-07-2021,87,0
soap,14,04-08-2021,247,0
light bulbs,5,04-09-2021,218,0
printer paper,9,04-09-2021,160,0
scanner batt,11,04-11-2021,131,0
produce bags,13,04-11-2021,305,0
water bottles,16,04-11-2021,2712,0
pens,8,04-12-2021,899,0
meat trays,12,04-12-2021,5916,0
photo paper,18,04-12-2021,11064,0
toilet paper,1,04-13-2021,174,0
plastic wrap,19,04-13-2021,465,0
blank badges,10,04-15-2021,1842,0
paper towel,2,04-16-2021,276,0
plastic bags,4,04-16-2021,1769,0
box cutters,6,04-16-2021,479,0
keyboards,17,04-18-2021,87,0
cleaner,3,04-19-2021,44,0
office chair,7,04-19-2021,44,0
soap,14,04-19-2021,247,0
wrenches,15,04-19-2021,30,0
light bulbs,5,04-20-2021,218,0
printer paper,9,04-21-2021,160,0
pens,8,04-22-2021,899,0
scanner batt,11,04-22-2021,131,0
meat trays,12,04-22-2021,5916,0
produce bags,13,04-22-2021,305,0
water bottles,16,04-22-2021,2712,0
photo paper,18,04-22-2021,11064,0
toilet paper,1,04-23-2021,174,0
plastic wrap,19,04-23-2021,465,0
blank badges,10,04-26-2021,1842,0
paper towel,2,04-28-2021,276,0
plastic bags,4,04-28-2021,1769,0
box cutters,6,04-28-2021,479,0
soap,14,04-30-2021,247,0
keyboards,17,04-30-2021,87,0
cleaner,3,05-01-2021,44,0
light bulbs,5,05-01-2021,218,0
office chair,7,05-01-2021,44,0
printer paper,9,05-02-2021,160,0
wrenches,15,05-02-2021,30,0
produce bags,13,05-03-2021,305,0
water bottles,16,05-03-2021,2712,0
pens,8,05-04-2021,899,0
scanner batt,11,05-04-2021,131,0
meat trays,12,05-04-2021,5916,0
photo paper,18,05-04-2021,11064,0
toilet paper,1,05-05-2021,174,0
plastic wrap,19,05-05-2021,465,0
blank badges,10,05-07-2021,1842,0
paper towel,2,05-09-2021,276,0
plastic bags,4,05-09-2021,1769,0
box cutters,6,05-09-2021,479,0
soap,14,05-11-2021,255,0
keyboards,17,05-11-2021,90,0
light bulbs,5,05-12-2021,226,0
printer paper,9,05-13-2021,160,0
cleaner,3,05-14-2021,44,0
office chair,7,05-14-2021,44,0
produce bags,13,05-14-2021,305,0
water bottles,16,05-14-2021,2712,0
pens,8,05-15-2021,899,0
scanner batt,11,05-15-2021,131,0
meat trays,12,05-15-2021,5916,0
wrenches,15,05-15-2021,30,0
photo paper,18,05-15-2021,11064,0
toilet paper,1,05-16-2021,174,0
plastic wrap,19,05-16-2021,465,0
blank badges,10,05-18-2021,1842,0
paper towel,2,05-20-2021,276,0
plastic bags,4,05-20-2021,1769,0
box cutters,6,05-20-2021,479,0
soap,14,05-23-2021,247,0
keyboards,17,05-23-2021,87,0
light bulbs,5,05-24-2021,218,0
cleaner,3,05-25-2021,44,0
office chair,7,05-25-2021,44,0
printer paper,9,05-25-2021,160,0
meat trays,12,05-25-2021,5916,0
produce bags,13,05-25-2021,305,0
water bottles,16,05-25-2021,2712,0
photo paper,18,05-25-2021,11064,0
pens,8,05-26-2021,899,0
scanner batt,11,05-26-2021,131,0
toilet paper,1,05-27-2021,174,0
plastic wrap,19,05-27-2021,465,0
wrenches,15,05-28-2021,30,0
blank badges,10,05-30-2021,1842,0
box cutters,6,05-31-2021,479,0
paper towel,2,06-01-2021,276,0
plastic bags,4,06-01-2021,1769,0
soap,14,06-04-2021,247,0
keyboards,17,06-04-2021,87,0
light bulbs,5,06-05-2021,218,0
water bottles,16,06-05-2021,2712,0
printer paper,9,06-06-2021,160,0
produce bags,13,06-06-2021,305,0
photo paper,18,06-06-2021,11064,0
pens,8,06-07-2021,868,0
meat trays,12,06-07-2021,5712,0
toilet paper,1,06-08-2021,168,0
cleaner,3,06-08-2021,42,0
office chair,7,06-08-2021,42,0
scanner batt,11,06-08-2021,126,0
plastic wrap,19,06-08-2021,448,0
blank badges,10,06-10-2021,1778,0
wrenches,15,06-10-2021,28,0
box cutters,6,06-11-2021,462,0
paper towel,2,06-12-2021,266,0
plastic bags,4,06-12-2021,1708,0
light bulbs,5,06-16-2021,210,0
soap,14,06-16-2021,238,0
keyboards,17,06-16-2021,84,0
pens,8,06-17-2021,868,0
printer paper,9,06-17-2021,154,0
meat trays,12,06-17-2021,5712,0
water bottles,16,06-17-2021,2618,0
photo paper,18,06-17-2021,10682,0
scanner batt,11,06-18-2021,126,0
produce bags,13,06-18-2021,294,0
plastic wrap,19,06-18-2021,448,0
toilet paper,1,06-19-2021,168,0
cleaner,3,06-19-2021,42,0
office chair,7,06-19-2021,42,0
blank badges,10,06-21-2021,1842,0
plastic bags,4,06-22-2021,1769,0
box cutters,6,06-22-2021,479,0
wrenches,15,06-22-2021,30,0
paper towel,2,06-23-2021,276,0
light bulbs,5,06-26-2021,218,0
