Item,Item ID,Day,Quantity,Order Number
water bottles,16,01-07-2020,2534,1
plastic bags,4,01-09-2020,2730,2
office chair,7,01-09-2020,56,2
blank badges,10,01-09-2020,2548,2
meat trays,12,01-09-2020,5978,2
paper towel,2,01-10-2020,280,3
photo paper,18,01-10-2020,10906,3
pens,8,01-11-2020,812,4
box cutters,6,01-12-2020,434,5
produce bags,13,01-12-2020,322,5
soap,14,01-12-2020,224,5
light bulbs,5,01-13-2020,210,6
scanner batt,11,01-14-2020,84,7
keyboards,17,01-14-2020,70,7
plastic wrap,19,01-14-2020,322,7
printer paper,9,01-15-2020,105,8
toilet paper,1,01-16-2020,140,9
wrenches,15,01-18-2020,28,10
water bottles,16,01-18-2020,2534,10
blank badges,10,01-20-2020,2548,11
plastic bags,4,01-21-2020,2730,12
meat trays,12,01-21-2020,5978,12
paper towel,2,01-22-2020,280,13
cleaner,3,01-22-2020,28,13
office chair,7,01-22-2020,56,13
photo paper,18,01-22-2020,10906,13
box cutters,6,01-23-2020,434,14
pens,8,01-23-2020,812,14
produce bags,13,01-23-2020,322,14
soap,14,01-23-2020,224,14
light bulbs,5,01-24-2020,210,15
scanner batt,11,01-25-2020,84,16
keyboards,17,01-25-2020,70,16
plastic wrap,19,01-25-2020,322,16
printer paper,9,01-26-2020,98,17
toilet paper,1,01-27-2020,140,18
water bottles,16,01-30-2020,2534,19
blank badges,10,01-31-2020,2548,20
wrenches,15,01-31-2020,28,20
plastic bags,4,02-01-2020,2730,21
meat trays,12,02-01-2020,5978,21
photo paper,18,02-01-2020,10906,21
paper towel,2,02-02-2020,280,22
cleaner,3,02-02-2020,28,22
office chair,7,02-02-2020,56,22
pens,8,02-02-2020,812,22
produce bags,13,02-02-2020,322,22
box cutters,6,02-03-2020,434,23
soap,14,02-03-2020,224,23
light bulbs,5,02-04-2020,210,24
keyboards,17,02-05-2020,70,25
plastic wrap,19,02-05-2020,322,25
scanner batt,11,02-06-2020,84,26
toilet paper,1,02-08-2020,140,27
printer paper,9,02-08-2020,98,27
water bottles,16,02-09-2020,2534,28
blank badges,10,02-10-2020,2548,29
plastic bags,4,02-11-2020,2730,30
meat trays,12,02-12-2020,5978,31
wrenches,15,02-12-2020,28,31
photo paper,18,02-12-2020,10906,31
paper towel,2,02-13-2020,280,32
pens,8,02-14-2020,812,33
produce bags,13,02-14-2020,322,33
cleaner,3,02-15-2020,30,34
light bulbs,5,02-15-2020,226,34
box cutters,6,02-15-2020,465,34
office chair,7,02-15-2020,60,34
soap,14,02-15-2020,240,34
scanner batt,11,02-16-2020,90,35
keyboards,17,02-16-2020,75,35
plastic wrap,19,02-16-2020,345,35
toilet paper,1,02-17-2020,150,36
printer paper,9,02-17-2020,105,36
water bottles,16,02-19-2020,2715,37
blank badges,10,02-20-2020,2730,38
plastic bags,4,02-21-2020,2925,39
meat trays,12,02-22-2020,6405,40
photo paper,18,02-22-2020,11685,40
paper towel,2,02-23-2020,300,41
pens,8,02-24-2020,870,42
produce bags,13,02-24-2020,345,42
wrenches,15,02-24-2020,30,42
box cutters,6,02-25-2020,465,43
office chair,7,02-25-2020,60,43
soap,14,02-25-2020,240,43
light bulbs,5,02-26-2020,226,44
keyboards,17,02-27-2020,75,45
plastic wrap,19,02-27-2020,345,45
cleaner,3,02-28-2020,30,46
scanner batt,11,02-28-2020,90,46
toilet paper,1,02-29-2020,140,47
printer paper,9,03-01-2020,98,48
water bottles,16,03-02-2020,2534,49
blank badges,10,03-03-2020,2548,50
plastic bags,4,03-04-2020,2730,51
meat trays,12,03-04-2020,5978,51
paper towel,2,03-05-2020,280,52
photo paper,18,03-05-2020,10906,52
pens,8,03-06-2020,812,53
produce bags,13,03-07-2020,322,54
box cutters,6,03-08-2020,434,55
soap,14,03-08-2020,224,55
wrenches,15,03-08-2020,28,55
light bulbs,5,03-09-2020,210,56
office chair,7,03-10-2020,56,57
plastic wrap,19,03-10-2020,322,57
toilet paper,1,03-11-2020,140,58
scanner batt,11,03-11-2020,84,58
keyboards,17,03-11-2020,70,58
cleaner,3,03-12-2020,28,59
printer paper,9,03-12-2020,98,59
water bottles,16,03-13-2020,2534,60
blank badges,10,03-14-2020,2548,61
plastic bags,4,03-15-2020,2730,62
meat trays,12,03-15-2020,5978,62
photo paper,18,03-16-2020,10906,63
paper towel,2,03-17-2020,300,64
pens,8,03-17-2020,870,64
box cutters,6,03-18-2020,465,65
produce bags,13,03-18-2020,345,65
soap,14,03-18-2020,240,65
light bulbs,5,03-19-2020,226,66
wrenches,15,03-19-2020,30,66
office chair,7,03-20-2020,60,67
plastic wrap,19,03-20-2020,345,67
toilet paper,1,03-21-2020,150,68
scanner batt,11,03-21-2020,90,68
keyboards,17,03-21-2020,75,68
printer paper,9,03-22-2020,105,69
water bottles,16,03-22-2020,2715,69
cleaner,3,03-24-2020,30,70
blank badges,10,03-24-2020,2730,70
plastic bags,4,03-25-2020,2925,71
meat trays,12,03-26-2020,6405,72
photo paper,18,03-26-2020,11685,72
paper towel,2,03-27-2020,300,73
pens,8,03-28-2020,870,74
box cutters,6,03-29-2020,465,75
produce bags,13,03-29-2020,345,75
soap,14,03-29-2020,240,75
