Item,Item ID,Day,Quantity,Order Number
cleaner,3,01-02-2021,40,273
paper towel,2,01-03-2021,320,274
scanner batt,11,01-04-2021,140,275
office chair,7,01-07-2021,60,276
wrenches,15,01-07-2021,60,276
toilet paper,1,01-08-2021,240,277
plastic bags,4,01-08-2021,4960,277
blank badges,10,01-08-2021,2700,277
meat trays,12,01-08-2021,9300,277
water bottles,16,01-08-2021,2900,277
box cutters,6,01-09-2021,720,278
pens,8,01-09-2021,1240,278
plastic wrap,19,01-09-2021,640,278
keyboards,17,01-12-2021,120,279
printer paper,9,01-13-2021,200,280
produce bags,13,01-14-2021,480,281
photo paper,18,01-14-2021,10100,281
light bulbs,5,01-15-2021,315,282
soap,14,01-15-2021,315,282
paper towel,2,01-18-2021,264,283
cleaner,3,01-20-2021,31,284
scanner batt,11,01-20-2021,109,284
toilet paper,1,01-24-2021,174,285
plastic bags,4,01-24-2021,3596,285
office chair,7,01-24-2021,44,285
pens,8,01-24-2021,899,285
blank badges,10,01-24-2021,1958,285
meat trays,12,01-24-2021,6743,285
wrenches,15,01-24-2021,44,285
water bottles,16,01-24-2021,2103,285
box cutters,6,01-25-2021,522,286
plastic wrap,19,01-25-2021,465,286
light bulbs,5,01-29-2021,255,287
soap,14,01-29-2021,255,287
keyboards,17,01-29-2021,85,287
printer paper,9,01-30-2021,137,288
produce bags,13,01-30-2021,327,288
photo paper,18,01-31-2021,6881,289
paper towel,2,02-01-2021,218,290
scanner batt,11,02-02-2021,96,291
cleaner,3,02-03-2021,28,292
toilet paper,1,02-05-2021,164,293
plastic bags,4,02-05-2021,3379,293
blank badges,10,02-05-2021,1840,293
meat trays,12,02-05-2021,6336,293
water bottles,16,02-05-2021,1976,293
box cutters,6,02-06-2021,491,294
pens,8,02-06-2021,845,294
plastic wrap,19,02-06-2021,436,294
office chair,7,02-07-2021,41,295
wrenches,15,02-07-2021,41,295
light bulbs,5,02-09-2021,246,296
printer paper,9,02-09-2021,137,296
soap,14,02-09-2021,246,296
keyboards,17,02-09-2021,82,296
produce bags,13,02-10-2021,327,297
photo paper,18,02-10-2021,6881,297
paper towel,2,02-11-2021,218,298
scanner batt,11,02-14-2021,93,299
plastic bags,4,02-18-2021,3038,300
toilet paper,1,02-19-2021,147,301
pens,8,02-19-2021,760,301
blank badges,10,02-19-2021,1654,301
meat trays,12,02-19-2021,5697,301
water bottles,16,02-19-2021,1777,301
cleaner,3,02-20-2021,25,302
box cutters,6,02-20-2021,441,302
plastic wrap,19,02-20-2021,392,302
office chair,7,02-22-2021,37,303
wrenches,15,02-22-2021,37,303
light bulbs,5,02-24-2021,228,304
printer paper,9,02-24-2021,127,304
produce bags,13,02-24-2021,303,304
soap,14,02-24-2021,228,304
keyboards,17,02-24-2021,76,304
photo paper,18,02-24-2021,6376,304
paper towel,2,02-26-2021,202,305
plastic bags,4,02-28-2021,3131,306
scanner batt,11,02-28-2021,89,306
toilet paper,1,03-01-2021,152,307
blank badges,10,03-01-2021,1705,307
meat trays,12,03-01-2021,5871,307
water bottles,16,03-01-2021,1831,307
box cutters,6,03-02-2021,455,308
pens,8,03-02-2021,783,308
plastic wrap,19,03-02-2021,404,308
cleaner,3,03-04-2021,26,309
wrenches,15,03-04-2021,38,309
light bulbs,5,03-05-2021,228,310
office chair,7,03-05-2021,38,310
printer paper,9,03-05-2021,127,310
soap,14,03-05-2021,228,310
produce bags,13,03-06-2021,303,311
keyboards,17,03-06-2021,76,311
photo paper,18,03-06-2021,6376,311
paper towel,2,03-08-2021,202,312
plastic bags,4,03-11-2021,3131,313
blank badges,10,03-11-2021,1705,313
scanner batt,11,03-11-2021,89,313
meat trays,12,03-11-2021,5871,313
water bottles,16,03-11-2021,1831,313
toilet paper,1,03-12-2021,152,314
box cutters,6,03-12-2021,455,314
pens,8,03-12-2021,783,314
plastic wrap,19,03-12-2021,404,314
cleaner,3,03-14-2021,26,315
wrenches,15,03-14-2021,39,315
light bulbs,5,03-15-2021,239,316
office chair,7,03-15-2021,40,316
printer paper,9,03-15-2021,133,316
soap,14,03-15-2021,239,316
produce bags,13,03-16-2021,327,317
keyboards,17,03-16-2021,82,317
photo paper,18,03-16-2021,6881,317
paper towel,2,03-18-2021,233,318
plastic bags,4,03-19-2021,3596,319
toilet paper,1,03-20-2021,174,320
pens,8,03-20-2021,899,320
blank badges,10,03-20-2021,1958,320
scanner batt,11,03-20-2021,102,320
meat trays,12,03-20-2021,6743,320
water bottles,16,03-20-2021,2103,320
box cutters,6,03-21-2021,522,321
plastic wrap,19,03-21-2021,465,321
cleaner,3,03-25-2021,30,322
light bulbs,5,03-25-2021,261,322
printer paper,9,03-25-2021,145,322
soap,14,03-25-2021,261,322
wrenches,15,03-25-2021,44,322
office chair,7,03-26-2021,44,323
produce bags,13,03-26-2021,348,323
photo paper,18,03-26-2021,7323,323
keyboards,17,03-27-2021,87,324
paper towel,2,03-29-2021,233,325
plastic bags,4,03-30-2021,3596,326
meat trays,12,03-30-2021,6743,326
pens,8,03-31-2021,899,327
blank badges,10,03-31-2021,1958,327
water bottles,16,03-31-2021,2103,327
toilet paper,1,04-01-2021,174,328
box cutters,6,04-01-2021,522,328
scanner batt,11,04-01-2021,102,328
plastic wrap,19,04-01-2021,465,328
light bulbs,5,04-06-2021,261,329
printer paper,9,04-06-2021,145,329
produce bags,13,04-06-2021,348,329
soap,14,04-06-2021,261,329
wrenches,15,04-06-2021,44,329
photo paper,18,04-06-2021,7323,329
cleaner,3,04-07-2021,30,330
office chair,7,04-07-2021,44,330
keyboards,17,04-07-2021,87,330
paper towel,2,04-09-2021,233,331
plastic bags,4,04-11-2021,3596,332
meat trays,12,04-11-2021,6743,332
pens,8,04-12-2021,899,333
blank badges,10,04-12-2021,1958,333
water bottles,16,04-12-2021,2103,333
toilet paper,1,04-13-2021,174,334
box cutters,6,04-13-2021,522,334
scanner batt,11,04-13-2021,102,334
plastic wrap,19,04-13-2021,465,334
light bulbs,5,04-16-2021,261,335
printer paper,9,04-16-2021,145,335
soap,14,04-16-2021,261,335
photo paper,18,04-16-2021,7323,335
produce bags,13,04-17-2021,348,336
wrenches,15,04-18-2021,44,337
keyboards,17,04-18-2021,87,337
office chair,7,04-19-2021,44,338
paper towel,2,04-20-2021,233,339
cleaner,3,04-20-2021,30,339
plastic bags,4,04-21-2021,3596,340
pens,8,04-22-2021,899,341
blank badges,10,04-22-2021,1958,341
meat trays,12,04-22-2021,6743,341
water bottles,16,04-22-2021,2103,341
toilet paper,1,04-23-2021,174,342
box cutters,6,04-23-2021,522,342
plastic wrap,19,04-23-2021,465,342
scanner batt,11,04-24-2021,102,343
light bulbs,5,04-28-2021,261,344
printer paper,9,04-28-2021,145,344
soap,14,04-28-2021,261,344
photo paper,18,04-28-2021,7323,344
produce bags,13,04-29-2021,348,345
keyboards,17,04-30-2021,87,346
paper towel,2,05-01-2021,233,347
office chair,7,05-01-2021,44,347
wrenches,15,05-01-2021,44,347
cleaner,3,05-03-2021,30,348
plastic bags,4,05-03-2021,3596,348
blank badges,10,05-03-2021,1958,348
meat trays,12,05-03-2021,6743,348
water bottles,16,05-03-2021,2103,348
pens,8,05-04-2021,899,349
toilet paper,1,05-05-2021,174,350
box cutters,6,05-05-2021,522,350
plastic wrap,19,05-05-2021,465,350
scanner batt,11,05-07-2021,102,351
light bulbs,5,05-09-2021,261,352
printer paper,9,05-09-2021,145,352
produce bags,13,05-09-2021,348,352
soap,14,05-09-2021,261,352
photo paper,18,05-09-2021,7323,352
keyboards,17,05-11-2021,90,353
paper towel,2,05-12-2021,240,354
wrenches,15,05-13-2021,44,355
plastic bags,4,05-14-2021,3596,356
office chair,7,05-14-2021,44,356
blank badges,10,05-14-2021,1958,356
meat trays,12,05-14-2021,6743,356
water bottles,16,05-14-2021,2103,356
box cutters,6,05-15-2021,522,357
pens,8,05-15-2021,899,357
toilet paper,1,05-16-2021,174,358
cleaner,3,05-16-2021,30,358
plastic wrap,19,05-16-2021,465,358
scanner batt,11,05-17-2021,102,359
light bulbs,5,05-20-2021,261,360
printer paper,9,05-20-2021,145,360
soap,14,05-20-2021,261,360
photo paper,18,05-20-2021,7323,360
produce bags,13,05-21-2021,348,361
keyboards,17,05-23-2021,87,362
paper towel,2,05-24-2021,233,363
plastic bags,4,05-25-2021,3596,364
office chair,7,05-25-2021,44,364
blank badges,10,05-25-2021,1958,364
meat trays,12,05-25-2021,6743,364
wrenches,15,05-25-2021,44,364
water bottles,16,05-25-2021,2103,364
box cutters,6,05-26-2021,522,365
pens,8,05-26-2021,899,365
toilet paper,1,05-27-2021,174,366
plastic wrap,19,05-27-2021,465,366
cleaner,3,05-29-2021,30,367
scanner batt,11,05-30-2021,102,368
printer paper,9,05-31-2021,145,369
photo paper,18,05-31-2021,7323,369
light bulbs,5,06-01-2021,261,370
produce bags,13,06-01-2021,348,370
soap,14,06-01-2021,261,370
keyboards,17,06-04-2021,87,371
paper towel,2,06-05-2021,233,372
plastic bags,4,06-05-2021,3596,372
blank badges,10,06-06-2021,1958,373
meat trays,12,06-06-2021,6743,373
water bottles,16,06-06-2021,2103,373
box cutters,6,06-07-2021,504,374
pens,8,06-07-2021,868,374
wrenches,15,06-07-2021,42,374
toilet paper,1,06-08-2021,168,375
office chair,7,06-08-2021,42,375
plastic wrap,19,06-08-2021,448,375
scanner batt,11,06-10-2021,98,376
cleaner,3,06-11-2021,28,377
photo paper,18,06-11-2021,7070,377
light bulbs,5,06-12-2021,252,378
printer paper,9,06-12-2021,140,378
soap,14,06-12-2021,252,378
produce bags,13,06-13-2021,336,379
paper towel,2,06-16-2021,224,380
keyboards,17,06-16-2021,84,380
plastic bags,4,06-17-2021,3472,381
pens,8,06-17-2021,868,381
blank badges,10,06-17-2021,1890,381
meat trays,12,06-17-2021,6510,381
water bottles,16,06-17-2021,2030,381
box cutters,6,06-18-2021,504,382
wrenches,15,06-18-2021,42,382
plastic wrap,19,06-18-2021,448,382
toilet paper,1,06-19-2021,168,383
office chair,7,06-19-2021,42,383
scanner batt,11,06-22-2021,102,384
photo paper,18,06-22-2021,7323,384
cleaner,3,06-23-2021,30,385
light bulbs,5,06-23-2021,261,385
printer paper,9,06-23-2021,145,385
produce bags,13,06-23-2021,348,385
soap,14,06-23-2021,261,385
paper towel,2,06-26-2021,233,386
plastic bags,4,06-26-2021,3596,386
keyboards,17,06-26-2021,87,386
blank badges,10,06-27-2021,1958,387
meat trays,12,06-27-2021,6743,387
water bottles,16,06-27-2021,2103,387
