Item,Item ID,Day,Quantity,Order Number
blank badges,10,01-08-2020,2618,1
light bulbs,5,01-09-2020,266,2
office chair,7,01-09-2020,56,2
printer paper,9,01-09-2020,154,2
produce bags,13,01-09-2020,378,2
water bottles,16,01-09-2020,1946,2
photo paper,18,01-09-2020,12404,2
toilet paper,1,01-10-2020,224,3
paper towel,2,01-10-2020,294,3
scanner batt,11,01-10-2020,112,3
soap,14,01-10-2020,252,3
box cutters,6,01-11-2020,462,4
meat trays,12,01-11-2020,5194,4
keyboards,17,01-11-2020,84,4
plastic wrap,19,01-11-2020,406,4
pens,8,01-14-2020,700,5
plastic bags,4,01-15-2020,1950,6
wrenches,15,01-18-2020,28,7
blank badges,10,01-19-2020,2618,8
printer paper,9,01-20-2020,154,9
photo paper,18,01-20-2020,12404,9
light bulbs,5,01-21-2020,266,10
produce bags,13,01-21-2020,378,10
water bottles,16,01-21-2020,1946,10
toilet paper,1,01-22-2020,224,11
paper towel,2,01-22-2020,294,11
cleaner,3,01-22-2020,28,11
office chair,7,01-22-2020,56,11
scanner batt,11,01-22-2020,112,11
soap,14,01-22-2020,252,11
plastic wrap,19,01-22-2020,406,11
box cutters,6,01-23-2020,462,12
meat trays,12,01-23-2020,5194,12
keyboards,17,01-23-2020,84,12
pens,8,01-24-2020,700,13
plastic bags,4,01-26-2020,1820,14
blank badges,10,01-31-2020,2618,15
wrenches,15,01-31-2020,28,15
photo paper,18,01-31-2020,12404,15
toilet paper,1,02-01-2020,224,16
paper towel,2,02-01-2020,294,16
light bulbs,5,02-01-2020,266,16
printer paper,9,02-01-2020,154,16
produce bags,13,02-01-2020,378,16
water bottles,16,02-01-2020,1946,16
cleaner,3,02-02-2020,28,17
box cutters,6,02-02-2020,462,17
office chair,7,02-02-2020,56,17
scanner batt,11,02-02-2020,112,17
meat trays,12,02-02-2020,5194,17
soap,14,02-02-2020,252,17
keyboards,17,02-02-2020,84,17
plastic wrap,19,02-02-2020,406,17
pens,8,02-04-2020,700,18
plastic bags,4,02-07-2020,1820,19
blank badges,10,02-10-2020,2618,20
photo paper,18,02-10-2020,12404,20
printer paper,9,02-11-2020,154,21
water bottles,16,02-11-2020,1946,21
toilet paper,1,02-12-2020,224,22
light bulbs,5,02-12-2020,266,22
produce bags,13,02-12-2020,378,22
wrenches,15,02-12-2020,28,22
paper towel,2,02-13-2020,294,23
scanner batt,11,02-13-2020,112,23
soap,14,02-13-2020,252,23
box cutters,6,02-14-2020,462,24
meat trays,12,02-14-2020,5194,24
plastic wrap,19,02-14-2020,406,24
cleaner,3,02-15-2020,30,25
office chair,7,02-15-2020,60,25
pens,8,02-15-2020,750,25
keyboards,17,02-15-2020,90,25
plastic bags,4,02-16-2020,1950,26
blank badges,10,02-20-2020,2805,27
photo paper,18,02-21-2020,13290,28
printer paper,9,02-22-2020,165,29
water bottles,16,02-22-2020,2085,29
toilet paper,1,02-23-2020,240,30
paper towel,2,02-23-2020,315,30
light bulbs,5,02-23-2020,285,30
produce bags,13,02-23-2020,405,30
soap,14,02-23-2020,270,30
box cutters,6,02-24-2020,495,31
scanner batt,11,02-24-2020,120,31
meat trays,12,02-24-2020,5565,31
wrenches,15,02-24-2020,30,31
plastic wrap,19,02-24-2020,435,31
office chair,7,02-25-2020,60,32
keyboards,17,02-25-2020,90,32
pens,8,02-26-2020,750,33
cleaner,3,02-28-2020,30,34
plastic bags,4,02-28-2020,1950,34
blank badges,10,03-03-2020,2618,35
water bottles,16,03-04-2020,1946,36
photo paper,18,03-04-2020,12404,36
toilet paper,1,03-05-2020,224,37
paper towel,2,03-05-2020,294,37
light bulbs,5,03-05-2020,266,37
printer paper,9,03-05-2020,154,37
produce bags,13,03-05-2020,378,37
soap,14,03-05-2020,252,37
box cutters,6,03-06-2020,462,38
scanner batt,11,03-06-2020,112,38
meat trays,12,03-06-2020,5194,38
plastic wrap,19,03-06-2020,406,38
wrenches,15,03-08-2020,28,39
keyboards,17,03-09-2020,84,40
office chair,7,03-10-2020,56,41
pens,8,03-10-2020,700,41
plastic bags,4,03-11-2020,1820,42
cleaner,3,03-12-2020,28,43
blank badges,10,03-14-2020,2618,44
photo paper,18,03-14-2020,12404,44
water bottles,16,03-15-2020,1946,45
light bulbs,5,03-16-2020,266,46
printer paper,9,03-16-2020,154,46
produce bags,13,03-16-2020,378,46
toilet paper,1,03-17-2020,240,47
paper towel,2,03-17-2020,315,47
box cutters,6,03-17-2020,495,47
meat trays,12,03-17-2020,5565,47
soap,14,03-17-2020,270,47
plastic wrap,19,03-17-2020,435,47
scanner batt,11,03-18-2020,120,48
pens,8,03-19-2020,750,49
wrenches,15,03-19-2020,30,49
keyboards,17,03-19-2020,90,49
plastic bags,4,03-20-2020,1950,50
office chair,7,03-20-2020,60,50
cleaner,3,03-24-2020,30,51
blank badges,10,03-24-2020,2805,51
water bottles,16,03-25-2020,2085,52
photo paper,18,03-25-2020,13290,52
produce bags,13,03-26-2020,405,53
toilet paper,1,03-27-2020,240,54
light bulbs,5,03-27-2020,285,54
printer paper,9,03-27-2020,165,54
paper towel,2,03-28-2020,315,55
box cutters,6,03-28-2020,495,55
meat trays,12,03-28-2020,5565,55
soap,14,03-28-2020,270,55
plastic wrap,19,03-28-2020,435,55
scanner batt,11,03-29-2020,120,56
pens,8,03-31-2020,700,57
keyboards,17,03-31-2020,84,57
plastic bags,4,04-01-2020,1820,58
wrenches,15,04-01-2020,28,58
office chair,7,04-02-2020,56,59
blank badges,10,04-05-2020,2618,60
photo paper,18,04-05-2020,12404,60
cleaner,3,04-06-2020,28,61
water bottles,16,04-06-2020,1946,61
light bulbs,5,04-07-2020,266,62
printer paper,9,04-07-2020,154,62
produce bags,13,04-07-2020,378,62
toilet paper,1,04-08-2020,224,63
paper towel,2,04-08-2020,294,63
meat trays,12,04-08-2020,5194,63
soap,14,04-09-2020,252,64
box cutters,6,04-10-2020,462,65
scanner batt,11,04-10-2020,112,65
plastic wrap,19,04-10-2020,406,65
pens,8,04-11-2020,700,66
plastic bags,4,04-12-2020,1820,67
keyboards,17,04-12-2020,84,67
office chair,7,04-13-2020,56,68
wrenches,15,04-13-2020,28,68
blank badges,10,04-15-2020,2805,69
photo paper,18,04-15-2020,13290,69
water bottles,16,04-16-2020,2085,70
cleaner,3,04-18-2020,30,71
light bulbs,5,04-18-2020,285,71
printer paper,9,04-18-2020,165,71
produce bags,13,04-18-2020,405,71
toilet paper,1,04-19-2020,240,72
paper towel,2,04-19-2020,315,72
meat trays,12,04-19-2020,5565,72
soap,14,04-19-2020,270,72
box cutters,6,04-20-2020,495,73
plastic wrap,19,04-20-2020,435,73
pens,8,04-21-2020,750,74
scanner batt,11,04-21-2020,120,74
plastic bags,4,04-22-2020,1950,75
keyboards,17,04-22-2020,90,75
office chair,7,04-24-2020,60,76
wrenches,15,04-25-2020,30,77
blank badges,10,04-27-2020,2805,78
photo paper,18,04-27-2020,13290,78
water bottles,16,04-28-2020,1946,79
light bulbs,5,04-29-2020,266,80
produce bags,13,04-29-2020,378,80
toilet paper,1,04-30-2020,224,81
paper towel,2,04-30-2020,294,81
cleaner,3,04-30-2020,28,81
printer paper,9,04-30-2020,154,81
meat trays,12,04-30-2020,5194,81
soap,14,04-30-2020,252,81
box cutters,6,05-01-2020,462,82
plastic wrap,19,05-01-2020,406,82
pens,8,05-03-2020,700,83
scanner batt,11,05-03-2020,112,83
keyboards,17,05-04-2020,84,84
plastic bags,4,05-05-2020,1820,85
office chair,7,05-07-2020,56,86
blank badges,10,05-08-2020,2618,87
wrenches,15,05-08-2020,28,87
water bottles,16,05-08-2020,1946,87
photo paper,18,05-08-2020,12404,87
light bulbs,5,05-10-2020,285,88
produce bags,13,05-10-2020,405,88
toilet paper,1,05-11-2020,240,89
paper towel,2,05-11-2020,315,89
printer paper,9,05-11-2020,165,89
meat trays,12,05-11-2020,5565,89
soap,14,05-11-2020,270,89
box cutters,6,05-12-2020,495,90
plastic wrap,19,05-12-2020,435,90
cleaner,3,05-13-2020,30,91
plastic bags,4,05-14-2020,1950,92
pens,8,05-14-2020,750,92
scanner batt,11,05-14-2020,120,92
keyboards,17,05-15-2020,90,93
office chair,7,05-17-2020,60,94
blank badges,10,05-19-2020,2805,95
water bottles,16,05-19-2020,2085,95
photo paper,18,05-19-2020,13290,95
wrenches,15,05-20-2020,30,96
light bulbs,5,05-22-2020,285,97
produce bags,13,05-22-2020,405,97
toilet paper,1,05-23-2020,224,98
paper towel,2,05-23-2020,294,98
box cutters,6,05-23-2020,462,98
printer paper,9,05-23-2020,154,98
meat trays,12,05-23-2020,5194,98
soap,14,05-23-2020,252,98
plastic wrap,19,05-24-2020,406,99
cleaner,3,05-25-2020,28,100
pens,8,05-25-2020,700,100
scanner batt,11,05-25-2020,112,100
plastic bags,4,05-26-2020,1820,101
keyboards,17,05-27-2020,84,102
office chair,7,05-30-2020,56,103
blank badges,10,05-31-2020,2618,104
water bottles,16,05-31-2020,1946,104
photo paper,18,05-31-2020,12404,104
light bulbs,5,06-02-2020,266,105
meat trays,12,06-02-2020,5194,105
produce bags,13,06-02-2020,378,105
wrenches,15,06-02-2020,28,105
toilet paper,1,06-03-2020,224,106
paper towel,2,06-03-2020,294,106
printer paper,9,06-03-2020,154,106
soap,14,06-03-2020,252,106
box cutters,6,06-04-2020,462,107
plastic wrap,19,06-04-2020,406,107
pens,8,06-05-2020,700,108
plastic bags,4,06-06-2020,1820,109
scanner batt,11,06-06-2020,112,109
cleaner,3,06-07-2020,28,110
keyboards,17,06-07-2020,84,110
blank badges,10,06-10-2020,2618,111
office chair,7,06-11-2020,56,112
water bottles,16,06-11-2020,1946,112
photo paper,18,06-11-2020,12404,112
toilet paper,1,06-14-2020,224,113
light bulbs,5,06-14-2020,266,113
meat trays,12,06-14-2020,5194,113
produce bags,13,06-14-2020,378,113
paper towel,2,06-15-2020,294,114
box cutters,6,06-15-2020,462,114
printer paper,9,06-15-2020,154,114
soap,14,06-15-2020,252,114
wrenches,15,06-15-2020,28,114
plastic wrap,19,06-15-2020,406,114
pens,8,06-16-2020,700,115
plastic bags,4,06-17-2020,1820,116
scanner batt,11,06-17-2020,112,116
keyboards,17,06-18-2020,84,117
cleaner,3,06-20-2020,30,118
blank badges,10,06-21-2020,2805,119
water bottles,16,06-21-2020,2085,119
photo paper,18,06-21-2020,13290,119
office chair,7,06-22-2020,60,120
toilet paper,1,06-24-2020,240,121
light bulbs,5,06-24-2020,285,121
meat trays,12,06-24-2020,5565,121
produce bags,13,06-24-2020,405,121
paper towel,2,06-25-2020,315,122
box cutters,6,06-25-2020,495,122
printer paper,9,06-25-2020,165,122
soap,14,06-25-2020,270,122
plastic wrap,19,06-25-2020,435,122
pens,8,06-26-2020,750,123
wrenches,15,06-26-2020,30,123
plastic bags,4,06-27-2020,1950,124
scanner batt,11,06-28-2020,120,125
keyboards,17,06-30-2020,90,126
cleaner,3,07-02-2020,30,127
blank badges,10,07-02-2020,2805,127
water bottles,16,07-03-2020,2085,128
photo paper,18,07-03-2020,13290,128
office chair,7,07-04-2020,56,129
meat trays,12,07-05-2020,5194,130
toilet paper,1,07-06-2020,224,131
light bulbs,5,07-06-2020,266,131
produce bags,13,07-06-2020,378,131
paper towel,2,07-07-2020,294,132
box cutters,6,07-07-2020,462,132
printer paper,9,07-07-2020,154,132
soap,14,07-07-2020,252,132
plastic wrap,19,07-07-2020,406,132
pens,8,07-08-2020,700,133
plastic bags,4,07-09-2020,1820,134
scanner batt,11,07-10-2020,112,135
wrenches,15,07-10-2020,28,135
keyboards,17,07-11-2020,84,136
blank badges,10,07-14-2020,2618,137
water bottles,16,07-15-2020,1946,138
photo paper,18,07-15-2020,12404,138
cleaner,3,07-16-2020,28,139
toilet paper,1,07-17-2020,224,140
light bulbs,5,07-17-2020,266,140
office chair,7,07-17-2020,56,140
meat trays,12,07-17-2020,5194,140
produce bags,13,07-17-2020,378,140
paper towel,2,07-18-2020,294,141
box cutters,6,07-18-2020,462,141
printer paper,9,07-18-2020,154,141
soap,14,07-18-2020,252,141
plastic wrap,19,07-18-2020,406,141
pens,8,07-19-2020,700,142
plastic bags,4,07-20-2020,1820,143
scanner batt,11,07-21-2020,112,144
wrenches,15,07-22-2020,28,145
keyboards,17,07-23-2020,84,146
blank badges,10,07-25-2020,2618,147
water bottles,16,07-26-2020,1946,148
photo paper,18,07-26-2020,12404,148
cleaner,3,07-27-2020,28,149
meat trays,12,07-27-2020,5194,149
toilet paper,1,07-28-2020,224,150
light bulbs,5,07-28-2020,266,150
office chair,7,07-28-2020,56,150
produce bags,13,07-28-2020,378,150
paper towel,2,07-29-2020,294,151
box cutters,6,07-29-2020,462,151
soap,14,07-29-2020,252,151
plastic wrap,19,07-29-2020,406,151
pens,8,07-30-2020,700,152
printer paper,9,07-30-2020,154,152
plastic bags,4,07-31-2020,1820,153
scanner batt,11,08-01-2020,120,154
wrenches,15,08-02-2020,32,155
keyboards,17,08-02-2020,96,155
blank badges,10,08-03-2020,3179,156
water bottles,16,08-03-2020,2363,156
photo paper,18,08-03-2020,15062,156
toilet paper,1,08-04-2020,288,157
cleaner,3,08-04-2020,36,157
light bulbs,5,08-04-2020,342,157
office chair,7,08-04-2020,72,157
meat trays,12,08-04-2020,6678,157
produce bags,13,08-04-2020,486,157
paper towel,2,08-05-2020,399,158
box cutters,6,08-05-2020,627,158
pens,8,08-05-2020,950,158
printer paper,9,08-05-2020,209,158
soap,14,08-05-2020,342,158
plastic wrap,19,08-05-2020,551,158
plastic bags,4,08-06-2020,2600,159
scanner batt,11,08-08-2020,176,160
wrenches,15,08-09-2020,46,161
keyboards,17,08-09-2020,138,161
blank badges,10,08-10-2020,4488,162
water bottles,16,08-10-2020,3336,162
photo paper,18,08-10-2020,21264,162
toilet paper,1,08-11-2020,400,163
light bulbs,5,08-11-2020,475,163
meat trays,12,08-11-2020,9275,163
produce bags,13,08-11-2020,675,163
paper towel,2,08-12-2020,546,164
cleaner,3,08-12-2020,52,164
box cutters,6,08-12-2020,858,164
office chair,7,08-12-2020,104,164
printer paper,9,08-12-2020,286,164
soap,14,08-12-2020,468,164
plastic wrap,19,08-12-2020,754,164
pens,8,08-13-2020,1350,165
plastic bags,4,08-14-2020,3640,166
scanner batt,11,08-16-2020,224,167
wrenches,15,08-18-2020,56,168
keyboards,17,08-18-2020,168,168
blank badges,10,08-19-2020,5049,169
water bottles,16,08-19-2020,3753,169
photo paper,18,08-19-2020,23922,169
meat trays,12,08-23-2020,8533,170
toilet paper,1,08-25-2020,336,171
light bulbs,5,08-25-2020,399,171
produce bags,13,08-25-2020,567,171
paper towel,2,08-26-2020,420,172
box cutters,6,08-26-2020,660,172
office chair,7,08-26-2020,80,172
soap,14,08-26-2020,360,172
plastic wrap,19,08-26-2020,580,172
printer paper,9,08-27-2020,209,173
cleaner,3,08-28-2020,36,174
pens,8,08-28-2020,901,174
plastic bags,4,08-30-2020,2080,175
scanner batt,11,09-05-2020,112,176
keyboards,17,09-08-2020,84,177
blank badges,10,09-10-2020,2618,178
meat trays,12,09-10-2020,5194,178
produce bags,13,09-10-2020,378,178
water bottles,16,09-10-2020,1946,178
photo paper,18,09-10-2020,12404,178
toilet paper,1,09-11-2020,224,179
paper towel,2,09-11-2020,294,179
light bulbs,5,09-11-2020,266,179
box cutters,6,09-11-2020,462,179
pens,8,09-11-2020,700,179
printer paper,9,09-11-2020,154,179
soap,14,09-11-2020,252,179
plastic wrap,19,09-11-2020,406,179
plastic bags,4,09-12-2020,1820,180
office chair,7,09-12-2020,56,180
wrenches,15,09-12-2020,28,180
cleaner,3,09-13-2020,28,181
scanner batt,11,09-16-2020,112,182
keyboards,17,09-19-2020,84,183
blank badges,10,09-20-2020,2618,184
water bottles,16,09-20-2020,1946,184
photo paper,18,09-20-2020,12404,184
toilet paper,1,09-21-2020,224,185
light bulbs,5,09-21-2020,266,185
box cutters,6,09-21-2020,462,185
pens,8,09-21-2020,700,185
meat trays,12,09-21-2020,5194,185
produce bags,13,09-21-2020,378,185
paper towel,2,09-22-2020,294,186
printer paper,9,09-22-2020,154,186
soap,14,09-22-2020,252,186
plastic wrap,19,09-22-2020,406,186
plastic bags,4,09-23-2020,1820,187
office chair,7,09-24-2020,56,188
wrenches,15,09-25-2020,28,189
cleaner,3,09-26-2020,28,190
scanner batt,11,09-28-2020,112,191
keyboards,17,09-30-2020,84,192
blank badges,10,10-01-2020,2618,193
photo paper,18,10-01-2020,12404,193
meat trays,12,10-02-2020,5194,194
water bottles,16,10-02-2020,1946,194
toilet paper,1,10-03-2020,224,195
light bulbs,5,10-03-2020,266,195
box cutters,6,10-03-2020,462,195
pens,8,10-03-2020,700,195
produce bags,13,10-03-2020,378,195
