Item,Item ID,Day,Quantity,Order Number
plastic bags,4,01-07-2020,3472,1
printer paper,9,01-09-2020,140,2
meat trays,12,01-09-2020,6510,2
water bottles,16,01-09-2020,2030,2
light bulbs,5,01-10-2020,252,3
box cutters,6,01-10-2020,504,3
pens,8,01-10-2020,868,3
soap,14,01-10-2020,252,3
plastic wrap,19,01-10-2020,448,3
produce bags,13,01-11-2020,336,4
keyboards,17,01-11-2020,84,4
blank badges,10,01-12-2020,1890,5
scanner batt,11,01-12-2020,98,5
wrenches,15,01-12-2020,42,5
toilet paper,1,01-14-2020,168,6
paper towel,2,01-14-2020,224,6
office chair,7,01-14-2020,42,6
photo paper,18,01-16-2020,7070,7
plastic bags,4,01-18-2020,3472,8
meat trays,12,01-20-2020,6510,9
water bottles,16,01-20-2020,2030,9
printer paper,9,01-21-2020,140,10
plastic wrap,19,01-21-2020,448,10
cleaner,3,01-22-2020,28,11
light bulbs,5,01-22-2020,252,11
box cutters,6,01-22-2020,504,11
pens,8,01-22-2020,868,11
soap,14,01-22-2020,252,11
blank badges,10,01-23-2020,1890,12
produce bags,13,01-23-2020,336,12
keyboards,17,01-23-2020,84,12
scanner batt,11,01-24-2020,98,13
wrenches,15,01-24-2020,42,13
toilet paper,1,01-25-2020,168,14
paper towel,2,01-25-2020,224,14
office chair,7,01-25-2020,42,14
photo paper,18,01-27-2020,7070,15
plastic bags,4,01-30-2020,3472,16
meat trays,12,01-31-2020,6510,17
water bottles,16,01-31-2020,2030,17
box cutters,6,02-01-2020,504,18
printer paper,9,02-01-2020,140,18
plastic wrap,19,02-01-2020,448,18
cleaner,3,02-02-2020,28,19
light bulbs,5,02-02-2020,252,19
pens,8,02-02-2020,868,19
blank badges,10,02-02-2020,1890,19
produce bags,13,02-02-2020,336,19
soap,14,02-02-2020,252,19
keyboards,17,02-02-2020,84,19
scanner batt,11,02-04-2020,98,20
toilet paper,1,02-05-2020,168,21
paper towel,2,02-05-2020,224,21
wrenches,15,02-05-2020,42,21
office chair,7,02-07-2020,42,22
photo paper,18,02-07-2020,7070,22
plastic bags,4,02-09-2020,3472,23
meat trays,12,02-11-2020,6510,24
water bottles,16,02-11-2020,2030,24
box cutters,6,02-12-2020,504,25
printer paper,9,02-12-2020,140,25
plastic wrap,19,02-12-2020,448,25
light bulbs,5,02-13-2020,252,26
pens,8,02-13-2020,868,26
soap,14,02-13-2020,252,26
blank badges,10,02-14-2020,1890,27
produce bags,13,02-14-2020,336,27
paper towel,2,02-15-2020,240,28
cleaner,3,02-15-2020,30,28
scanner batt,11,02-15-2020,105,28
keyboards,17,02-15-2020,90,28
toilet paper,1,02-16-2020,180,29
wrenches,15,02-16-2020,45,29
office chair,7,02-17-2020,45,30
photo paper,18,02-17-2020,7575,30
plastic bags,4,02-19-2020,3720,31
meat trays,12,02-21-2020,6975,32
water bottles,16,02-21-2020,2175,32
printer paper,9,02-22-2020,150,33
plastic wrap,19,02-22-2020,480,33
light bulbs,5,02-23-2020,270,34
box cutters,6,02-23-2020,540,34
pens,8,02-23-2020,930,34
soap,14,02-23-2020,270,34
blank badges,10,02-24-2020,2025,35
produce bags,13,02-24-2020,360,35
keyboards,17,02-25-2020,90,36
paper towel,2,02-26-2020,240,37
toilet paper,1,02-27-2020,180,38
scanner batt,11,02-27-2020,105,38
cleaner,3,02-28-2020,30,39
wrenches,15,02-28-2020,45,39
photo paper,18,02-28-2020,7575,39
office chair,7,03-01-2020,42,40
plastic bags,4,03-02-2020,3472,41
meat trays,12,03-04-2020,6510,42
water bottles,16,03-04-2020,2030,42
light bulbs,5,03-05-2020,252,43
box cutters,6,03-05-2020,504,43
pens,8,03-05-2020,868,43
printer paper,9,03-05-2020,140,43
soap,14,03-05-2020,252,43
plastic wrap,19,03-05-2020,448,43
blank badges,10,03-06-2020,1890,44
produce bags,13,03-06-2020,336,44
keyboards,17,03-09-2020,84,45
toilet paper,1,03-10-2020,168,46
paper towel,2,03-10-2020,224,46
scanner batt,11,03-11-2020,98,47
photo paper,18,03-11-2020,7070,47
cleaner,3,03-12-2020,28,48
wrenches,15,03-12-2020,42,48
plastic bags,4,03-13-2020,3472,49
office chair,7,03-13-2020,42,49
meat trays,12,03-14-2020,6510,50
water bottles,16,03-14-2020,2030,50
box cutters,6,03-16-2020,504,51
printer paper,9,03-16-2020,140,51
plastic wrap,19,03-16-2020,448,51
light bulbs,5,03-17-2020,270,52
pens,8,03-17-2020,930,52
blank badges,10,03-17-2020,2025,52
produce bags,13,03-17-2020,360,52
soap,14,03-17-2020,270,52
keyboards,17,03-19-2020,90,53
toilet paper,1,03-20-2020,180,54
paper towel,2,03-20-2020,240,54
scanner batt,11,03-21-2020,105,55
photo paper,18,03-21-2020,7575,55
wrenches,15,03-22-2020,45,56
plastic bags,4,03-23-2020,3720,57
cleaner,3,03-24-2020,30,58
office chair,7,03-24-2020,45,58
meat trays,12,03-25-2020,6975,59
water bottles,16,03-25-2020,2175,59
box cutters,6,03-26-2020,540,60
printer paper,9,03-26-2020,150,60
plastic wrap,19,03-26-2020,480,60
pens,8,03-27-2020,930,61
light bulbs,5,03-28-2020,270,62
blank badges,10,03-28-2020,2025,62
produce bags,13,03-28-2020,360,62
soap,14,03-28-2020,270,62
keyboards,17,03-31-2020,84,63
toilet paper,1,04-01-2020,168,64
paper towel,2,04-01-2020,224,64
photo paper,18,04-02-2020,7070,65
scanner batt,11,04-03-2020,98,66
plastic bags,4,04-04-2020,3472,67
meat trays,12,04-05-2020,6510,68
