Item,Item ID,Day,Quantity,Order Number
office chair,7,01-09-2021,56,1
meat trays,12,01-09-2021,6370,1
paper towel,2,01-10-2021,280,2
scanner batt,11,01-10-2021,112,2
photo paper,18,01-11-2021,10066,3
toilet paper,1,01-12-2021,196,4
blank badges,10,01-12-2021,1820,4
produce bags,13,01-12-2021,308,4
soap,14,01-12-2021,224,4
plastic bags,4,01-13-2021,2044,5
light bulbs,5,01-13-2021,210,5
printer paper,9,01-13-2021,112,5
cleaner,3,01-14-2021,42,6
box cutters,6,01-14-2021,392,6
pens,8,01-14-2021,700,6
keyboards,17,01-14-2021,70,6
plastic wrap,19,01-15-2021,330,7
water bottles,16,01-17-2021,1120,8
wrenches,15,01-18-2021,28,9
meat trays,12,01-20-2021,6370,10
paper towel,2,01-22-2021,280,11
office chair,7,01-22-2021,56,11
scanner batt,11,01-22-2021,112,11
photo paper,18,01-22-2021,10066,11
toilet paper,1,01-23-2021,196,12
blank badges,10,01-23-2021,1820,12
produce bags,13,01-23-2021,308,12
soap,14,01-23-2021,224,12
plastic bags,4,01-24-2021,2044,13
light bulbs,5,01-24-2021,210,13
box cutters,6,01-24-2021,392,13
pens,8,01-24-2021,700,13
printer paper,9,01-24-2021,112,13
cleaner,3,01-25-2021,42,14
keyboards,17,01-25-2021,70,14
plastic wrap,19,01-26-2021,308,15
water bottles,16,01-29-2021,1060,16
meat trays,12,02-01-2021,6029,17
wrenches,15,02-01-2021,27,17
paper towel,2,02-02-2021,265,18
scanner batt,11,02-02-2021,106,18
photo paper,18,02-02-2021,9527,18
toilet paper,1,02-03-2021,186,19
office chair,7,02-03-2021,53,19
soap,14,02-03-2021,212,19
plastic bags,4,02-04-2021,1935,20
light bulbs,5,02-04-2021,199,20
blank badges,10,02-04-2021,1723,20
produce bags,13,02-04-2021,292,20
box cutters,6,02-05-2021,371,21
pens,8,02-05-2021,663,21
printer paper,9,02-05-2021,106,21
keyboards,17,02-06-2021,67,22
cleaner,3,02-08-2021,40,23
water bottles,16,02-08-2021,1060,23
plastic wrap,19,02-08-2021,292,23
meat trays,12,02-11-2021,6370,24
paper towel,2,02-13-2021,280,25
scanner batt,11,02-13-2021,112,25
wrenches,15,02-13-2021,28,25
photo paper,18,02-13-2021,10066,25
toilet paper,1,02-15-2021,179,26
office chair,7,02-15-2021,51,26
blank badges,10,02-15-2021,1658,26
soap,14,02-15-2021,204,26
plastic bags,4,02-16-2021,1752,27
produce bags,13,02-16-2021,264,27
light bulbs,5,02-17-2021,169,28
pens,8,02-18-2021,563,29
printer paper,9,02-18-2021,90,29
box cutters,6,02-19-2021,315,30
keyboards,17,02-20-2021,57,31
plastic wrap,19,02-21-2021,248,32
water bottles,16,02-22-2021,901,33
cleaner,3,02-23-2021,34,34
meat trays,12,02-25-2021,5119,35
paper towel,2,02-27-2021,226,36
plastic bags,4,02-27-2021,1643,36
light bulbs,5,02-27-2021,169,36
pens,8,02-27-2021,563,36
blank badges,10,02-27-2021,1463,36
produce bags,13,02-27-2021,248,36
soap,14,02-27-2021,180,36
photo paper,18,02-27-2021,8089,36
toilet paper,1,02-28-2021,168,37
box cutters,6,02-28-2021,336,37
printer paper,9,02-28-2021,96,37
scanner batt,11,02-28-2021,96,37
office chair,7,03-01-2021,50,38
wrenches,15,03-02-2021,27,39
keyboards,17,03-02-2021,67,39
water bottles,16,03-03-2021,1120,40
plastic wrap,19,03-03-2021,308,40
cleaner,3,03-04-2021,42,41
meat trays,12,03-06-2021,6370,42
paper towel,2,03-08-2021,280,43
plastic bags,4,03-08-2021,2044,43
light bulbs,5,03-08-2021,210,43
pens,8,03-08-2021,700,43
blank badges,10,03-08-2021,1820,43
produce bags,13,03-08-2021,308,43
photo paper,18,03-08-2021,10066,43
soap,14,03-09-2021,224,44
toilet paper,1,03-10-2021,196,45
box cutters,6,03-10-2021,392,45
printer paper,9,03-10-2021,112,45
scanner batt,11,03-10-2021,112,45
office chair,7,03-11-2021,56,46
wrenches,15,03-13-2021,28,47
water bottles,16,03-13-2021,1120,47
keyboards,17,03-13-2021,70,47
plastic wrap,19,03-13-2021,308,47
cleaner,3,03-16-2021,42,48
meat trays,12,03-18-2021,6825,49
paper towel,2,03-19-2021,300,50
plastic bags,4,03-19-2021,2190,50
light bulbs,5,03-19-2021,226,50
pens,8,03-19-2021,750,50
blank badges,10,03-19-2021,1950,50
produce bags,13,03-19-2021,330,50
soap,14,03-19-2021,240,50
photo paper,18,03-19-2021,10785,50
toilet paper,1,03-20-2021,210,51
box cutters,6,03-20-2021,420,51
printer paper,9,03-20-2021,120,51
scanner batt,11,03-20-2021,120,51
office chair,7,03-21-2021,60,52
keyboards,17,03-22-2021,75,53
water bottles,16,03-23-2021,1200,54
plastic wrap,19,03-23-2021,330,54
wrenches,15,03-25-2021,30,55
cleaner,3,03-27-2021,45,56
meat trays,12,03-28-2021,6825,57
paper towel,2,03-30-2021,300,58
plastic bags,4,03-30-2021,2190,58
light bulbs,5,03-30-2021,226,58
pens,8,03-30-2021,750,58
blank badges,10,03-30-2021,1950,58
produce bags,13,03-30-2021,330,58
soap,14,03-30-2021,240,58
photo paper,18,03-30-2021,10785,58
toilet paper,1,03-31-2021,210,59
box cutters,6,03-31-2021,420,59
printer paper,9,04-01-2021,112,60
scanner batt,11,04-01-2021,112,60
office chair,7,04-04-2021,56,61
water bottles,16,04-04-2021,1120,61
keyboards,17,04-04-2021,70,61
plastic wrap,19,04-05-2021,308,62
wrenches,15,04-07-2021,28,63
cleaner,3,04-08-2021,42,64
