Item,Item ID,Day,Quantity,Order Number
plastic bags,4,01-01-2017,1984,335
printer paper,9,01-01-2017,48,335
water bottles,16,01-01-2017,800,335
produce bags,13,01-02-2017,216,336
toilet paper,1,01-03-2017,104,337
box cutters,6,01-03-2017,368,337
office chair,7,01-03-2017,16,337
meat trays,12,01-03-2017,3560,337
cleaner,3,01-04-2017,32,338
scanner batt,11,01-04-2017,72,338
light bulbs,5,01-06-2017,120,339
pens,8,01-06-2017,520,339
blank badges,10,01-06-2017,1296,339
soap,14,01-06-2017,128,339
keyboards,17,01-06-2017,40,339
photo paper,18,01-06-2017,4016,339
paper towel,2,01-07-2017,160,340
wrenches,15,01-07-2017,24,340
plastic wrap,19,01-07-2017,304,340
plastic bags,4,01-08-2017,1892,341
printer paper,9,01-08-2017,46,341
water bottles,16,01-08-2017,763,341
toilet paper,1,01-09-2017,100,342
meat trays,12,01-09-2017,3394,342
produce bags,13,01-09-2017,206,342
box cutters,6,01-10-2017,328,343
cleaner,3,01-12-2017,29,344
office chair,7,01-12-2017,15,344
scanner batt,11,01-12-2017,65,344
light bulbs,5,01-13-2017,107,345
blank badges,10,01-13-2017,1155,345
soap,14,01-13-2017,114,345
keyboards,17,01-13-2017,36,345
photo paper,18,01-13-2017,3577,345
paper towel,2,01-14-2017,143,346
plastic bags,4,01-14-2017,1767,346
pens,8,01-14-2017,464,346
wrenches,15,01-14-2017,22,346
water bottles,16,01-14-2017,713,346
plastic wrap,19,01-14-2017,271,346
printer paper,9,01-15-2017,43,347
meat trays,12,01-15-2017,3171,347
produce bags,13,01-15-2017,193,347
toilet paper,1,01-16-2017,87,348
box cutters,6,01-16-2017,305,348
cleaner,3,01-17-2017,27,349
scanner batt,11,01-17-2017,60,349
light bulbs,5,01-18-2017,100,350
office chair,7,01-18-2017,14,350
blank badges,10,01-18-2017,1074,350
soap,14,01-18-2017,106,350
keyboards,17,01-18-2017,34,350
photo paper,18,01-18-2017,3326,350
paper towel,2,01-19-2017,133,351
plastic bags,4,01-19-2017,1643,351
pens,8,01-19-2017,431,351
water bottles,16,01-19-2017,663,351
plastic wrap,19,01-19-2017,252,351
printer paper,9,01-20-2017,42,352
box cutters,6,01-21-2017,322,353
meat trays,12,01-21-2017,3115,353
produce bags,13,01-21-2017,189,353
wrenches,15,01-21-2017,21,353
toilet paper,1,01-22-2017,91,354
scanner batt,11,01-23-2017,63,355
soap,14,01-23-2017,112,355
paper towel,2,01-24-2017,140,356
cleaner,3,01-24-2017,28,356
plastic bags,4,01-24-2017,1736,356
light bulbs,5,01-24-2017,105,356
office chair,7,01-24-2017,14,356
pens,8,01-24-2017,455,356
blank badges,10,01-24-2017,1134,356
water bottles,16,01-24-2017,700,356
keyboards,17,01-24-2017,35,356
photo paper,18,01-24-2017,3514,356
plastic wrap,19,01-24-2017,266,356
printer paper,9,01-25-2017,42,357
box cutters,6,01-26-2017,322,358
meat trays,12,01-26-2017,3115,358
produce bags,13,01-26-2017,189,358
wrenches,15,01-26-2017,21,358
toilet paper,1,01-27-2017,91,359
blank badges,10,01-29-2017,1134,360
scanner batt,11,01-29-2017,63,360
soap,14,01-29-2017,112,360
photo paper,18,01-29-2017,3514,360
paper towel,2,01-30-2017,140,361
cleaner,3,01-30-2017,28,361
plastic bags,4,01-30-2017,1736,361
light bulbs,5,01-30-2017,105,361
pens,8,01-30-2017,455,361
water bottles,16,01-30-2017,700,361
keyboards,17,01-30-2017,35,361
plastic wrap,19,01-30-2017,266,361
office chair,7,01-31-2017,14,362
toilet paper,1,02-01-2017,91,363
box cutters,6,02-01-2017,322,363
printer paper,9,02-01-2017,42,363
meat trays,12,02-01-2017,3115,363
produce bags,13,02-01-2017,189,363
wrenches,15,02-01-2017,21,363
blank badges,10,02-03-2017,1134,364
scanner batt,11,02-03-2017,63,364
soap,14,02-03-2017,112,364
photo paper,18,02-03-2017,3514,364
paper towel,2,02-04-2017,140,365
cleaner,3,02-04-2017,28,365
light bulbs,5,02-04-2017,105,365
pens,8,02-04-2017,455,365
water bottles,16,02-04-2017,700,365
plastic wrap,19,02-04-2017,266,365
plastic bags,4,02-05-2017,1736,366
keyboards,17,02-05-2017,35,366
office chair,7,02-06-2017,14,367
toilet paper,1,02-07-2017,91,368
box cutters,6,02-07-2017,322,368
printer paper,9,02-07-2017,42,368
meat trays,12,02-07-2017,3115,368
produce bags,13,02-07-2017,189,368
wrenches,15,02-08-2017,21,369
light bulbs,5,02-09-2017,105,370
pens,8,02-09-2017,455,370
blank badges,10,02-09-2017,1134,370
scanner batt,11,02-09-2017,63,370
soap,14,02-09-2017,112,370
photo paper,18,02-09-2017,3514,370
paper towel,2,02-10-2017,140,371
cleaner,3,02-10-2017,28,371
plastic bags,4,02-10-2017,1736,371
water bottles,16,02-10-2017,700,371
keyboards,17,02-10-2017,35,371
plastic wrap,19,02-10-2017,266,371
produce bags,13,02-11-2017,189,372
box cutters,6,02-12-2017,322,373
office chair,7,02-12-2017,14,373
printer paper,9,02-12-2017,42,373
meat trays,12,02-12-2017,3115,373
toilet paper,1,02-13-2017,91,374
wrenches,15,02-14-2017,21,375
paper towel,2,02-15-2017,150,376
cleaner,3,02-15-2017,30,376
plastic bags,4,02-15-2017,1860,376
light bulbs,5,02-15-2017,113,376
pens,8,02-15-2017,488,376
blank badges,10,02-15-2017,1215,376
scanner batt,11,02-15-2017,68,376
soap,14,02-15-2017,120,376
water bottles,16,02-15-2017,750,376
keyboards,17,02-15-2017,38,376
photo paper,18,02-15-2017,3765,376
plastic wrap,19,02-15-2017,285,376
box cutters,6,02-16-2017,345,377
meat trays,12,02-16-2017,3338,377
produce bags,13,02-16-2017,203,377
toilet paper,1,02-17-2017,98,378
office chair,7,02-17-2017,15,378
printer paper,9,02-17-2017,45,378
wrenches,15,02-18-2017,23,379
pens,8,02-19-2017,488,380
blank badges,10,02-19-2017,1215,380
scanner batt,11,02-19-2017,68,380
soap,14,02-19-2017,120,380
photo paper,18,02-19-2017,3765,380
light bulbs,5,02-20-2017,113,381
paper towel,2,02-21-2017,150,382
cleaner,3,02-21-2017,30,382
plastic bags,4,02-21-2017,1860,382
water bottles,16,02-21-2017,750,382
keyboards,17,02-21-2017,38,382
plastic wrap,19,02-21-2017,285,382
produce bags,13,02-22-2017,203,383
toilet paper,1,02-23-2017,98,384
box cutters,6,02-23-2017,345,384
printer paper,9,02-23-2017,45,384
meat trays,12,02-23-2017,3338,384
office chair,7,02-24-2017,15,385
blank badges,10,02-25-2017,1215,386
scanner batt,11,02-25-2017,68,386
soap,14,02-25-2017,120,386
wrenches,15,02-25-2017,23,386
photo paper,18,02-25-2017,3765,386
paper towel,2,02-26-2017,150,387
plastic bags,4,02-26-2017,1860,387
light bulbs,5,02-26-2017,113,387
pens,8,02-26-2017,488,387
water bottles,16,02-26-2017,750,387
plastic wrap,19,02-26-2017,285,387
cleaner,3,02-27-2017,30,388
keyboards,17,02-27-2017,38,388
box cutters,6,02-28-2017,345,389
meat trays,12,02-28-2017,3338,389
produce bags,13,02-28-2017,203,389
toilet paper,1,03-01-2017,91,390
printer paper,9,03-01-2017,42,390
office chair,7,03-03-2017,14,391
blank badges,10,03-03-2017,1134,391
wrenches,15,03-03-2017,21,391
photo paper,18,03-03-2017,3514,391
light bulbs,5,03-04-2017,105,392
pens,8,03-04-2017,455,392
scanner batt,11,03-04-2017,63,392
soap,14,03-04-2017,112,392
paper towel,2,03-05-2017,140,393
plastic bags,4,03-05-2017,1736,393
water bottles,16,03-05-2017,700,393
keyboards,17,03-05-2017,35,393
plastic wrap,19,03-05-2017,266,393
