Item,Item ID,Day,Quantity,Order Number
toilet paper,1,01-08-2016,152,1
box cutters,6,01-08-2016,360,1
office chair,7,01-09-2016,28,2
printer paper,9,01-09-2016,70,2
blank badges,10,01-09-2016,1274,2
scanner batt,11,01-09-2016,63,2
water bottles,16,01-09-2016,1057,2
photo paper,18,01-09-2016,5824,2
plastic bags,4,01-10-2016,1225,3
meat trays,12,01-10-2016,2772,3
produce bags,13,01-10-2016,182,3
paper towel,2,01-11-2016,133,4
keyboards,17,01-11-2016,42,4
soap,14,01-12-2016,112,5
wrenches,15,01-12-2016,21,5
light bulbs,5,01-13-2016,105,6
cleaner,3,01-14-2016,21,7
pens,8,01-14-2016,350,7
blank badges,10,01-14-2016,1274,7
toilet paper,1,01-15-2016,133,8
box cutters,6,01-15-2016,315,8
printer paper,9,01-15-2016,70,8
scanner batt,11,01-15-2016,63,8
water bottles,16,01-15-2016,1057,8
photo paper,18,01-15-2016,5824,8
plastic bags,4,01-16-2016,1225,9
office chair,7,01-16-2016,28,9
meat trays,12,01-16-2016,2772,9
produce bags,13,01-16-2016,182,9
plastic wrap,19,01-16-2016,147,9
paper towel,2,01-17-2016,133,10
soap,14,01-17-2016,112,10
wrenches,15,01-17-2016,21,10
keyboards,17,01-17-2016,42,10
light bulbs,5,01-18-2016,105,11
pens,8,01-19-2016,350,12
cleaner,3,01-20-2016,21,13
box cutters,6,01-20-2016,315,13
blank badges,10,01-20-2016,1274,13
water bottles,16,01-20-2016,1057,13
toilet paper,1,01-21-2016,133,14
printer paper,9,01-21-2016,70,14
scanner batt,11,01-21-2016,63,14
photo paper,18,01-21-2016,5824,14
plastic wrap,19,01-21-2016,147,14
plastic bags,4,01-22-2016,1225,15
office chair,7,01-22-2016,28,15
meat trays,12,01-22-2016,2772,15
produce bags,13,01-22-2016,182,15
paper towel,2,01-23-2016,133,16
soap,14,01-23-2016,112,16
keyboards,17,01-23-2016,42,16
light bulbs,5,01-24-2016,105,17
pens,8,01-24-2016,350,17
wrenches,15,01-24-2016,21,17
toilet paper,1,01-25-2016,133,18
cleaner,3,01-25-2016,21,18
box cutters,6,01-25-2016,315,18
blank badges,10,01-25-2016,1274,18
water bottles,16,01-25-2016,1057,18
printer paper,9,01-26-2016,70,19
scanner batt,11,01-26-2016,63,19
photo paper,18,01-26-2016,5824,19
plastic wrap,19,01-26-2016,147,19
plastic bags,4,01-27-2016,1225,20
meat trays,12,01-27-2016,2772,20
produce bags,13,01-27-2016,182,20
paper towel,2,01-28-2016,133,21
office chair,7,01-28-2016,28,21
keyboards,17,01-28-2016,42,21
soap,14,01-29-2016,112,22
light bulbs,5,01-30-2016,105,23
pens,8,01-30-2016,350,23
wrenches,15,01-30-2016,21,23
box cutters,6,01-31-2016,315,24
blank badges,10,01-31-2016,1274,24
water bottles,16,01-31-2016,1057,24
toilet paper,1,02-01-2016,133,25
cleaner,3,02-01-2016,21,25
plastic bags,4,02-01-2016,1225,25
printer paper,9,02-01-2016,70,25
scanner batt,11,02-01-2016,63,25
produce bags,13,02-01-2016,182,25
photo paper,18,02-01-2016,5824,25
plastic wrap,19,02-01-2016,147,25
paper towel,2,02-02-2016,133,26
office chair,7,02-02-2016,28,26
meat trays,12,02-02-2016,2772,26
keyboards,17,02-02-2016,42,26
soap,14,02-03-2016,112,27
light bulbs,5,02-04-2016,105,28
pens,8,02-04-2016,350,28
blank badges,10,02-05-2016,1274,29
wrenches,15,02-05-2016,21,29
water bottles,16,02-05-2016,1057,29
toilet paper,1,02-06-2016,133,30
box cutters,6,02-06-2016,315,30
photo paper,18,02-06-2016,5824,30
