Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2017,24,665
office chair,7,12-31-2017,37,665
meat trays,12,12-31-2017,3664,665
keyboards,17,01-01-2018,48,666
toilet paper,1,01-01-2018,176,666
cleaner,3,01-01-2018,28,666
wrenches,15,01-01-2018,28,666
toilet paper,1,01-02-2018,152,667
printer paper,9,01-02-2018,80,667
produce bags,13,01-02-2018,208,667
pens,8,01-03-2018,400,668
blank badges,10,01-03-2018,1456,668
water bottles,16,01-03-2018,1208,668
photo paper,18,01-03-2018,6656,668
pens,8,01-03-2018,463,668
blank badges,10,01-03-2018,1684,668
water bottles,16,01-03-2018,1397,668
keyboards,17,01-03-2018,56,668
photo paper,18,01-03-2018,7696,668
box cutters,6,01-04-2018,360,669
office chair,7,01-04-2018,32,669
scanner batt,11,01-04-2018,72,669
paper towel,2,01-04-2018,176,669
light bulbs,5,01-04-2018,139,669
scanner batt,11,01-04-2018,84,669
produce bags,13,01-04-2018,241,669
soap,14,01-04-2018,148,669
plastic wrap,19,01-04-2018,195,669
box cutters,6,01-05-2018,417,670
printer paper,9,01-05-2018,93,670
paper towel,2,01-06-2018,152,671
plastic bags,4,01-06-2018,1400,671
light bulbs,5,01-06-2018,120,671
meat trays,12,01-06-2018,3168,671
soap,14,01-06-2018,128,671
plastic wrap,19,01-06-2018,168,671
wrenches,15,01-07-2018,24,672
plastic bags,4,01-07-2018,1619,672
meat trays,12,01-07-2018,3664,672
cleaner,3,01-08-2018,23,673
keyboards,17,01-08-2018,46,673
toilet paper,1,01-08-2018,168,673
office chair,7,01-08-2018,36,673
toilet paper,1,01-09-2018,145,674
pens,8,01-09-2018,382,674
printer paper,9,01-09-2018,77,674
blank badges,10,01-09-2018,1388,674
produce bags,13,01-09-2018,199,674
water bottles,16,01-09-2018,1152,674
photo paper,18,01-09-2018,6344,674
cleaner,3,01-09-2018,26,674
blank badges,10,01-09-2018,1547,674
wrenches,15,01-09-2018,26,674
photo paper,18,01-09-2018,7072,674
pens,8,01-10-2018,409,675
water bottles,16,01-10-2018,1234,675
keyboards,17,01-10-2018,49,675
box cutters,6,01-11-2018,321,676
paper towel,2,01-11-2018,156,676
light bulbs,5,01-11-2018,123,676
produce bags,13,01-11-2018,213,676
soap,14,01-11-2018,131,676
