Item,Item ID,Day,Quantity,Order Number
blank badges,10,01-08-2016,1520,1
photo paper,18,01-08-2016,7824,1
printer paper,9,01-09-2016,70,2
toilet paper,1,01-10-2016,105,3
plastic wrap,19,01-10-2016,217,3
box cutters,6,01-11-2016,238,4
meat trays,12,01-11-2016,2618,4
paper towel,2,01-12-2016,126,5
light bulbs,5,01-12-2016,112,5
produce bags,13,01-12-2016,161,5
pens,8,01-13-2016,371,6
soap,14,01-13-2016,105,6
cleaner,3,01-14-2016,21,7
plastic bags,4,01-14-2016,987,7
scanner batt,11,01-14-2016,42,7
keyboards,17,01-14-2016,35,7
printer paper,9,01-15-2016,70,8
blank badges,10,01-15-2016,1330,8
photo paper,18,01-15-2016,6846,8
toilet paper,1,01-16-2016,105,9
box cutters,6,01-16-2016,238,9
plastic wrap,19,01-16-2016,217,9
paper towel,2,01-17-2016,126,10
light bulbs,5,01-17-2016,112,10
meat trays,12,01-17-2016,2618,10
produce bags,13,01-17-2016,161,10
pens,8,01-18-2016,371,11
soap,14,01-18-2016,105,11
wrenches,15,01-18-2016,14,11
plastic bags,4,01-19-2016,987,12
keyboards,17,01-19-2016,35,12
cleaner,3,01-20-2016,21,13
blank badges,10,01-20-2016,1330,13
scanner batt,11,01-20-2016,42,13
photo paper,18,01-20-2016,6846,13
printer paper,9,01-21-2016,70,14
toilet paper,1,01-22-2016,105,15
box cutters,6,01-22-2016,238,15
office chair,7,01-22-2016,14,15
plastic wrap,19,01-22-2016,217,15
paper towel,2,01-23-2016,126,16
light bulbs,5,01-23-2016,112,16
meat trays,12,01-23-2016,2618,16
produce bags,13,01-23-2016,161,16
plastic bags,4,01-24-2016,987,17
pens,8,01-24-2016,371,17
soap,14,01-24-2016,105,17
wrenches,15,01-24-2016,14,17
cleaner,3,01-25-2016,21,18
blank badges,10,01-25-2016,1330,18
scanner batt,11,01-25-2016,42,18
water bottles,16,01-25-2016,385,18
keyboards,17,01-25-2016,35,18
photo paper,18,01-25-2016,6846,18
printer paper,9,01-26-2016,70,19
toilet paper,1,01-27-2016,105,20
plastic wrap,19,01-27-2016,217,20
box cutters,6,01-28-2016,238,21
office chair,7,01-28-2016,14,21
meat trays,12,01-28-2016,2618,21
paper towel,2,01-29-2016,126,22
light bulbs,5,01-29-2016,112,22
produce bags,13,01-29-2016,161,22
plastic bags,4,01-30-2016,987,23
pens,8,01-30-2016,371,23
soap,14,01-30-2016,105,23
water bottles,16,01-30-2016,385,23
blank badges,10,01-31-2016,1330,24
scanner batt,11,01-31-2016,42,24
wrenches,15,01-31-2016,14,24
keyboards,17,01-31-2016,35,24
photo paper,18,01-31-2016,6846,24
cleaner,3,02-01-2016,21,25
printer paper,9,02-01-2016,70,25
plastic wrap,19,02-01-2016,217,25
toilet paper,1,02-02-2016,105,26
box cutters,6,02-02-2016,238,26
office chair,7,02-02-2016,14,26
meat trays,12,02-02-2016,2618,26
produce bags,13,02-02-2016,161,26
paper towel,2,02-03-2016,126,27
light bulbs,5,02-03-2016,112,27
pens,8,02-03-2016,371,27
plastic bags,4,02-04-2016,987,28
soap,14,02-04-2016,105,28
water bottles,16,02-05-2016,385,29
keyboards,17,02-05-2016,35,29
photo paper,18,02-05-2016,6846,29
blank badges,10,02-06-2016,1330,30
scanner batt,11,02-06-2016,42,30
wrenches,15,02-06-2016,14,30
cleaner,3,02-07-2016,21,31
printer paper,9,02-07-2016,70,31
plastic wrap,19,02-07-2016,217,31
toilet paper,1,02-08-2016,105,32
box cutters,6,02-08-2016,238,32
meat trays,12,02-08-2016,2618,32
paper towel,2,02-09-2016,126,33
light bulbs,5,02-09-2016,112,33
office chair,7,02-09-2016,14,33
pens,8,02-09-2016,371,33
produce bags,13,02-09-2016,161,33
soap,14,02-09-2016,105,33
plastic bags,4,02-10-2016,987,34
water bottles,16,02-10-2016,385,34
keyboards,17,02-10-2016,35,34
photo paper,18,02-10-2016,6846,34
blank badges,10,02-11-2016,1330,35
scanner batt,11,02-11-2016,42,35
printer paper,9,02-12-2016,70,36
wrenches,15,02-12-2016,14,36
toilet paper,1,02-13-2016,105,37
cleaner,3,02-13-2016,21,37
box cutters,6,02-13-2016,238,37
plastic wrap,19,02-13-2016,217,37
meat trays,12,02-14-2016,2618,38
produce bags,13,02-14-2016,161,38
paper towel,2,02-15-2016,144,39
plastic bags,4,02-15-2016,1128,39
light bulbs,5,02-15-2016,128,39
office chair,7,02-15-2016,16,39
pens,8,02-15-2016,424,39
soap,14,02-15-2016,120,39
water bottles,16,02-15-2016,440,39
printer paper,9,02-16-2016,80,40
blank badges,10,02-16-2016,1520,40
scanner batt,11,02-16-2016,48,40
keyboards,17,02-16-2016,40,40
photo paper,18,02-16-2016,7824,40
toilet paper,1,02-17-2016,120,41
cleaner,3,02-17-2016,24,41
box cutters,6,02-17-2016,272,41
wrenches,15,02-17-2016,16,41
plastic wrap,19,02-17-2016,248,41
meat trays,12,02-18-2016,2992,42
produce bags,13,02-18-2016,184,42
paper towel,2,02-19-2016,144,43
light bulbs,5,02-19-2016,128,43
pens,8,02-20-2016,424,44
soap,14,02-20-2016,120,44
plastic bags,4,02-21-2016,1128,45
water bottles,16,02-21-2016,440,45
office chair,7,02-22-2016,14,46
blank badges,10,02-22-2016,1330,46
keyboards,17,02-22-2016,35,46
photo paper,18,02-22-2016,6846,46
printer paper,9,02-23-2016,70,47
scanner batt,11,02-23-2016,42,47
toilet paper,1,02-24-2016,105,48
cleaner,3,02-24-2016,21,48
box cutters,6,02-24-2016,238,48
meat trays,12,02-24-2016,2618,48
wrenches,15,02-24-2016,14,48
plastic wrap,19,02-24-2016,217,48
produce bags,13,02-25-2016,161,49
paper towel,2,02-26-2016,126,50
light bulbs,5,02-26-2016,112,50
pens,8,02-26-2016,371,50
soap,14,02-26-2016,105,50
photo paper,18,02-26-2016,6846,50
plastic bags,4,02-27-2016,987,51
blank badges,10,02-27-2016,1330,51
water bottles,16,02-27-2016,385,51
keyboards,17,02-27-2016,35,51
office chair,7,02-28-2016,14,52
printer paper,9,02-28-2016,70,52
scanner batt,11,02-28-2016,42,52
plastic wrap,19,02-29-2016,217,53
toilet paper,1,03-01-2016,105,54
cleaner,3,03-01-2016,21,54
box cutters,6,03-01-2016,238,54
meat trays,12,03-01-2016,2618,54
produce bags,13,03-02-2016,161,55
wrenches,15,03-02-2016,14,55
paper towel,2,03-03-2016,126,56
light bulbs,5,03-03-2016,112,56
pens,8,03-03-2016,371,56
soap,14,03-03-2016,105,56
photo paper,18,03-03-2016,6846,56
plastic bags,4,03-04-2016,987,57
blank badges,10,03-04-2016,1330,57
water bottles,16,03-04-2016,385,57
keyboards,17,03-04-2016,35,57
toilet paper,1,03-05-2016,105,58
box cutters,6,03-05-2016,238,58
office chair,7,03-05-2016,14,58
printer paper,9,03-05-2016,70,58
scanner batt,11,03-05-2016,42,58
meat trays,12,03-05-2016,2618,58
plastic wrap,19,03-05-2016,217,58
cleaner,3,03-07-2016,21,59
produce bags,13,03-07-2016,161,59
paper towel,2,03-08-2016,126,60
light bulbs,5,03-08-2016,112,60
pens,8,03-08-2016,371,60
wrenches,15,03-08-2016,14,60
soap,14,03-09-2016,105,61
photo paper,18,03-09-2016,6846,61
plastic bags,4,03-10-2016,987,62
blank badges,10,03-10-2016,1330,62
water bottles,16,03-10-2016,385,62
keyboards,17,03-10-2016,35,62
printer paper,9,03-11-2016,70,63
scanner batt,11,03-11-2016,42,63
plastic wrap,19,03-11-2016,217,63
toilet paper,1,03-12-2016,105,64
box cutters,6,03-12-2016,238,64
office chair,7,03-12-2016,14,64
meat trays,12,03-12-2016,2618,64
produce bags,13,03-12-2016,161,64
paper towel,2,03-13-2016,126,65
cleaner,3,03-13-2016,21,65
light bulbs,5,03-13-2016,112,65
pens,8,03-13-2016,371,65
wrenches,15,03-13-2016,14,65
blank badges,10,03-14-2016,1330,66
soap,14,03-14-2016,105,66
photo paper,18,03-14-2016,6846,66
plastic bags,4,03-15-2016,987,67
water bottles,16,03-15-2016,385,67
printer paper,9,03-16-2016,70,68
scanner batt,11,03-16-2016,42,68
keyboards,17,03-16-2016,35,68
toilet paper,1,03-17-2016,120,69
box cutters,6,03-17-2016,272,69
office chair,7,03-17-2016,16,69
meat trays,12,03-17-2016,2992,69
plastic wrap,19,03-17-2016,248,69
paper towel,2,03-18-2016,144,70
cleaner,3,03-18-2016,24,70
light bulbs,5,03-18-2016,128,70
pens,8,03-18-2016,424,70
produce bags,13,03-18-2016,184,70
plastic bags,4,03-19-2016,1128,71
blank badges,10,03-19-2016,1520,71
soap,14,03-19-2016,120,71
wrenches,15,03-19-2016,16,71
water bottles,16,03-19-2016,440,71
photo paper,18,03-19-2016,7824,71
printer paper,9,03-20-2016,80,72
keyboards,17,03-20-2016,40,72
scanner batt,11,03-21-2016,48,73
