Item,Item ID,Day,Quantity,Order Number
plastic wrap,19,01-08-2016,304,1
toilet paper,1,01-09-2016,126,2
paper towel,2,01-09-2016,154,2
cleaner,3,01-09-2016,28,2
plastic bags,4,01-09-2016,1484,2
light bulbs,5,01-09-2016,133,2
office chair,7,01-09-2016,28,2
blank badges,10,01-09-2016,1232,2
soap,14,01-09-2016,133,2
water bottles,16,01-09-2016,1064,2
box cutters,6,01-10-2016,252,3
meat trays,12,01-10-2016,2968,3
produce bags,13,01-10-2016,182,3
wrenches,15,01-12-2016,21,4
photo paper,18,01-12-2016,4627,4
pens,8,01-13-2016,378,5
plastic bags,4,01-14-2016,1484,6
scanner batt,11,01-14-2016,42,6
water bottles,16,01-14-2016,1064,6
keyboards,17,01-14-2016,35,6
toilet paper,1,01-15-2016,126,7
paper towel,2,01-15-2016,154,7
printer paper,9,01-15-2016,49,7
blank badges,10,01-15-2016,1232,7
plastic wrap,19,01-15-2016,266,7
cleaner,3,01-16-2016,28,8
light bulbs,5,01-16-2016,133,8
box cutters,6,01-16-2016,252,8
office chair,7,01-16-2016,28,8
meat trays,12,01-16-2016,2968,8
produce bags,13,01-16-2016,182,8
soap,14,01-16-2016,133,8
pens,8,01-17-2016,378,9
wrenches,15,01-17-2016,21,9
photo paper,18,01-17-2016,4627,9
keyboards,17,01-19-2016,35,10
toilet paper,1,01-20-2016,126,11
plastic bags,4,01-20-2016,1484,11
printer paper,9,01-20-2016,49,11
blank badges,10,01-20-2016,1232,11
scanner batt,11,01-20-2016,42,11
water bottles,16,01-20-2016,1064,11
plastic wrap,19,01-20-2016,266,11
paper towel,2,01-21-2016,154,12
light bulbs,5,01-21-2016,133,12
meat trays,12,01-21-2016,2968,12
soap,14,01-21-2016,133,12
cleaner,3,01-22-2016,28,13
box cutters,6,01-22-2016,252,13
office chair,7,01-22-2016,28,13
produce bags,13,01-22-2016,182,13
photo paper,18,01-23-2016,4627,14
pens,8,01-24-2016,378,15
wrenches,15,01-24-2016,21,15
toilet paper,1,01-25-2016,126,16
plastic bags,4,01-25-2016,1484,16
printer paper,9,01-25-2016,49,16
blank badges,10,01-25-2016,1232,16
scanner batt,11,01-25-2016,42,16
water bottles,16,01-25-2016,1064,16
keyboards,17,01-25-2016,35,16
plastic wrap,19,01-25-2016,266,16
paper towel,2,01-26-2016,154,17
light bulbs,5,01-26-2016,133,17
meat trays,12,01-26-2016,2968,17
soap,14,01-26-2016,133,17
box cutters,6,01-27-2016,252,18
produce bags,13,01-27-2016,182,18
cleaner,3,01-28-2016,28,19
office chair,7,01-28-2016,28,19
pens,8,01-29-2016,378,20
photo paper,18,01-29-2016,4627,20
wrenches,15,01-30-2016,21,21
toilet paper,1,01-31-2016,126,22
plastic bags,4,01-31-2016,1484,22
blank badges,10,01-31-2016,1232,22
scanner batt,11,01-31-2016,42,22
water bottles,16,01-31-2016,1064,22
keyboards,17,01-31-2016,35,22
plastic wrap,19,01-31-2016,266,22
paper towel,2,02-01-2016,154,23
light bulbs,5,02-01-2016,133,23
box cutters,6,02-01-2016,252,23
printer paper,9,02-01-2016,49,23
meat trays,12,02-01-2016,2968,23
produce bags,13,02-01-2016,182,23
soap,14,02-01-2016,133,23
cleaner,3,02-02-2016,28,24
office chair,7,02-02-2016,28,24
pens,8,02-03-2016,378,25
photo paper,18,02-03-2016,4627,25
plastic bags,4,02-05-2016,1484,26
wrenches,15,02-05-2016,21,26
water bottles,16,02-05-2016,1064,26
keyboards,17,02-05-2016,35,26
toilet paper,1,02-06-2016,126,27
blank badges,10,02-06-2016,1232,27
scanner batt,11,02-06-2016,42,27
plastic wrap,19,02-06-2016,266,27
paper towel,2,02-07-2016,154,28
light bulbs,5,02-07-2016,133,28
box cutters,6,02-07-2016,252,28
printer paper,9,02-07-2016,49,28
meat trays,12,02-07-2016,2968,28
produce bags,13,02-07-2016,182,28
soap,14,02-07-2016,133,28
cleaner,3,02-08-2016,28,29
office chair,7,02-08-2016,28,29
pens,8,02-09-2016,378,30
photo paper,18,02-09-2016,4627,30
plastic bags,4,02-10-2016,1484,31
wrenches,15,02-10-2016,21,31
water bottles,16,02-10-2016,1064,31
keyboards,17,02-10-2016,35,31
toilet paper,1,02-11-2016,126,32
blank badges,10,02-11-2016,1232,32
scanner batt,11,02-11-2016,42,32
plastic wrap,19,02-11-2016,266,32
paper towel,2,02-12-2016,154,33
light bulbs,5,02-12-2016,133,33
box cutters,6,02-12-2016,252,33
printer paper,9,02-12-2016,49,33
meat trays,12,02-12-2016,2968,33
produce bags,13,02-12-2016,182,33
soap,14,02-12-2016,133,33
photo paper,18,02-14-2016,4627,34
cleaner,3,02-15-2016,32,35
office chair,7,02-15-2016,32,35
pens,8,02-15-2016,432,35
toilet paper,1,02-16-2016,144,36
paper towel,2,02-16-2016,176,36
plastic bags,4,02-16-2016,1696,36
blank badges,10,02-16-2016,1408,36
scanner batt,11,02-16-2016,48,36
meat trays,12,02-16-2016,3392,36
wrenches,15,02-16-2016,24,36
water bottles,16,02-16-2016,1216,36
keyboards,17,02-16-2016,40,36
plastic wrap,19,02-16-2016,304,36
light bulbs,5,02-17-2016,152,37
box cutters,6,02-17-2016,288,37
printer paper,9,02-17-2016,56,37
produce bags,13,02-17-2016,208,37
soap,14,02-17-2016,152,37
photo paper,18,02-18-2016,5288,38
cleaner,3,02-19-2016,32,39
office chair,7,02-19-2016,32,39
pens,8,02-19-2016,432,39
plastic bags,4,02-21-2016,1696,40
water bottles,16,02-21-2016,1216,40
toilet paper,1,02-22-2016,126,41
blank badges,10,02-22-2016,1232,41
wrenches,15,02-22-2016,21,41
keyboards,17,02-22-2016,35,41
plastic wrap,19,02-22-2016,266,41
paper towel,2,02-23-2016,154,42
light bulbs,5,02-23-2016,133,42
box cutters,6,02-23-2016,252,42
scanner batt,11,02-23-2016,42,42
meat trays,12,02-23-2016,2968,42
produce bags,13,02-23-2016,182,42
soap,14,02-23-2016,133,42
printer paper,9,02-24-2016,49,43
photo paper,18,02-25-2016,4627,44
cleaner,3,02-26-2016,28,45
office chair,7,02-26-2016,28,45
pens,8,02-26-2016,378,45
toilet paper,1,02-27-2016,126,46
plastic bags,4,02-27-2016,1484,46
blank badges,10,02-27-2016,1232,46
water bottles,16,02-27-2016,1064,46
keyboards,17,02-27-2016,35,46
