Item,Item ID,Day,Quantity,Order Number
blank badges,10,01-08-2016,1472,1
paper towel,2,01-09-2016,154,2
cleaner,3,01-09-2016,28,2
office chair,7,01-09-2016,28,2
printer paper,9,01-09-2016,77,2
meat trays,12,01-09-2016,3080,2
produce bags,13,01-09-2016,196,2
plastic wrap,19,01-09-2016,238,2
light bulbs,5,01-10-2016,126,3
water bottles,16,01-10-2016,903,3
soap,14,01-11-2016,119,4
box cutters,6,01-13-2016,210,5
pens,8,01-13-2016,364,5
keyboards,17,01-14-2016,35,6
photo paper,18,01-14-2016,4207,6
toilet paper,1,01-15-2016,77,7
paper towel,2,01-15-2016,154,7
printer paper,9,01-15-2016,77,7
blank badges,10,01-15-2016,1288,7
meat trays,12,01-15-2016,3080,7
produce bags,13,01-15-2016,196,7
plastic wrap,19,01-15-2016,238,7
cleaner,3,01-16-2016,28,8
light bulbs,5,01-16-2016,126,8
office chair,7,01-16-2016,28,8
water bottles,16,01-16-2016,903,8
scanner batt,11,01-17-2016,35,9
soap,14,01-17-2016,119,9
box cutters,6,01-18-2016,210,10
pens,8,01-18-2016,364,10
wrenches,15,01-18-2016,14,10
plastic bags,4,01-19-2016,700,11
keyboards,17,01-19-2016,35,11
photo paper,18,01-19-2016,4207,11
printer paper,9,01-20-2016,77,12
toilet paper,1,01-21-2016,77,13
paper towel,2,01-21-2016,154,13
blank badges,10,01-21-2016,1288,13
meat trays,12,01-21-2016,3080,13
produce bags,13,01-21-2016,196,13
plastic wrap,19,01-21-2016,238,13
cleaner,3,01-22-2016,28,14
light bulbs,5,01-22-2016,126,14
office chair,7,01-22-2016,28,14
water bottles,16,01-22-2016,903,14
scanner batt,11,01-23-2016,35,15
soap,14,01-23-2016,119,15
plastic bags,4,01-24-2016,700,16
box cutters,6,01-24-2016,210,16
pens,8,01-24-2016,364,16
wrenches,15,01-24-2016,14,16
photo paper,18,01-24-2016,4207,16
printer paper,9,01-25-2016,77,17
blank badges,10,01-25-2016,1288,17
keyboards,17,01-25-2016,35,17
toilet paper,1,01-26-2016,77,18
paper towel,2,01-26-2016,154,18
meat trays,12,01-26-2016,3080,18
produce bags,13,01-26-2016,196,18
plastic wrap,19,01-26-2016,238,18
light bulbs,5,01-27-2016,126,19
water bottles,16,01-27-2016,903,19
cleaner,3,01-28-2016,28,20
office chair,7,01-28-2016,28,20
scanner batt,11,01-28-2016,35,20
soap,14,01-28-2016,119,20
box cutters,6,01-29-2016,210,21
plastic bags,4,01-30-2016,700,22
pens,8,01-30-2016,364,22
photo paper,18,01-30-2016,4207,22
blank badges,10,01-31-2016,1288,23
wrenches,15,01-31-2016,14,23
keyboards,17,01-31-2016,35,23
toilet paper,1,02-01-2016,77,24
paper towel,2,02-01-2016,154,24
printer paper,9,02-01-2016,77,24
meat trays,12,02-01-2016,3080,24
produce bags,13,02-01-2016,196,24
water bottles,16,02-01-2016,903,24
plastic wrap,19,02-01-2016,238,24
cleaner,3,02-02-2016,28,25
light bulbs,5,02-02-2016,126,25
office chair,7,02-02-2016,28,25
scanner batt,11,02-02-2016,35,25
soap,14,02-02-2016,119,25
box cutters,6,02-03-2016,210,26
plastic bags,4,02-04-2016,700,27
pens,8,02-04-2016,364,27
photo paper,18,02-04-2016,4207,27
keyboards,17,02-05-2016,35,28
printer paper,9,02-06-2016,77,29
blank badges,10,02-06-2016,1288,29
meat trays,12,02-06-2016,3080,29
wrenches,15,02-06-2016,14,29
plastic wrap,19,02-06-2016,238,29
toilet paper,1,02-07-2016,77,30
paper towel,2,02-07-2016,154,30
produce bags,13,02-07-2016,196,30
water bottles,16,02-07-2016,903,30
cleaner,3,02-08-2016,28,31
light bulbs,5,02-08-2016,126,31
office chair,7,02-08-2016,28,31
soap,14,02-08-2016,119,31
box cutters,6,02-09-2016,210,32
pens,8,02-09-2016,364,32
scanner batt,11,02-09-2016,35,32
plastic bags,4,02-10-2016,700,33
keyboards,17,02-10-2016,35,33
photo paper,18,02-10-2016,4207,33
printer paper,9,02-11-2016,77,34
blank badges,10,02-11-2016,1288,34
meat trays,12,02-11-2016,3080,34
produce bags,13,02-11-2016,196,34
plastic wrap,19,02-11-2016,238,34
toilet paper,1,02-12-2016,77,35
paper towel,2,02-12-2016,154,35
wrenches,15,02-12-2016,14,35
water bottles,16,02-12-2016,903,35
light bulbs,5,02-13-2016,126,36
soap,14,02-14-2016,119,37
cleaner,3,02-15-2016,32,38
plastic bags,4,02-15-2016,800,38
box cutters,6,02-15-2016,240,38
office chair,7,02-15-2016,32,38
pens,8,02-15-2016,416,38
scanner batt,11,02-15-2016,40,38
photo paper,18,02-15-2016,4808,38
paper towel,2,02-16-2016,176,39
printer paper,9,02-16-2016,88,39
blank badges,10,02-16-2016,1472,39
meat trays,12,02-16-2016,3520,39
produce bags,13,02-16-2016,224,39
keyboards,17,02-16-2016,40,39
plastic wrap,19,02-16-2016,272,39
toilet paper,1,02-17-2016,88,40
light bulbs,5,02-17-2016,144,40
wrenches,15,02-17-2016,16,40
water bottles,16,02-17-2016,1032,40
soap,14,02-18-2016,136,41
cleaner,3,02-19-2016,32,42
box cutters,6,02-19-2016,240,42
office chair,7,02-19-2016,32,42
scanner batt,11,02-19-2016,40,42
pens,8,02-20-2016,416,43
plastic bags,4,02-21-2016,800,44
photo paper,18,02-21-2016,4808,44
blank badges,10,02-22-2016,1288,45
keyboards,17,02-22-2016,35,45
toilet paper,1,02-23-2016,77,46
paper towel,2,02-23-2016,154,46
printer paper,9,02-23-2016,77,46
meat trays,12,02-23-2016,3080,46
produce bags,13,02-23-2016,196,46
water bottles,16,02-23-2016,903,46
plastic wrap,19,02-23-2016,238,46
light bulbs,5,02-24-2016,126,47
wrenches,15,02-24-2016,14,47
soap,14,02-25-2016,119,48
cleaner,3,02-26-2016,28,49
box cutters,6,02-26-2016,210,49
office chair,7,02-26-2016,28,49
pens,8,02-26-2016,364,49
scanner batt,11,02-26-2016,35,49
plastic bags,4,02-27-2016,700,50
blank badges,10,02-27-2016,1288,50
meat trays,12,02-27-2016,3080,50
keyboards,17,02-27-2016,35,50
photo paper,18,02-27-2016,4207,50
paper towel,2,02-28-2016,154,51
printer paper,9,02-28-2016,77,51
produce bags,13,02-28-2016,196,51
water bottles,16,02-28-2016,903,51
plastic wrap,19,02-28-2016,238,51
toilet paper,1,02-29-2016,77,52
light bulbs,5,02-29-2016,126,52
soap,14,03-01-2016,119,53
wrenches,15,03-02-2016,14,54
cleaner,3,03-03-2016,28,55
box cutters,6,03-03-2016,210,55
office chair,7,03-03-2016,28,55
pens,8,03-03-2016,364,55
scanner batt,11,03-03-2016,35,55
plastic bags,4,03-04-2016,700,56
blank badges,10,03-04-2016,1288,56
meat trays,12,03-04-2016,3080,56
produce bags,13,03-04-2016,196,56
keyboards,17,03-04-2016,35,56
photo paper,18,03-04-2016,4207,56
plastic wrap,19,03-04-2016,238,56
toilet paper,1,03-05-2016,77,57
paper towel,2,03-05-2016,154,57
light bulbs,5,03-05-2016,126,57
printer paper,9,03-05-2016,77,57
water bottles,16,03-05-2016,903,57
soap,14,03-06-2016,119,58
box cutters,6,03-08-2016,210,59
wrenches,15,03-08-2016,14,59
pens,8,03-09-2016,364,60
scanner batt,11,03-09-2016,35,60
cleaner,3,03-10-2016,28,61
plastic bags,4,03-10-2016,700,61
office chair,7,03-10-2016,28,61
blank badges,10,03-10-2016,1288,61
meat trays,12,03-10-2016,3080,61
produce bags,13,03-10-2016,196,61
keyboards,17,03-10-2016,35,61
photo paper,18,03-10-2016,4207,61
plastic wrap,19,03-10-2016,238,61
toilet paper,1,03-11-2016,77,62
