Item,Item ID,Day,Quantity,Order Number
paper towel,2,01-09-2016,154,1
plastic bags,4,01-09-2016,1379,1
light bulbs,5,01-09-2016,133,1
office chair,7,01-09-2016,28,1
plastic wrap,19,01-09-2016,238,1
toilet paper,1,01-10-2016,105,2
blank badges,10,01-10-2016,1078,2
produce bags,13,01-10-2016,182,2
soap,14,01-10-2016,126,2
pens,8,01-11-2016,427,3
photo paper,18,01-11-2016,5117,3
scanner batt,11,01-12-2016,49,4
meat trays,12,01-12-2016,2555,4
wrenches,15,01-12-2016,21,4
box cutters,6,01-13-2016,203,5
water bottles,16,01-13-2016,721,5
keyboards,17,01-14-2016,35,6
paper towel,2,01-15-2016,154,7
plastic bags,4,01-15-2016,1379,7
plastic wrap,19,01-15-2016,238,7
toilet paper,1,01-16-2016,105,8
light bulbs,5,01-16-2016,133,8
office chair,7,01-16-2016,28,8
pens,8,01-16-2016,427,8
blank badges,10,01-16-2016,1078,8
produce bags,13,01-16-2016,182,8
soap,14,01-16-2016,126,8
photo paper,18,01-16-2016,5117,8
printer paper,9,01-17-2016,42,9
scanner batt,11,01-17-2016,49,9
meat trays,12,01-17-2016,2555,9
wrenches,15,01-17-2016,21,9
box cutters,6,01-18-2016,203,10
water bottles,16,01-18-2016,721,10
keyboards,17,01-19-2016,35,11
paper towel,2,01-21-2016,154,12
plastic bags,4,01-21-2016,1379,12
light bulbs,5,01-21-2016,133,12
plastic wrap,19,01-21-2016,238,12
toilet paper,1,01-22-2016,105,13
cleaner,3,01-22-2016,14,13
office chair,7,01-22-2016,28,13
pens,8,01-22-2016,427,13
blank badges,10,01-22-2016,1078,13
produce bags,13,01-22-2016,182,13
soap,14,01-22-2016,126,13
photo paper,18,01-22-2016,5117,13
printer paper,9,01-23-2016,42,14
meat trays,12,01-23-2016,2555,14
box cutters,6,01-24-2016,203,15
scanner batt,11,01-24-2016,49,15
wrenches,15,01-24-2016,21,15
water bottles,16,01-24-2016,721,15
plastic bags,4,01-25-2016,1379,16
keyboards,17,01-25-2016,35,16
paper towel,2,01-26-2016,154,17
light bulbs,5,01-26-2016,133,17
plastic wrap,19,01-26-2016,238,17
toilet paper,1,01-27-2016,105,18
pens,8,01-27-2016,427,18
blank badges,10,01-27-2016,1078,18
produce bags,13,01-27-2016,182,18
soap,14,01-27-2016,126,18
photo paper,18,01-27-2016,5117,18
cleaner,3,01-28-2016,14,19
office chair,7,01-28-2016,28,19
printer paper,9,01-28-2016,42,19
meat trays,12,01-28-2016,2555,19
box cutters,6,01-30-2016,203,20
scanner batt,11,01-30-2016,49,20
wrenches,15,01-30-2016,21,20
water bottles,16,01-30-2016,721,20
keyboards,17,01-31-2016,35,21
paper towel,2,02-01-2016,154,22
plastic bags,4,02-01-2016,1379,22
light bulbs,5,02-01-2016,133,22
blank badges,10,02-01-2016,1078,22
produce bags,13,02-01-2016,182,22
plastic wrap,19,02-01-2016,238,22
toilet paper,1,02-02-2016,105,23
cleaner,3,02-02-2016,14,23
office chair,7,02-02-2016,28,23
pens,8,02-02-2016,427,23
printer paper,9,02-02-2016,42,23
meat trays,12,02-02-2016,2555,23
soap,14,02-02-2016,126,23
photo paper,18,02-02-2016,5117,23
box cutters,6,02-04-2016,203,24
scanner batt,11,02-04-2016,49,24
water bottles,16,02-04-2016,721,24
wrenches,15,02-05-2016,21,25
keyboards,17,02-05-2016,35,25
plastic bags,4,02-06-2016,1379,26
plastic wrap,19,02-06-2016,238,26
paper towel,2,02-07-2016,154,27
light bulbs,5,02-07-2016,133,27
blank badges,10,02-07-2016,1078,27
produce bags,13,02-07-2016,182,27
toilet paper,1,02-08-2016,105,28
office chair,7,02-08-2016,28,28
pens,8,02-08-2016,427,28
meat trays,12,02-08-2016,2555,28
soap,14,02-08-2016,126,28
photo paper,18,02-08-2016,5117,28
cleaner,3,02-09-2016,14,29
printer paper,9,02-09-2016,42,29
water bottles,16,02-09-2016,721,29
box cutters,6,02-10-2016,203,30
scanner batt,11,02-10-2016,49,30
wrenches,15,02-10-2016,21,30
keyboards,17,02-10-2016,35,30
plastic bags,4,02-11-2016,1379,31
plastic wrap,19,02-11-2016,238,31
paper towel,2,02-12-2016,154,32
light bulbs,5,02-12-2016,133,32
blank badges,10,02-12-2016,1078,32
produce bags,13,02-12-2016,182,32
toilet paper,1,02-13-2016,105,33
pens,8,02-13-2016,427,33
soap,14,02-13-2016,126,33
photo paper,18,02-13-2016,5117,33
meat trays,12,02-14-2016,2555,34
cleaner,3,02-15-2016,16,35
box cutters,6,02-15-2016,233,35
office chair,7,02-15-2016,32,35
printer paper,9,02-15-2016,48,35
scanner batt,11,02-15-2016,56,35
water bottles,16,02-15-2016,824,35
paper towel,2,02-16-2016,176,36
plastic bags,4,02-16-2016,1576,36
wrenches,15,02-16-2016,24,36
keyboards,17,02-16-2016,40,36
plastic wrap,19,02-16-2016,272,36
toilet paper,1,02-17-2016,120,37
light bulbs,5,02-17-2016,152,37
pens,8,02-17-2016,488,37
blank badges,10,02-17-2016,1232,37
produce bags,13,02-17-2016,208,37
soap,14,02-17-2016,144,37
photo paper,18,02-17-2016,5848,37
meat trays,12,02-18-2016,2920,38
office chair,7,02-19-2016,32,39
printer paper,9,02-19-2016,48,39
water bottles,16,02-20-2016,824,40
box cutters,6,02-21-2016,233,41
cleaner,3,02-22-2016,14,42
plastic bags,4,02-22-2016,1379,42
scanner batt,11,02-22-2016,49,42
wrenches,15,02-22-2016,21,42
keyboards,17,02-22-2016,35,42
paper towel,2,02-23-2016,154,43
light bulbs,5,02-23-2016,133,43
blank badges,10,02-23-2016,1078,43
produce bags,13,02-23-2016,182,43
plastic wrap,19,02-23-2016,238,43
toilet paper,1,02-24-2016,105,44
pens,8,02-24-2016,427,44
meat trays,12,02-24-2016,2555,44
soap,14,02-24-2016,126,44
photo paper,18,02-24-2016,5117,44
office chair,7,02-26-2016,28,45
printer paper,9,02-26-2016,42,45
water bottles,16,02-26-2016,721,45
plastic bags,4,02-27-2016,1379,46
box cutters,6,02-27-2016,203,46
scanner batt,11,02-27-2016,49,46
keyboards,17,02-27-2016,35,46
paper towel,2,02-28-2016,154,47
cleaner,3,02-28-2016,14,47
blank badges,10,02-28-2016,1078,47
wrenches,15,02-28-2016,21,47
plastic wrap,19,02-28-2016,238,47
light bulbs,5,02-29-2016,133,48
pens,8,02-29-2016,427,48
produce bags,13,02-29-2016,182,48
soap,14,02-29-2016,126,48
photo paper,18,02-29-2016,5117,48
toilet paper,1,03-01-2016,105,49
meat trays,12,03-01-2016,2555,49
office chair,7,03-03-2016,28,50
printer paper,9,03-03-2016,42,50
water bottles,16,03-03-2016,721,50
plastic bags,4,03-04-2016,1379,51
box cutters,6,03-04-2016,203,51
scanner batt,11,03-04-2016,49,51
keyboards,17,03-04-2016,35,51
plastic wrap,19,03-04-2016,238,51
toilet paper,1,03-05-2016,105,52
paper towel,2,03-05-2016,154,52
cleaner,3,03-05-2016,14,52
light bulbs,5,03-05-2016,133,52
pens,8,03-05-2016,427,52
blank badges,10,03-05-2016,1078,52
produce bags,13,03-05-2016,182,52
soap,14,03-05-2016,126,52
wrenches,15,03-05-2016,21,52
photo paper,18,03-05-2016,5117,52
meat trays,12,03-06-2016,2555,53
printer paper,9,03-09-2016,42,54
water bottles,16,03-09-2016,721,54
plastic bags,4,03-10-2016,1379,55
box cutters,6,03-10-2016,203,55
office chair,7,03-10-2016,28,55
scanner batt,11,03-10-2016,49,55
keyboards,17,03-10-2016,35,55
plastic wrap,19,03-10-2016,238,55
paper towel,2,03-11-2016,154,56
light bulbs,5,03-11-2016,133,56
pens,8,03-11-2016,427,56
blank badges,10,03-11-2016,1078,56
produce bags,13,03-11-2016,182,56
soap,14,03-11-2016,126,56
wrenches,15,03-11-2016,21,56
photo paper,18,03-11-2016,5117,56
toilet paper,1,03-12-2016,105,57
cleaner,3,03-12-2016,14,57
meat trays,12,03-12-2016,2555,57
water bottles,16,03-13-2016,721,58
printer paper,9,03-14-2016,42,59
plastic bags,4,03-15-2016,1379,60
box cutters,6,03-15-2016,203,60
office chair,7,03-15-2016,28,60
scanner batt,11,03-15-2016,49,60
plastic wrap,19,03-15-2016,238,60
paper towel,2,03-16-2016,154,61
light bulbs,5,03-16-2016,133,61
blank badges,10,03-16-2016,1078,61
produce bags,13,03-16-2016,182,61
keyboards,17,03-16-2016,35,61
toilet paper,1,03-17-2016,120,62
cleaner,3,03-17-2016,16,62
pens,8,03-17-2016,488,62
meat trays,12,03-17-2016,2920,62
soap,14,03-17-2016,144,62
wrenches,15,03-17-2016,24,62
photo paper,18,03-17-2016,5848,62
printer paper,9,03-19-2016,48,63
water bottles,16,03-19-2016,824,63
