Item,Item ID,Day,Quantity,Order Number
office chair,7,01-09-2016,28,1
scanner batt,11,01-09-2016,63,1
water bottles,16,01-09-2016,1008,1
paper towel,2,01-10-2016,147,2
pens,8,01-10-2016,448,2
meat trays,12,01-10-2016,2905,2
photo paper,18,01-10-2016,5348,2
printer paper,9,01-11-2016,63,3
blank badges,10,01-11-2016,1015,3
keyboards,17,01-11-2016,42,3
toilet paper,1,01-12-2016,98,4
light bulbs,5,01-12-2016,112,4
soap,14,01-12-2016,112,4
produce bags,13,01-13-2016,147,5
cleaner,3,01-14-2016,21,6
scanner batt,11,01-15-2016,63,7
water bottles,16,01-15-2016,1008,7
plastic wrap,19,01-15-2016,154,7
paper towel,2,01-16-2016,147,8
office chair,7,01-16-2016,28,8
pens,8,01-16-2016,448,8
printer paper,9,01-16-2016,63,8
blank badges,10,01-16-2016,1015,8
meat trays,12,01-16-2016,2905,8
photo paper,18,01-16-2016,5348,8
toilet paper,1,01-17-2016,98,9
plastic bags,4,01-17-2016,777,9
light bulbs,5,01-17-2016,112,9
box cutters,6,01-17-2016,154,9
soap,14,01-17-2016,112,9
keyboards,17,01-17-2016,42,9
produce bags,13,01-18-2016,147,10
wrenches,15,01-18-2016,14,10
cleaner,3,01-20-2016,21,11
water bottles,16,01-20-2016,1008,11
plastic wrap,19,01-20-2016,154,11
scanner batt,11,01-21-2016,63,12
paper towel,2,01-22-2016,147,13
office chair,7,01-22-2016,28,13
pens,8,01-22-2016,448,13
blank badges,10,01-22-2016,1015,13
meat trays,12,01-22-2016,2905,13
photo paper,18,01-22-2016,5348,13
toilet paper,1,01-23-2016,98,14
plastic bags,4,01-23-2016,777,14
light bulbs,5,01-23-2016,112,14
box cutters,6,01-23-2016,154,14
printer paper,9,01-23-2016,63,14
soap,14,01-23-2016,112,14
keyboards,17,01-23-2016,42,14
produce bags,13,01-24-2016,147,15
wrenches,15,01-24-2016,14,15
cleaner,3,01-25-2016,21,16
water bottles,16,01-25-2016,1008,16
plastic wrap,19,01-25-2016,154,16
scanner batt,11,01-26-2016,63,17
meat trays,12,01-26-2016,2905,17
paper towel,2,01-27-2016,147,18
pens,8,01-27-2016,448,18
blank badges,10,01-27-2016,1015,18
photo paper,18,01-27-2016,5348,18
plastic bags,4,01-28-2016,777,19
office chair,7,01-28-2016,28,19
printer paper,9,01-28-2016,63,19
keyboards,17,01-28-2016,42,19
toilet paper,1,01-29-2016,98,20
light bulbs,5,01-29-2016,112,20
box cutters,6,01-29-2016,154,20
soap,14,01-29-2016,112,20
produce bags,13,01-30-2016,147,21
wrenches,15,01-31-2016,14,22
water bottles,16,01-31-2016,1008,22
paper towel,2,02-01-2016,147,23
cleaner,3,02-01-2016,21,23
pens,8,02-01-2016,448,23
scanner batt,11,02-01-2016,63,23
meat trays,12,02-01-2016,2905,23
photo paper,18,02-01-2016,5348,23
plastic wrap,19,02-01-2016,154,23
plastic bags,4,02-02-2016,777,24
box cutters,6,02-02-2016,154,24
office chair,7,02-02-2016,28,24
printer paper,9,02-02-2016,63,24
blank badges,10,02-02-2016,1015,24
keyboards,17,02-02-2016,42,24
toilet paper,1,02-03-2016,98,25
light bulbs,5,02-03-2016,112,25
soap,14,02-03-2016,112,25
produce bags,13,02-04-2016,147,26
wrenches,15,02-06-2016,14,27
water bottles,16,02-06-2016,1008,27
plastic wrap,19,02-06-2016,154,27
paper towel,2,02-07-2016,147,28
