Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2016,24,322
printer paper,9,12-31-2016,88,322
produce bags,13,01-02-2017,216,323
plastic bags,4,01-03-2017,1944,324
box cutters,6,01-03-2017,192,324
office chair,7,01-03-2017,16,324
pens,8,01-03-2017,448,324
blank badges,10,01-03-2017,1312,324
meat trays,12,01-03-2017,3800,324
water bottles,16,01-03-2017,568,324
photo paper,18,01-03-2017,6968,324
scanner batt,11,01-04-2017,72,325
plastic wrap,19,01-04-2017,233,325
toilet paper,1,01-06-2017,120,326
paper towel,2,01-06-2017,152,326
printer paper,9,01-06-2017,88,326
soap,14,01-06-2017,120,326
keyboards,17,01-06-2017,40,326
cleaner,3,01-08-2017,23,327
light bulbs,5,01-08-2017,130,327
wrenches,15,01-08-2017,16,327
pens,8,01-09-2017,427,328
blank badges,10,01-09-2017,1251,328
meat trays,12,01-09-2017,3622,328
produce bags,13,01-09-2017,206,328
water bottles,16,01-09-2017,542,328
photo paper,18,01-09-2017,6642,328
plastic bags,4,01-10-2017,1732,329
box cutters,6,01-10-2017,171,329
plastic wrap,19,01-11-2017,207,330
office chair,7,01-12-2017,15,331
scanner batt,11,01-12-2017,65,331
toilet paper,1,01-13-2017,107,332
paper towel,2,01-13-2017,136,332
soap,14,01-13-2017,107,332
keyboards,17,01-13-2017,36,332
cleaner,3,01-14-2017,22,333
light bulbs,5,01-14-2017,122,333
printer paper,9,01-14-2017,79,333
produce bags,13,01-15-2017,193,334
plastic bags,4,01-16-2017,1610,335
box cutters,6,01-16-2017,159,335
pens,8,01-16-2017,371,335
blank badges,10,01-16-2017,1087,335
meat trays,12,01-16-2017,3147,335
wrenches,15,01-16-2017,14,335
water bottles,16,01-16-2017,471,335
photo paper,18,01-16-2017,5771,335
scanner batt,11,01-17-2017,60,336
plastic wrap,19,01-17-2017,193,336
toilet paper,1,01-18-2017,100,337
paper towel,2,01-18-2017,126,337
office chair,7,01-18-2017,14,337
soap,14,01-18-2017,100,337
keyboards,17,01-18-2017,34,337
light bulbs,5,01-19-2017,113,338
printer paper,9,01-19-2017,73,338
cleaner,3,01-21-2017,21,339
plastic bags,4,01-21-2017,1701,339
box cutters,6,01-21-2017,168,339
pens,8,01-21-2017,392,339
blank badges,10,01-21-2017,1148,339
meat trays,12,01-21-2017,3325,339
produce bags,13,01-21-2017,189,339
water bottles,16,01-21-2017,497,339
photo paper,18,01-21-2017,6097,339
wrenches,15,01-22-2017,14,340
plastic wrap,19,01-22-2017,203,340
scanner batt,11,01-23-2017,63,341
toilet paper,1,01-24-2017,105,342
paper towel,2,01-24-2017,133,342
light bulbs,5,01-24-2017,119,342
office chair,7,01-24-2017,14,342
printer paper,9,01-24-2017,77,342
soap,14,01-24-2017,105,342
keyboards,17,01-24-2017,35,342
cleaner,3,01-26-2017,21,343
plastic bags,4,01-26-2017,1701,343
box cutters,6,01-26-2017,168,343
pens,8,01-26-2017,392,343
blank badges,10,01-26-2017,1148,343
meat trays,12,01-26-2017,3325,343
produce bags,13,01-26-2017,189,343
water bottles,16,01-26-2017,497,343
photo paper,18,01-26-2017,6097,343
plastic wrap,19,01-27-2017,203,344
wrenches,15,01-28-2017,14,345
toilet paper,1,01-29-2017,105,346
scanner batt,11,01-29-2017,63,346
paper towel,2,01-30-2017,133,347
light bulbs,5,01-30-2017,119,347
printer paper,9,01-30-2017,77,347
soap,14,01-30-2017,105,347
keyboards,17,01-30-2017,35,347
office chair,7,01-31-2017,14,348
cleaner,3,02-01-2017,21,349
plastic bags,4,02-01-2017,1701,349
box cutters,6,02-01-2017,168,349
pens,8,02-01-2017,392,349
blank badges,10,02-01-2017,1148,349
meat trays,12,02-01-2017,3325,349
produce bags,13,02-01-2017,189,349
water bottles,16,02-01-2017,497,349
photo paper,18,02-01-2017,6097,349
plastic wrap,19,02-02-2017,203,350
toilet paper,1,02-03-2017,105,351
scanner batt,11,02-03-2017,63,351
wrenches,15,02-03-2017,14,351
paper towel,2,02-04-2017,133,352
soap,14,02-04-2017,105,352
light bulbs,5,02-05-2017,119,353
printer paper,9,02-05-2017,77,353
keyboards,17,02-05-2017,35,353
office chair,7,02-06-2017,14,354
plastic bags,4,02-07-2017,1701,355
box cutters,6,02-07-2017,168,355
pens,8,02-07-2017,392,355
blank badges,10,02-07-2017,1148,355
meat trays,12,02-07-2017,3325,355
produce bags,13,02-07-2017,189,355
water bottles,16,02-07-2017,497,355
photo paper,18,02-07-2017,6097,355
cleaner,3,02-08-2017,21,356
plastic wrap,19,02-08-2017,203,356
toilet paper,1,02-09-2017,105,357
paper towel,2,02-09-2017,133,357
scanner batt,11,02-09-2017,63,357
soap,14,02-09-2017,105,357
wrenches,15,02-09-2017,14,357
light bulbs,5,02-10-2017,119,358
printer paper,9,02-10-2017,77,358
keyboards,17,02-10-2017,35,358
meat trays,12,02-11-2017,3325,359
produce bags,13,02-11-2017,189,359
plastic bags,4,02-12-2017,1701,360
box cutters,6,02-12-2017,168,360
office chair,7,02-12-2017,14,360
pens,8,02-12-2017,392,360
blank badges,10,02-12-2017,1148,360
water bottles,16,02-12-2017,497,360
photo paper,18,02-12-2017,6097,360
plastic wrap,19,02-13-2017,203,361
cleaner,3,02-14-2017,21,362
toilet paper,1,02-15-2017,113,363
paper towel,2,02-15-2017,143,363
light bulbs,5,02-15-2017,128,363
printer paper,9,02-15-2017,83,363
scanner batt,11,02-15-2017,68,363
soap,14,02-15-2017,113,363
wrenches,15,02-15-2017,15,363
keyboards,17,02-15-2017,38,363
plastic bags,4,02-16-2017,1823,364
meat trays,12,02-16-2017,3563,364
produce bags,13,02-16-2017,203,364
water bottles,16,02-16-2017,533,364
photo paper,18,02-16-2017,6533,364
box cutters,6,02-17-2017,180,365
office chair,7,02-17-2017,15,365
pens,8,02-17-2017,420,365
blank badges,10,02-17-2017,1230,365
plastic wrap,19,02-17-2017,218,365
cleaner,3,02-18-2017,23,366
toilet paper,1,02-19-2017,113,367
scanner batt,11,02-19-2017,68,367
paper towel,2,02-20-2017,143,368
soap,14,02-20-2017,113,368
light bulbs,5,02-21-2017,128,369
printer paper,9,02-21-2017,83,369
keyboards,17,02-21-2017,38,369
meat trays,12,02-22-2017,3563,370
produce bags,13,02-22-2017,203,370
wrenches,15,02-22-2017,15,370
