Item,Item ID,Day,Quantity,Order Number
plastic bags,4,01-08-2016,1944,1
printer paper,9,01-09-2016,77,2
blank badges,10,01-09-2016,1148,2
scanner batt,11,01-09-2016,63,2
meat trays,12,01-09-2016,3325,2
produce bags,13,01-09-2016,189,2
photo paper,18,01-09-2016,6097,2
toilet paper,1,01-10-2016,105,3
paper towel,2,01-11-2016,133,4
light bulbs,5,01-11-2016,119,4
plastic wrap,19,01-11-2016,203,4
pens,8,01-12-2016,392,5
soap,14,01-13-2016,105,6
cleaner,3,01-14-2016,21,7
plastic bags,4,01-14-2016,1701,7
keyboards,17,01-14-2016,35,7
printer paper,9,01-15-2016,77,8
blank badges,10,01-15-2016,1148,8
scanner batt,11,01-15-2016,63,8
meat trays,12,01-15-2016,3325,8
photo paper,18,01-15-2016,6097,8
toilet paper,1,01-16-2016,105,9
box cutters,6,01-16-2016,168,9
produce bags,13,01-16-2016,189,9
plastic wrap,19,01-16-2016,203,9
paper towel,2,01-17-2016,133,10
light bulbs,5,01-17-2016,119,10
pens,8,01-17-2016,392,10
soap,14,01-18-2016,105,11
wrenches,15,01-18-2016,14,11
plastic bags,4,01-19-2016,1701,12
water bottles,16,01-19-2016,497,12
keyboards,17,01-19-2016,35,12
cleaner,3,01-20-2016,21,13
printer paper,9,01-20-2016,77,13
meat trays,12,01-20-2016,3325,13
photo paper,18,01-20-2016,6097,13
blank badges,10,01-21-2016,1148,14
scanner batt,11,01-21-2016,63,14
produce bags,13,01-21-2016,189,14
toilet paper,1,01-22-2016,105,15
box cutters,6,01-22-2016,168,15
office chair,7,01-22-2016,14,15
plastic wrap,19,01-22-2016,203,15
paper towel,2,01-23-2016,133,16
light bulbs,5,01-23-2016,119,16
pens,8,01-23-2016,392,16
soap,14,01-24-2016,105,17
wrenches,15,01-24-2016,14,17
water bottles,16,01-24-2016,497,17
cleaner,3,01-25-2016,21,18
plastic bags,4,01-25-2016,1701,18
printer paper,9,01-25-2016,77,18
meat trays,12,01-25-2016,3325,18
keyboards,17,01-25-2016,35,18
photo paper,18,01-25-2016,6097,18
blank badges,10,01-26-2016,1148,19
scanner batt,11,01-26-2016,63,19
produce bags,13,01-26-2016,189,19
toilet paper,1,01-27-2016,105,20
box cutters,6,01-27-2016,168,20
paper towel,2,01-28-2016,133,21
light bulbs,5,01-28-2016,119,21
office chair,7,01-28-2016,14,21
plastic wrap,19,01-28-2016,203,21
pens,8,01-29-2016,392,22
soap,14,01-30-2016,105,23
water bottles,16,01-30-2016,497,23
plastic bags,4,01-31-2016,1701,24
meat trays,12,01-31-2016,3325,24
wrenches,15,01-31-2016,14,24
keyboards,17,01-31-2016,35,24
photo paper,18,01-31-2016,6097,24
cleaner,3,02-01-2016,21,25
box cutters,6,02-01-2016,168,25
printer paper,9,02-01-2016,77,25
blank badges,10,02-01-2016,1148,25
scanner batt,11,02-01-2016,63,25
produce bags,13,02-01-2016,189,25
toilet paper,1,02-02-2016,105,26
paper towel,2,02-02-2016,133,26
light bulbs,5,02-02-2016,119,26
office chair,7,02-02-2016,14,26
pens,8,02-02-2016,392,26
plastic wrap,19,02-02-2016,203,26
soap,14,02-04-2016,105,27
plastic bags,4,02-05-2016,1701,28
