Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2016,24,331
office chair,7,12-31-2016,24,331
printer paper,9,12-31-2016,88,331
meat trays,12,01-01-2017,2528,332
water bottles,16,01-01-2017,1240,332
keyboards,17,01-01-2017,48,332
produce bags,13,01-02-2017,233,333
plastic wrap,19,01-02-2017,192,333
toilet paper,1,01-03-2017,104,334
plastic bags,4,01-03-2017,1976,334
pens,8,01-03-2017,400,334
photo paper,18,01-03-2017,7768,334
scanner batt,11,01-05-2017,48,335
paper towel,2,01-06-2017,152,336
light bulbs,5,01-06-2017,120,336
box cutters,6,01-06-2017,280,336
printer paper,9,01-06-2017,88,336
blank badges,10,01-06-2017,1208,336
soap,14,01-06-2017,144,336
wrenches,15,01-07-2017,24,337
cleaner,3,01-08-2017,23,338
office chair,7,01-08-2017,23,338
meat trays,12,01-08-2017,2410,338
water bottles,16,01-08-2017,1182,338
keyboards,17,01-08-2017,46,338
toilet paper,1,01-09-2017,100,339
plastic bags,4,01-09-2017,1884,339
pens,8,01-09-2017,382,339
produce bags,13,01-09-2017,222,339
photo paper,18,01-09-2017,7404,339
plastic wrap,19,01-09-2017,183,339
scanner batt,11,01-12-2017,43,340
paper towel,2,01-13-2017,136,341
light bulbs,5,01-13-2017,107,341
blank badges,10,01-13-2017,1076,341
soap,14,01-13-2017,129,341
cleaner,3,01-14-2017,22,342
box cutters,6,01-14-2017,250,342
office chair,7,01-14-2017,22,342
printer paper,9,01-14-2017,79,342
meat trays,12,01-14-2017,2252,342
wrenches,15,01-14-2017,22,342
water bottles,16,01-14-2017,1105,342
produce bags,13,01-15-2017,207,343
keyboards,17,01-15-2017,43,343
plastic wrap,19,01-15-2017,171,343
toilet paper,1,01-16-2017,87,344
plastic bags,4,01-16-2017,1637,344
pens,8,01-16-2017,332,344
photo paper,18,01-16-2017,6433,344
scanner batt,11,01-17-2017,40,345
paper towel,2,01-18-2017,126,346
light bulbs,5,01-18-2017,100,346
blank badges,10,01-18-2017,1001,346
soap,14,01-18-2017,120,346
box cutters,6,01-19-2017,232,347
printer paper,9,01-19-2017,73,347
meat trays,12,01-19-2017,2094,347
water bottles,16,01-19-2017,1027,347
keyboards,17,01-20-2017,42,348
cleaner,3,01-21-2017,21,349
plastic bags,4,01-21-2017,1729,349
office chair,7,01-21-2017,21,349
pens,8,01-21-2017,350,349
produce bags,13,01-21-2017,203,349
wrenches,15,01-21-2017,21,349
photo paper,18,01-21-2017,6797,349
plastic wrap,19,01-21-2017,168,349
toilet paper,1,01-22-2017,91,350
blank badges,10,01-23-2017,1057,351
scanner batt,11,01-23-2017,42,351
paper towel,2,01-24-2017,133,352
light bulbs,5,01-24-2017,105,352
box cutters,6,01-24-2017,245,352
printer paper,9,01-24-2017,77,352
meat trays,12,01-24-2017,2212,352
soap,14,01-24-2017,126,352
water bottles,16,01-24-2017,1085,352
keyboards,17,01-25-2017,42,353
cleaner,3,01-26-2017,21,354
plastic bags,4,01-26-2017,1729,354
office chair,7,01-26-2017,21,354
pens,8,01-26-2017,350,354
produce bags,13,01-26-2017,203,354
wrenches,15,01-26-2017,21,354
photo paper,18,01-26-2017,6797,354
plastic wrap,19,01-26-2017,168,354
toilet paper,1,01-27-2017,91,355
blank badges,10,01-29-2017,1057,356
scanner batt,11,01-29-2017,42,356
paper towel,2,01-30-2017,133,357
light bulbs,5,01-30-2017,105,357
box cutters,6,01-30-2017,245,357
printer paper,9,01-30-2017,77,357
meat trays,12,01-30-2017,2212,357
soap,14,01-30-2017,126,357
water bottles,16,01-30-2017,1085,357
toilet paper,1,02-01-2017,91,358
cleaner,3,02-01-2017,21,358
plastic bags,4,02-01-2017,1729,358
office chair,7,02-01-2017,21,358
pens,8,02-01-2017,350,358
produce bags,13,02-01-2017,203,358
wrenches,15,02-01-2017,21,358
keyboards,17,02-01-2017,42,358
photo paper,18,02-01-2017,6797,358
plastic wrap,19,02-01-2017,168,358
blank badges,10,02-03-2017,1057,359
scanner batt,11,02-03-2017,42,359
paper towel,2,02-04-2017,133,360
light bulbs,5,02-04-2017,105,360
box cutters,6,02-04-2017,245,360
meat trays,12,02-04-2017,2212,360
soap,14,02-04-2017,126,360
printer paper,9,02-05-2017,77,361
water bottles,16,02-05-2017,1085,361
produce bags,13,02-06-2017,203,362
toilet paper,1,02-07-2017,91,363
plastic bags,4,02-07-2017,1729,363
pens,8,02-07-2017,350,363
keyboards,17,02-07-2017,42,363
photo paper,18,02-07-2017,6797,363
plastic wrap,19,02-07-2017,168,363
cleaner,3,02-08-2017,21,364
office chair,7,02-08-2017,21,364
wrenches,15,02-08-2017,21,364
paper towel,2,02-09-2017,133,365
light bulbs,5,02-09-2017,105,365
blank badges,10,02-09-2017,1057,365
scanner batt,11,02-09-2017,42,365
soap,14,02-09-2017,126,365
box cutters,6,02-10-2017,245,366
printer paper,9,02-10-2017,77,366
meat trays,12,02-10-2017,2212,366
water bottles,16,02-10-2017,1085,366
plastic bags,4,02-11-2017,1729,367
produce bags,13,02-11-2017,203,367
photo paper,18,02-11-2017,6797,367
plastic wrap,19,02-11-2017,168,367
pens,8,02-12-2017,350,368
keyboards,17,02-12-2017,42,368
toilet paper,1,02-13-2017,91,369
cleaner,3,02-14-2017,21,370
office chair,7,02-14-2017,21,370
wrenches,15,02-14-2017,21,370
paper towel,2,02-15-2017,143,371
light bulbs,5,02-15-2017,113,371
box cutters,6,02-15-2017,263,371
printer paper,9,02-15-2017,83,371
blank badges,10,02-15-2017,1133,371
scanner batt,11,02-15-2017,45,371
meat trays,12,02-15-2017,2370,371
soap,14,02-15-2017,135,371
water bottles,16,02-15-2017,1163,371
plastic bags,4,02-16-2017,1853,372
pens,8,02-16-2017,375,372
produce bags,13,02-16-2017,218,372
photo paper,18,02-16-2017,7283,372
plastic wrap,19,02-16-2017,180,372
toilet paper,1,02-17-2017,98,373
keyboards,17,02-17-2017,45,373
cleaner,3,02-18-2017,23,374
office chair,7,02-18-2017,23,374
wrenches,15,02-18-2017,23,374
blank badges,10,02-19-2017,1133,375
scanner batt,11,02-19-2017,45,375
paper towel,2,02-20-2017,143,376
light bulbs,5,02-20-2017,113,376
soap,14,02-20-2017,135,376
box cutters,6,02-21-2017,263,377
printer paper,9,02-21-2017,83,377
meat trays,12,02-21-2017,2370,377
water bottles,16,02-21-2017,1163,377
plastic bags,4,02-22-2017,1853,378
pens,8,02-22-2017,375,378
produce bags,13,02-22-2017,218,378
photo paper,18,02-22-2017,7283,378
plastic wrap,19,02-22-2017,180,378
toilet paper,1,02-23-2017,98,379
keyboards,17,02-23-2017,45,379
cleaner,3,02-25-2017,23,380
office chair,7,02-25-2017,23,380
blank badges,10,02-25-2017,1133,380
wrenches,15,02-25-2017,23,380
paper towel,2,02-26-2017,143,381
light bulbs,5,02-26-2017,113,381
box cutters,6,02-26-2017,263,381
scanner batt,11,02-26-2017,45,381
meat trays,12,02-26-2017,2370,381
soap,14,02-26-2017,135,381
water bottles,16,02-26-2017,1163,381
printer paper,9,02-27-2017,83,382
plastic bags,4,02-28-2017,1853,383
pens,8,02-28-2017,375,383
produce bags,13,02-28-2017,218,383
photo paper,18,02-28-2017,7283,383
plastic wrap,19,02-28-2017,180,383
toilet paper,1,03-01-2017,91,384
keyboards,17,03-01-2017,42,384
cleaner,3,03-03-2017,21,385
office chair,7,03-03-2017,21,385
blank badges,10,03-03-2017,1057,385
wrenches,15,03-03-2017,21,385
paper towel,2,03-04-2017,133,386
light bulbs,5,03-04-2017,105,386
scanner batt,11,03-04-2017,42,386
soap,14,03-04-2017,126,386
box cutters,6,03-05-2017,245,387
printer paper,9,03-05-2017,77,387
meat trays,12,03-05-2017,2212,387
water bottles,16,03-05-2017,1085,387
toilet paper,1,03-06-2017,91,388
plastic bags,4,03-06-2017,1729,388
pens,8,03-06-2017,350,388
produce bags,13,03-06-2017,203,388
keyboards,17,03-06-2017,42,388
photo paper,18,03-06-2017,6797,388
plastic wrap,19,03-06-2017,168,388
blank badges,10,03-08-2017,1057,389
cleaner,3,03-09-2017,21,390
office chair,7,03-09-2017,21,390
wrenches,15,03-09-2017,21,390
paper towel,2,03-10-2017,133,391
light bulbs,5,03-10-2017,105,391
scanner batt,11,03-10-2017,42,391
meat trays,12,03-10-2017,2212,391
soap,14,03-10-2017,126,391
water bottles,16,03-10-2017,1085,391
plastic bags,4,03-11-2017,1729,392
