Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2020,24,1738
office chair,7,12-31-2020,24,1738
printer paper,9,12-31-2020,88,1738
blank badges,10,12-31-2020,1397,1738
meat trays,12,12-31-2020,2923,1738
meat trays,12,12-31-2020,2950,1738
water bottles,16,12-31-2020,1447,1738
photo paper,18,12-31-2020,9063,1738
toilet paper,1,12-31-2020,117,1738
cleaner,3,12-31-2020,27,1738
office chair,7,12-31-2020,27,1738
blank badges,10,12-31-2020,1359,1738
wrenches,15,12-31-2020,27,1738
keyboards,17,12-31-2020,54,1738
photo paper,18,12-31-2020,8739,1738
meat trays,12,01-01-2021,2528,1739
water bottles,16,01-01-2021,1240,1739
keyboards,17,01-01-2021,48,1739
cleaner,3,01-01-2021,28,1739
box cutters,6,01-01-2021,324,1739
office chair,7,01-01-2021,28,1739
wrenches,15,01-01-2021,28,1739
water bottles,16,01-01-2021,1434,1739
plastic bags,4,01-01-2021,2306,1739
blank badges,10,01-01-2021,1410,1739
produce bags,13,01-01-2021,271,1739
plastic bags,4,01-01-2021,2223,1739
pens,8,01-01-2021,451,1739
soap,14,01-01-2021,162,1739
toilet paper,1,01-01-2021,113,1739
paper towel,2,01-01-2021,165,1739
cleaner,3,01-01-2021,26,1739
plastic bags,4,01-01-2021,2137,1739
office chair,7,01-01-2021,26,1739
pens,8,01-01-2021,433,1739
scanner batt,11,01-01-2021,52,1739
produce bags,13,01-01-2021,251,1739
soap,14,01-01-2021,156,1739
wrenches,15,01-01-2021,26,1739
plastic wrap,19,01-01-2021,208,1739
produce bags,13,01-02-2021,233,1740
plastic wrap,19,01-02-2021,192,1740
pens,8,01-02-2021,467,1740
printer paper,9,01-02-2021,103,1740
plastic wrap,19,01-02-2021,224,1740
paper towel,2,01-02-2021,171,1740
toilet paper,1,01-03-2021,104,1741
plastic bags,4,01-03-2021,1976,1741
pens,8,01-03-2021,400,1741
photo paper,18,01-03-2021,7768,1741
plastic bags,4,01-03-2021,2285,1741
pens,8,01-03-2021,463,1741
keyboards,17,01-03-2021,56,1741
photo paper,18,01-03-2021,8982,1741
paper towel,2,01-03-2021,178,1741
cleaner,3,01-03-2021,28,1741
light bulbs,5,01-03-2021,140,1741
office chair,7,01-03-2021,28,1741
soap,14,01-03-2021,168,1741
wrenches,15,01-03-2021,28,1741
keyboards,17,01-03-2021,56,1741
scanner batt,11,01-03-2021,54,1741
toilet paper,1,01-04-2021,121,1742
paper towel,2,01-04-2021,176,1742
light bulbs,5,01-04-2021,139,1742
printer paper,9,01-04-2021,102,1742
soap,14,01-04-2021,167,1742
box cutters,6,01-04-2021,327,1742
light bulbs,5,01-04-2021,130,1742
printer paper,9,01-04-2021,96,1742
scanner batt,11,01-05-2021,48,1743
scanner batt,11,01-05-2021,56,1743
produce bags,13,01-05-2021,269,1743
plastic wrap,19,01-05-2021,222,1743
box cutters,6,01-05-2021,315,1743
printer paper,9,01-05-2021,99,1743
produce bags,13,01-05-2021,261,1743
plastic wrap,19,01-05-2021,216,1743
paper towel,2,01-06-2021,152,1744
light bulbs,5,01-06-2021,120,1744
box cutters,6,01-06-2021,280,1744
printer paper,9,01-06-2021,88,1744
blank badges,10,01-06-2021,1208,1744
soap,14,01-06-2021,144,1744
toilet paper,1,01-06-2021,122,1744
meat trays,12,01-06-2021,2844,1744
water bottles,16,01-06-2021,1395,1744
box cutters,6,01-06-2021,303,1744
blank badges,10,01-06-2021,1307,1744
meat trays,12,01-06-2021,2734,1744
water bottles,16,01-06-2021,1341,1744
keyboards,17,01-06-2021,52,1744
photo paper,18,01-06-2021,8400,1744
wrenches,15,01-07-2021,24,1745
blank badges,10,01-07-2021,1397,1745
meat trays,12,01-07-2021,2923,1745
scanner batt,11,01-07-2021,56,1745
meat trays,12,01-07-2021,2950,1745
water bottles,16,01-07-2021,1447,1745
photo paper,18,01-07-2021,9063,1745
toilet paper,1,01-07-2021,117,1745
cleaner,3,01-07-2021,27,1745
light bulbs,5,01-07-2021,135,1745
office chair,7,01-07-2021,27,1745
blank badges,10,01-07-2021,1359,1745
wrenches,15,01-07-2021,27,1745
keyboards,17,01-07-2021,54,1745
photo paper,18,01-07-2021,8739,1745
paper towel,2,01-07-2021,165,1745
produce bags,13,01-07-2021,251,1745
soap,14,01-07-2021,156,1745
cleaner,3,01-08-2021,23,1746
office chair,7,01-08-2021,23,1746
meat trays,12,01-08-2021,2410,1746
water bottles,16,01-08-2021,1182,1746
keyboards,17,01-08-2021,46,1746
box cutters,6,01-08-2021,310,1746
water bottles,16,01-08-2021,1370,1746
plastic bags,4,01-08-2021,2223,1746
pens,8,01-08-2021,451,1746
blank badges,10,01-08-2021,1359,1746
produce bags,13,01-08-2021,261,1746
plastic bags,4,01-08-2021,2174,1746
pens,8,01-08-2021,440,1746
soap,14,01-08-2021,159,1746
toilet paper,1,01-08-2021,112,1746
cleaner,3,01-08-2021,26,1746
plastic bags,4,01-08-2021,2110,1746
office chair,7,01-08-2021,26,1746
pens,8,01-08-2021,428,1746
scanner batt,11,01-08-2021,52,1746
wrenches,15,01-08-2021,26,1746
plastic wrap,19,01-08-2021,205,1746
toilet paper,1,01-09-2021,100,1747
plastic bags,4,01-09-2021,1884,1747
pens,8,01-09-2021,382,1747
produce bags,13,01-09-2021,222,1747
photo paper,18,01-09-2021,7404,1747
plastic wrap,19,01-09-2021,183,1747
cleaner,3,01-09-2021,26,1747
office chair,7,01-09-2021,26,1747
wrenches,15,01-09-2021,26,1747
photo paper,18,01-09-2021,8254,1747
light bulbs,5,01-09-2021,132,1747
printer paper,9,01-09-2021,97,1747
soap,14,01-09-2021,158,1747
plastic wrap,19,01-09-2021,210,1747
paper towel,2,01-09-2021,164,1747
scanner batt,11,01-09-2021,52,1747
plastic bags,4,01-10-2021,2018,1748
pens,8,01-10-2021,409,1748
keyboards,17,01-10-2021,49,1748
keyboards,17,01-10-2021,53,1748
light bulbs,5,01-10-2021,126,1748
toilet paper,1,01-11-2021,107,1749
paper towel,2,01-11-2021,156,1749
light bulbs,5,01-11-2021,123,1749
soap,14,01-11-2021,147,1749
paper towel,2,01-11-2021,167,1749
cleaner,3,01-11-2021,27,1749
box cutters,6,01-11-2021,307,1749
office chair,7,01-11-2021,27,1749
wrenches,15,01-11-2021,27,1749
printer paper,9,01-11-2021,93,1749
scanner batt,11,01-12-2021,43,1750
printer paper,9,01-12-2021,87,1750
scanner batt,11,01-12-2021,47,1750
produce bags,13,01-12-2021,228,1750
plastic wrap,19,01-12-2021,188,1750
box cutters,6,01-12-2021,301,1750
produce bags,13,01-12-2021,250,1750
plastic wrap,19,01-12-2021,207,1750
meat trays,12,01-12-2021,2647,1750
water bottles,16,01-12-2021,1299,1750
photo paper,18,01-12-2021,8133,1750
paper towel,2,01-13-2021,136,1751
light bulbs,5,01-13-2021,107,1751
blank badges,10,01-13-2021,1076,1751
soap,14,01-13-2021,129,1751
toilet paper,1,01-13-2021,114,1751
printer paper,9,01-13-2021,95,1751
box cutters,6,01-13-2021,294,1751
blank badges,10,01-13-2021,1265,1751
keyboards,17,01-13-2021,51,1751
cleaner,3,01-14-2021,22,1752
box cutters,6,01-14-2021,250,1752
office chair,7,01-14-2021,22,1752
printer paper,9,01-14-2021,79,1752
meat trays,12,01-14-2021,2252,1752
wrenches,15,01-14-2021,22,1752
water bottles,16,01-14-2021,1105,1752
scanner batt,11,01-14-2021,53,1752
meat trays,12,01-14-2021,2765,1752
water bottles,16,01-14-2021,1357,1752
toilet paper,1,01-14-2021,112,1752
light bulbs,5,01-14-2021,129,1752
blank badges,10,01-14-2021,1299,1752
meat trays,12,01-14-2021,2718,1752
water bottles,16,01-14-2021,1333,1752
keyboards,17,01-14-2021,52,1752
photo paper,18,01-14-2021,8351,1752
paper towel,2,01-14-2021,160,1752
produce bags,13,01-14-2021,243,1752
soap,14,01-14-2021,151,1752
produce bags,13,01-15-2021,207,1753
keyboards,17,01-15-2021,43,1753
plastic wrap,19,01-15-2021,171,1753
box cutters,6,01-15-2021,260,1753
blank badges,10,01-15-2021,1120,1753
meat trays,12,01-15-2021,2344,1753
water bottles,16,01-15-2021,1150,1753
plastic bags,4,01-15-2021,2162,1753
blank badges,10,01-15-2021,1322,1753
produce bags,13,01-15-2021,254,1753
photo paper,18,01-15-2021,8497,1753
cleaner,3,01-15-2021,26,1753
plastic bags,4,01-15-2021,2125,1753
office chair,7,01-15-2021,26,1753
pens,8,01-15-2021,430,1753
soap,14,01-15-2021,155,1753
wrenches,15,01-15-2021,26,1753
toilet paper,1,01-15-2021,109,1753
cleaner,3,01-15-2021,26,1753
plastic bags,4,01-15-2021,2069,1753
office chair,7,01-15-2021,26,1753
pens,8,01-15-2021,419,1753
scanner batt,11,01-15-2021,51,1753
wrenches,15,01-15-2021,26,1753
plastic wrap,19,01-15-2021,201,1753
toilet paper,1,01-16-2021,87,1754
plastic bags,4,01-16-2021,1637,1754
pens,8,01-16-2021,332,1754
photo paper,18,01-16-2021,6433,1754
pens,8,01-16-2021,425,1754
printer paper,9,01-16-2021,94,1754
plastic wrap,19,01-16-2021,204,1754
paper towel,2,01-16-2021,160,1754
scanner batt,11,01-17-2021,40,1755
paper towel,2,01-17-2021,157,1755
light bulbs,5,01-17-2021,124,1755
soap,14,01-17-2021,149,1755
keyboards,17,01-17-2021,50,1755
scanner batt,11,01-17-2021,51,1755
light bulbs,5,01-17-2021,124,1755
paper towel,2,01-18-2021,126,1756
light bulbs,5,01-18-2021,100,1756
blank badges,10,01-18-2021,1001,1756
soap,14,01-18-2021,120,1756
cleaner,3,01-18-2021,21,1756
plastic bags,4,01-18-2021,1688,1756
office chair,7,01-18-2021,21,1756
pens,8,01-18-2021,342,1756
wrenches,15,01-18-2021,21,1756
photo paper,18,01-18-2021,6636,1756
cleaner,3,01-18-2021,25,1756
box cutters,6,01-18-2021,289,1756
office chair,7,01-18-2021,25,1756
wrenches,15,01-18-2021,25,1756
produce bags,13,01-18-2021,244,1756
printer paper,9,01-18-2021,91,1756
box cutters,6,01-19-2021,232,1757
printer paper,9,01-19-2021,73,1757
meat trays,12,01-19-2021,2094,1757
water bottles,16,01-19-2021,1027,1757
keyboards,17,01-19-2021,41,1757
box cutters,6,01-19-2021,294,1757
printer paper,9,01-19-2021,93,1757
plastic wrap,19,01-19-2021,202,1757
box cutters,6,01-19-2021,288,1757
blank badges,10,01-19-2021,1240,1757
meat trays,12,01-19-2021,2594,1757
water bottles,16,01-19-2021,1273,1757
photo paper,18,01-19-2021,7971,1757
keyboards,17,01-20-2021,42,1758
toilet paper,1,01-20-2021,89,1758
paper towel,2,01-20-2021,130,1758
light bulbs,5,01-20-2021,103,1758
printer paper,9,01-20-2021,76,1758
produce bags,13,01-20-2021,199,1758
soap,14,01-20-2021,124,1758
plastic wrap,19,01-20-2021,164,1758
toilet paper,1,01-20-2021,101,1758
light bulbs,5,01-20-2021,126,1758
meat trays,12,01-20-2021,2655,1758
water bottles,16,01-20-2021,1302,1758
photo paper,18,01-20-2021,8157,1758
keyboards,17,01-20-2021,50,1758
cleaner,3,01-21-2021,21,1759
plastic bags,4,01-21-2021,1729,1759
office chair,7,01-21-2021,21,1759
pens,8,01-21-2021,350,1759
produce bags,13,01-21-2021,203,1759
wrenches,15,01-21-2021,21,1759
photo paper,18,01-21-2021,6797,1759
