Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2019,24,1373
office chair,7,12-31-2019,24,1373
printer paper,9,12-31-2019,88,1373
blank badges,10,12-31-2019,1397,1373
meat trays,12,12-31-2019,2923,1373
meat trays,12,12-31-2019,2950,1373
water bottles,16,12-31-2019,1447,1373
photo paper,18,12-31-2019,9063,1373
toilet paper,1,12-31-2019,117,1373
cleaner,3,12-31-2019,27,1373
office chair,7,12-31-2019,27,1373
blank badges,10,12-31-2019,1359,1373
wrenches,15,12-31-2019,27,1373
keyboards,17,12-31-2019,54,1373
photo paper,18,12-31-2019,8739,1373
meat trays,12,01-01-2020,2528,1374
water bottles,16,01-01-2020,1240,1374
keyboards,17,01-01-2020,48,1374
cleaner,3,01-01-2020,28,1374
box cutters,6,01-01-2020,324,1374
office chair,7,01-01-2020,28,1374
wrenches,15,01-01-2020,28,1374
water bottles,16,01-01-2020,1434,1374
plastic bags,4,01-01-2020,2306,1374
blank badges,10,01-01-2020,1410,1374
produce bags,13,01-01-2020,271,1374
plastic bags,4,01-01-2020,2223,1374
pens,8,01-01-2020,451,1374
soap,14,01-01-2020,162,1374
produce bags,13,01-02-2020,233,1375
plastic wrap,19,01-02-2020,192,1375
pens,8,01-02-2020,467,1375
printer paper,9,01-02-2020,103,1375
plastic wrap,19,01-02-2020,224,1375
paper towel,2,01-02-2020,171,1375
toilet paper,1,01-03-2020,104,1376
plastic bags,4,01-03-2020,1976,1376
pens,8,01-03-2020,400,1376
photo paper,18,01-03-2020,7768,1376
plastic bags,4,01-03-2020,2285,1376
pens,8,01-03-2020,463,1376
keyboards,17,01-03-2020,56,1376
photo paper,18,01-03-2020,8982,1376
paper towel,2,01-03-2020,178,1376
cleaner,3,01-03-2020,28,1376
light bulbs,5,01-03-2020,140,1376
office chair,7,01-03-2020,28,1376
soap,14,01-03-2020,168,1376
wrenches,15,01-03-2020,28,1376
keyboards,17,01-03-2020,56,1376
scanner batt,11,01-03-2020,54,1376
toilet paper,1,01-04-2020,121,1377
paper towel,2,01-04-2020,176,1377
light bulbs,5,01-04-2020,139,1377
printer paper,9,01-04-2020,102,1377
soap,14,01-04-2020,167,1377
box cutters,6,01-04-2020,327,1377
scanner batt,11,01-05-2020,48,1378
scanner batt,11,01-05-2020,56,1378
produce bags,13,01-05-2020,269,1378
plastic wrap,19,01-05-2020,222,1378
box cutters,6,01-05-2020,315,1378
printer paper,9,01-05-2020,99,1378
produce bags,13,01-05-2020,261,1378
plastic wrap,19,01-05-2020,216,1378
paper towel,2,01-06-2020,152,1379
light bulbs,5,01-06-2020,120,1379
box cutters,6,01-06-2020,280,1379
printer paper,9,01-06-2020,88,1379
blank badges,10,01-06-2020,1208,1379
soap,14,01-06-2020,144,1379
toilet paper,1,01-06-2020,122,1379
meat trays,12,01-06-2020,2844,1379
water bottles,16,01-06-2020,1395,1379
wrenches,15,01-07-2020,24,1380
blank badges,10,01-07-2020,1397,1380
meat trays,12,01-07-2020,2923,1380
scanner batt,11,01-07-2020,56,1380
meat trays,12,01-07-2020,2950,1380
water bottles,16,01-07-2020,1447,1380
photo paper,18,01-07-2020,9063,1380
toilet paper,1,01-07-2020,117,1380
cleaner,3,01-07-2020,27,1380
light bulbs,5,01-07-2020,135,1380
office chair,7,01-07-2020,27,1380
blank badges,10,01-07-2020,1359,1380
wrenches,15,01-07-2020,27,1380
keyboards,17,01-07-2020,54,1380
photo paper,18,01-07-2020,8739,1380
cleaner,3,01-08-2020,23,1381
office chair,7,01-08-2020,23,1381
meat trays,12,01-08-2020,2410,1381
water bottles,16,01-08-2020,1182,1381
keyboards,17,01-08-2020,46,1381
box cutters,6,01-08-2020,310,1381
water bottles,16,01-08-2020,1370,1381
plastic bags,4,01-08-2020,2223,1381
pens,8,01-08-2020,451,1381
blank badges,10,01-08-2020,1359,1381
produce bags,13,01-08-2020,261,1381
plastic bags,4,01-08-2020,2174,1381
pens,8,01-08-2020,440,1381
soap,14,01-08-2020,159,1381
toilet paper,1,01-09-2020,100,1382
plastic bags,4,01-09-2020,1884,1382
pens,8,01-09-2020,382,1382
produce bags,13,01-09-2020,222,1382
photo paper,18,01-09-2020,7404,1382
plastic wrap,19,01-09-2020,183,1382
cleaner,3,01-09-2020,26,1382
office chair,7,01-09-2020,26,1382
wrenches,15,01-09-2020,26,1382
photo paper,18,01-09-2020,8254,1382
light bulbs,5,01-09-2020,132,1382
printer paper,9,01-09-2020,97,1382
soap,14,01-09-2020,158,1382
plastic wrap,19,01-09-2020,210,1382
paper towel,2,01-09-2020,164,1382
scanner batt,11,01-09-2020,52,1382
plastic bags,4,01-10-2020,2018,1383
pens,8,01-10-2020,409,1383
keyboards,17,01-10-2020,49,1383
keyboards,17,01-10-2020,53,1383
toilet paper,1,01-11-2020,107,1384
paper towel,2,01-11-2020,156,1384
light bulbs,5,01-11-2020,123,1384
soap,14,01-11-2020,147,1384
paper towel,2,01-11-2020,167,1384
cleaner,3,01-11-2020,27,1384
box cutters,6,01-11-2020,307,1384
office chair,7,01-11-2020,27,1384
wrenches,15,01-11-2020,27,1384
scanner batt,11,01-12-2020,43,1385
printer paper,9,01-12-2020,87,1385
scanner batt,11,01-12-2020,47,1385
produce bags,13,01-12-2020,228,1385
plastic wrap,19,01-12-2020,188,1385
box cutters,6,01-12-2020,301,1385
produce bags,13,01-12-2020,250,1385
plastic wrap,19,01-12-2020,207,1385
paper towel,2,01-13-2020,136,1386
light bulbs,5,01-13-2020,107,1386
blank badges,10,01-13-2020,1076,1386
soap,14,01-13-2020,129,1386
toilet paper,1,01-13-2020,114,1386
printer paper,9,01-13-2020,95,1386
cleaner,3,01-14-2020,22,1387
box cutters,6,01-14-2020,250,1387
office chair,7,01-14-2020,22,1387
printer paper,9,01-14-2020,79,1387
meat trays,12,01-14-2020,2252,1387
wrenches,15,01-14-2020,22,1387
water bottles,16,01-14-2020,1105,1387
scanner batt,11,01-14-2020,53,1387
meat trays,12,01-14-2020,2765,1387
water bottles,16,01-14-2020,1357,1387
toilet paper,1,01-14-2020,112,1387
light bulbs,5,01-14-2020,129,1387
blank badges,10,01-14-2020,1299,1387
meat trays,12,01-14-2020,2718,1387
water bottles,16,01-14-2020,1333,1387
keyboards,17,01-14-2020,52,1387
photo paper,18,01-14-2020,8351,1387
produce bags,13,01-15-2020,207,1388
keyboards,17,01-15-2020,43,1388
plastic wrap,19,01-15-2020,171,1388
box cutters,6,01-15-2020,260,1388
blank badges,10,01-15-2020,1120,1388
meat trays,12,01-15-2020,2344,1388
water bottles,16,01-15-2020,1150,1388
plastic bags,4,01-15-2020,2162,1388
blank badges,10,01-15-2020,1322,1388
produce bags,13,01-15-2020,254,1388
photo paper,18,01-15-2020,8497,1388
cleaner,3,01-15-2020,26,1388
plastic bags,4,01-15-2020,2125,1388
office chair,7,01-15-2020,26,1388
pens,8,01-15-2020,430,1388
soap,14,01-15-2020,155,1388
wrenches,15,01-15-2020,26,1388
toilet paper,1,01-16-2020,87,1389
plastic bags,4,01-16-2020,1637,1389
pens,8,01-16-2020,332,1389
photo paper,18,01-16-2020,6433,1389
pens,8,01-16-2020,425,1389
printer paper,9,01-16-2020,94,1389
plastic wrap,19,01-16-2020,204,1389
paper towel,2,01-16-2020,160,1389
scanner batt,11,01-17-2020,40,1390
paper towel,2,01-17-2020,157,1390
light bulbs,5,01-17-2020,124,1390
soap,14,01-17-2020,149,1390
keyboards,17,01-17-2020,50,1390
scanner batt,11,01-17-2020,51,1390
paper towel,2,01-18-2020,126,1391
light bulbs,5,01-18-2020,100,1391
