Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2018,24,1033
office chair,7,12-31-2018,24,1033
light bulbs,5,12-31-2018,176,1033
blank badges,10,12-31-2018,990,1033
scanner batt,11,12-31-2018,65,1033
meat trays,12,12-31-2018,3007,1033
photo paper,18,12-31-2018,6540,1033
plastic wrap,19,12-31-2018,259,1033
plastic bags,4,12-31-2018,1335,1033
meat trays,12,12-31-2018,3034,1033
produce bags,13,12-31-2018,262,1033
water bottles,16,12-31-2018,1783,1033
photo paper,18,12-31-2018,6599,1033
meat trays,12,01-01-2019,2600,1034
cleaner,3,01-01-2019,28,1034
plastic bags,4,01-01-2019,1323,1034
box cutters,6,01-01-2019,361,1034
office chair,7,01-01-2019,28,1034
wrenches,15,01-01-2019,28,1034
water bottles,16,01-01-2019,1767,1034
light bulbs,5,01-01-2019,178,1034
blank badges,10,01-01-2019,999,1034
scanner batt,11,01-01-2019,66,1034
keyboards,17,01-01-2019,47,1034
paper towel,2,01-02-2019,184,1035
plastic bags,4,01-02-2019,1144,1035
produce bags,13,01-02-2019,224,1035
water bottles,16,01-02-2019,1528,1035
paper towel,2,01-02-2019,215,1035
box cutters,6,01-02-2019,364,1035
toilet paper,1,01-03-2019,136,1036
light bulbs,5,01-03-2019,152,1036
pens,8,01-03-2019,465,1036
plastic wrap,19,01-03-2019,224,1036
toilet paper,1,01-03-2019,158,1036
pens,8,01-03-2019,537,1036
cleaner,3,01-03-2019,28,1036
office chair,7,01-03-2019,28,1036
pens,8,01-03-2019,542,1036
printer paper,9,01-03-2019,75,1036
soap,14,01-03-2019,168,1036
wrenches,15,01-03-2019,28,1036
plastic wrap,19,01-03-2019,262,1036
printer paper,9,01-04-2019,64,1037
printer paper,9,01-04-2019,74,1037
produce bags,13,01-04-2019,259,1037
soap,14,01-04-2019,167,1037
keyboards,17,01-04-2019,47,1037
toilet paper,1,01-04-2019,159,1037
paper towel,2,01-05-2019,213,1038
box cutters,6,01-06-2019,312,1039
blank badges,10,01-06-2019,856,1039
soap,14,01-06-2019,144,1039
keyboards,17,01-06-2019,40,1039
photo paper,18,01-06-2019,5656,1039
wrenches,15,01-07-2019,24,1040
light bulbs,5,01-07-2019,176,1040
blank badges,10,01-07-2019,990,1040
scanner batt,11,01-07-2019,65,1040
meat trays,12,01-07-2019,3007,1040
photo paper,18,01-07-2019,6540,1040
plastic wrap,19,01-07-2019,259,1040
plastic bags,4,01-07-2019,1335,1040
meat trays,12,01-07-2019,3034,1040
produce bags,13,01-07-2019,262,1040
water bottles,16,01-07-2019,1783,1040
photo paper,18,01-07-2019,6599,1040
cleaner,3,01-08-2019,23,1041
plastic bags,4,01-08-2019,1091,1041
office chair,7,01-08-2019,23,1041
scanner batt,11,01-08-2019,54,1041
meat trays,12,01-08-2019,2479,1041
water bottles,16,01-08-2019,1457,1041
plastic bags,4,01-08-2019,1264,1041
