Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2017,24,672
office chair,7,12-31-2017,24,672
light bulbs,5,12-31-2017,176,672
blank badges,10,12-31-2017,990,672
scanner batt,11,12-31-2017,65,672
meat trays,12,12-31-2017,3007,672
photo paper,18,12-31-2017,6540,672
plastic wrap,19,12-31-2017,259,672
meat trays,12,01-01-2018,2600,673
cleaner,3,01-01-2018,28,673
plastic bags,4,01-01-2018,1323,673
box cutters,6,01-01-2018,361,673
office chair,7,01-01-2018,28,673
wrenches,15,01-01-2018,28,673
water bottles,16,01-01-2018,1767,673
paper towel,2,01-02-2018,184,674
plastic bags,4,01-02-2018,1144,674
produce bags,13,01-02-2018,224,674
water bottles,16,01-02-2018,1528,674
toilet paper,1,01-03-2018,136,675
light bulbs,5,01-03-2018,152,675
pens,8,01-03-2018,465,675
plastic wrap,19,01-03-2018,224,675
toilet paper,1,01-03-2018,158,675
pens,8,01-03-2018,537,675
printer paper,9,01-04-2018,64,676
printer paper,9,01-04-2018,74,676
produce bags,13,01-04-2018,259,676
soap,14,01-04-2018,167,676
keyboards,17,01-04-2018,47,676
paper towel,2,01-05-2018,213,677
box cutters,6,01-06-2018,312,678
blank badges,10,01-06-2018,856,678
soap,14,01-06-2018,144,678
keyboards,17,01-06-2018,40,678
photo paper,18,01-06-2018,5656,678
wrenches,15,01-07-2018,24,679
light bulbs,5,01-07-2018,176,679
blank badges,10,01-07-2018,990,679
scanner batt,11,01-07-2018,65,679
meat trays,12,01-07-2018,3007,679
photo paper,18,01-07-2018,6540,679
plastic wrap,19,01-07-2018,259,679
cleaner,3,01-08-2018,23,680
plastic bags,4,01-08-2018,1091,680
office chair,7,01-08-2018,23,680
scanner batt,11,01-08-2018,54,680
meat trays,12,01-08-2018,2479,680
water bottles,16,01-08-2018,1457,680
plastic bags,4,01-08-2018,1264,680
box cutters,6,01-08-2018,345,680
water bottles,16,01-08-2018,1688,680
toilet paper,1,01-09-2018,130,681
paper towel,2,01-09-2018,176,681
light bulbs,5,01-09-2018,145,681
produce bags,13,01-09-2018,214,681
plastic wrap,19,01-09-2018,214,681
cleaner,3,01-09-2018,26,681
office chair,7,01-09-2018,26,681
wrenches,15,01-09-2018,26,681
pens,8,01-10-2018,414,682
pens,8,01-10-2018,474,682
toilet paper,1,01-11-2018,139,683
printer paper,9,01-11-2018,66,683
produce bags,13,01-11-2018,229,683
soap,14,01-11-2018,147,683
keyboards,17,01-11-2018,41,683
printer paper,9,01-12-2018,57,684
paper towel,2,01-12-2018,181,684
blank badges,10,01-13-2018,763,685
soap,14,01-13-2018,129,685
keyboards,17,01-13-2018,36,685
cleaner,3,01-14-2018,22,686
box cutters,6,01-14-2018,278,686
office chair,7,01-14-2018,22,686
scanner batt,11,01-14-2018,50,686
meat trays,12,01-14-2018,2316,686
wrenches,15,01-14-2018,22,686
photo paper,18,01-14-2018,5038,686
photo paper,18,01-14-2018,5421,686
plastic wrap,19,01-14-2018,215,686
paper towel,2,01-15-2018,164,687
plastic bags,4,01-15-2018,1019,687
