Item,Item ID,Day,Quantity,Order Number
water bottles,16,01-07-2016,1337,1
toilet paper,1,01-09-2016,119,2
paper towel,2,01-09-2016,161,2
light bulbs,5,01-09-2016,133,2
box cutters,6,01-09-2016,273,2
produce bags,13,01-09-2016,196,2
soap,14,01-10-2016,126,3
pens,8,01-11-2016,406,4
photo paper,18,01-11-2016,4949,4
plastic wrap,19,01-11-2016,196,4
scanner batt,11,01-12-2016,49,5
wrenches,15,01-12-2016,21,5
water bottles,16,01-12-2016,1337,5
plastic bags,4,01-13-2016,1001,6
printer paper,9,01-13-2016,56,6
cleaner,3,01-14-2016,21,7
office chair,7,01-14-2016,21,7
meat trays,12,01-14-2016,2275,7
keyboards,17,01-14-2016,35,7
toilet paper,1,01-15-2016,119,8
paper towel,2,01-15-2016,161,8
box cutters,6,01-15-2016,273,8
blank badges,10,01-15-2016,749,8
produce bags,13,01-15-2016,196,8
light bulbs,5,01-16-2016,133,9
soap,14,01-16-2016,126,9
pens,8,01-17-2016,406,10
scanner batt,11,01-17-2016,49,10
wrenches,15,01-17-2016,21,10
water bottles,16,01-17-2016,1337,10
photo paper,18,01-17-2016,4949,10
plastic wrap,19,01-17-2016,196,10
plastic bags,4,01-18-2016,1001,11
printer paper,9,01-18-2016,56,11
meat trays,12,01-18-2016,2275,11
keyboards,17,01-19-2016,35,12
cleaner,3,01-20-2016,21,13
office chair,7,01-20-2016,21,13
toilet paper,1,01-21-2016,119,14
paper towel,2,01-21-2016,161,14
light bulbs,5,01-21-2016,133,14
box cutters,6,01-21-2016,273,14
blank badges,10,01-21-2016,749,14
produce bags,13,01-21-2016,196,14
soap,14,01-22-2016,126,15
pens,8,01-23-2016,406,16
water bottles,16,01-23-2016,1337,16
photo paper,18,01-23-2016,4949,16
plastic wrap,19,01-23-2016,196,16
plastic bags,4,01-24-2016,1001,17
printer paper,9,01-24-2016,56,17
scanner batt,11,01-24-2016,49,17
meat trays,12,01-24-2016,2275,17
wrenches,15,01-24-2016,21,17
paper towel,2,01-25-2016,161,18
cleaner,3,01-25-2016,21,18
office chair,7,01-25-2016,21,18
keyboards,17,01-25-2016,35,18
toilet paper,1,01-26-2016,119,19
light bulbs,5,01-26-2016,133,19
box cutters,6,01-26-2016,273,19
blank badges,10,01-26-2016,749,19
produce bags,13,01-26-2016,196,19
soap,14,01-27-2016,126,20
pens,8,01-28-2016,406,21
photo paper,18,01-28-2016,4949,21
plastic wrap,19,01-28-2016,196,21
water bottles,16,01-29-2016,1337,22
plastic bags,4,01-30-2016,1001,23
printer paper,9,01-30-2016,56,23
scanner batt,11,01-30-2016,49,23
meat trays,12,01-30-2016,2275,23
wrenches,15,01-30-2016,21,23
keyboards,17,01-31-2016,35,24
toilet paper,1,02-01-2016,119,25
paper towel,2,02-01-2016,161,25
cleaner,3,02-01-2016,21,25
light bulbs,5,02-01-2016,133,25
box cutters,6,02-01-2016,273,25
office chair,7,02-01-2016,21,25
blank badges,10,02-01-2016,749,25
produce bags,13,02-01-2016,196,25
