Item,Item ID,Day,Quantity,Order Number
printer paper,9,12-31-2016,88,340
plastic bags,4,01-01-2017,1248,341
keyboards,17,01-01-2017,48,341
photo paper,18,01-01-2017,5328,341
paper towel,2,01-02-2017,176,342
box cutters,6,01-02-2017,240,342
blank badges,10,01-02-2017,1056,342
produce bags,13,01-02-2017,233,342
toilet paper,1,01-03-2017,104,343
cleaner,3,01-03-2017,16,343
pens,8,01-03-2017,584,343
office chair,7,01-04-2017,32,344
scanner batt,11,01-05-2017,64,345
light bulbs,5,01-06-2017,144,346
printer paper,9,01-06-2017,88,346
meat trays,12,01-06-2017,3416,346
soap,14,01-06-2017,128,346
water bottles,16,01-06-2017,416,346
plastic wrap,19,01-07-2017,184,347
plastic bags,4,01-08-2017,1190,348
blank badges,10,01-08-2017,1007,348
wrenches,15,01-08-2017,16,348
keyboards,17,01-08-2017,46,348
photo paper,18,01-08-2017,5079,348
toilet paper,1,01-09-2017,100,349
paper towel,2,01-09-2017,168,349
box cutters,6,01-09-2017,229,349
pens,8,01-09-2017,557,349
produce bags,13,01-09-2017,222,349
cleaner,3,01-12-2017,15,350
office chair,7,01-12-2017,29,350
scanner batt,11,01-12-2017,57,350
light bulbs,5,01-13-2017,129,351
meat trays,12,01-13-2017,3043,351
soap,14,01-13-2017,114,351
plastic bags,4,01-14-2017,1112,352
printer paper,9,01-14-2017,79,352
water bottles,16,01-14-2017,371,352
photo paper,18,01-14-2017,4746,352
plastic wrap,19,01-14-2017,164,352
paper towel,2,01-15-2017,157,353
box cutters,6,01-15-2017,214,353
blank badges,10,01-15-2017,941,353
produce bags,13,01-15-2017,207,353
keyboards,17,01-15-2017,43,353
toilet paper,1,01-16-2017,87,354
pens,8,01-16-2017,484,354
wrenches,15,01-16-2017,14,354
office chair,7,01-17-2017,27,355
scanner batt,11,01-17-2017,53,355
cleaner,3,01-18-2017,14,356
light bulbs,5,01-18-2017,120,356
meat trays,12,01-18-2017,2829,356
soap,14,01-18-2017,106,356
plastic bags,4,01-19-2017,1034,357
printer paper,9,01-19-2017,73,357
water bottles,16,01-19-2017,345,357
photo paper,18,01-19-2017,4413,357
plastic wrap,19,01-19-2017,153,357
box cutters,6,01-20-2017,210,358
blank badges,10,01-20-2017,924,358
keyboards,17,01-20-2017,42,358
paper towel,2,01-21-2017,154,359
pens,8,01-21-2017,511,359
produce bags,13,01-21-2017,203,359
toilet paper,1,01-22-2017,91,360
wrenches,15,01-22-2017,14,360
