Item,Item ID,Day,Quantity,Order Number
paper towel,2,01-09-2016,154,1
office chair,7,01-09-2016,28,1
pens,8,01-09-2016,511,1
printer paper,9,01-09-2016,77,1
meat trays,12,01-09-2016,2989,1
produce bags,13,01-09-2016,203,1
light bulbs,5,01-10-2016,126,2
scanner batt,11,01-10-2016,56,2
keyboards,17,01-11-2016,42,3
plastic bags,4,01-12-2016,1092,4
blank badges,10,01-12-2016,924,4
soap,14,01-12-2016,112,4
photo paper,18,01-12-2016,4662,4
toilet paper,1,01-13-2016,91,5
box cutters,6,01-13-2016,210,5
plastic wrap,19,01-14-2016,161,6
paper towel,2,01-15-2016,154,7
pens,8,01-15-2016,511,7
printer paper,9,01-15-2016,77,7
produce bags,13,01-15-2016,203,7
light bulbs,5,01-16-2016,126,8
office chair,7,01-16-2016,28,8
scanner batt,11,01-16-2016,56,8
meat trays,12,01-16-2016,2989,8
plastic bags,4,01-17-2016,1092,9
blank badges,10,01-17-2016,924,9
soap,14,01-17-2016,112,9
keyboards,17,01-17-2016,42,9
photo paper,18,01-17-2016,4662,9
toilet paper,1,01-18-2016,91,10
box cutters,6,01-18-2016,210,10
wrenches,15,01-18-2016,14,10
pens,8,01-20-2016,511,11
printer paper,9,01-20-2016,77,11
produce bags,13,01-20-2016,203,11
plastic wrap,19,01-20-2016,161,11
paper towel,2,01-21-2016,154,12
meat trays,12,01-21-2016,2989,12
cleaner,3,01-22-2016,14,13
light bulbs,5,01-22-2016,126,13
office chair,7,01-22-2016,28,13
scanner batt,11,01-22-2016,56,13
plastic bags,4,01-23-2016,1092,14
blank badges,10,01-23-2016,924,14
soap,14,01-23-2016,112,14
keyboards,17,01-23-2016,42,14
photo paper,18,01-23-2016,4662,14
toilet paper,1,01-24-2016,91,15
box cutters,6,01-24-2016,210,15
wrenches,15,01-24-2016,14,15
pens,8,01-25-2016,511,16
printer paper,9,01-25-2016,77,16
produce bags,13,01-25-2016,203,16
plastic wrap,19,01-25-2016,161,16
paper towel,2,01-26-2016,154,17
meat trays,12,01-26-2016,2989,17
water bottles,16,01-26-2016,364,17
light bulbs,5,01-27-2016,126,18
scanner batt,11,01-27-2016,56,18
cleaner,3,01-28-2016,14,19
office chair,7,01-28-2016,28,19
keyboards,17,01-28-2016,42,19
plastic bags,4,01-29-2016,1092,20
box cutters,6,01-29-2016,210,20
blank badges,10,01-29-2016,924,20
soap,14,01-29-2016,112,20
photo paper,18,01-29-2016,4662,20
toilet paper,1,01-30-2016,91,21
pens,8,01-31-2016,511,22
produce bags,13,01-31-2016,203,22
wrenches,15,01-31-2016,14,22
plastic wrap,19,01-31-2016,161,22
paper towel,2,02-01-2016,154,23
printer paper,9,02-01-2016,77,23
meat trays,12,02-01-2016,2989,23
water bottles,16,02-01-2016,364,23
cleaner,3,02-02-2016,14,24
plastic bags,4,02-02-2016,1092,24
light bulbs,5,02-02-2016,126,24
office chair,7,02-02-2016,28,24
scanner batt,11,02-02-2016,56,24
keyboards,17,02-02-2016,42,24
box cutters,6,02-03-2016,210,25
blank badges,10,02-03-2016,924,25
soap,14,02-03-2016,112,25
photo paper,18,02-03-2016,4662,25
toilet paper,1,02-04-2016,91,26
plastic wrap,19,02-05-2016,161,27
pens,8,02-06-2016,511,28
printer paper,9,02-06-2016,77,28
produce bags,13,02-06-2016,203,28
wrenches,15,02-06-2016,14,28
paper towel,2,02-07-2016,154,29
meat trays,12,02-07-2016,2989,29
water bottles,16,02-07-2016,364,29
light bulbs,5,02-08-2016,126,30
office chair,7,02-08-2016,28,30
scanner batt,11,02-08-2016,56,30
toilet paper,1,02-09-2016,91,31
cleaner,3,02-09-2016,14,31
plastic bags,4,02-09-2016,1092,31
box cutters,6,02-09-2016,210,31
