Item,Item ID,Day,Quantity,Order Number
plastic bags,4,12-31-2020,1110,1718
meat trays,12,12-31-2020,3127,1718
plastic bags,4,12-31-2020,1120,1718
blank badges,10,12-31-2020,1615,1718
meat trays,12,12-31-2020,3155,1718
produce bags,13,12-31-2020,262,1718
photo paper,18,12-31-2020,8802,1718
printer paper,9,12-31-2020,90,1718
keyboards,17,12-31-2020,54,1718
photo paper,18,12-31-2020,8487,1718
box cutters,6,12-31-2020,364,1718
blank badges,10,01-01-2021,1384,1719
meat trays,12,01-01-2021,2704,1719
keyboards,17,01-01-2021,48,1719
pens,8,01-01-2021,574,1719
blank badges,10,01-01-2021,1601,1719
water bottles,16,01-01-2021,787,1719
pens,8,01-01-2021,579,1719
water bottles,16,01-01-2021,794,1719
cleaner,3,01-01-2021,18,1719
light bulbs,5,01-01-2021,162,1719
office chair,7,01-01-2021,18,1719
pens,8,01-01-2021,558,1719
wrenches,15,01-01-2021,18,1719
water bottles,16,01-01-2021,765,1719
paper towel,2,01-01-2021,191,1719
light bulbs,5,01-01-2021,156,1719
paper towel,2,01-02-2021,176,1720
printer paper,9,01-02-2021,80,1720
produce bags,13,01-02-2021,224,1720
soap,14,01-02-2021,158,1720
paper towel,2,01-02-2021,206,1720
produce bags,13,01-02-2021,252,1720
water bottles,16,01-02-2021,736,1720
cleaner,3,01-03-2021,16,1721
box cutters,6,01-03-2021,336,1721
office chair,7,01-03-2021,16,1721
photo paper,18,01-03-2021,7544,1721
plastic wrap,19,01-03-2021,280,1721
box cutters,6,01-03-2021,389,1721
keyboards,17,01-03-2021,56,1721
photo paper,18,01-03-2021,8723,1721
plastic wrap,19,01-03-2021,324,1721
toilet paper,1,01-03-2021,140,1721
light bulbs,5,01-03-2021,168,1721
printer paper,9,01-03-2021,94,1721
scanner batt,11,01-03-2021,75,1721
soap,14,01-03-2021,159,1721
keyboards,17,01-03-2021,56,1721
soap,14,01-03-2021,153,1721
pens,8,01-03-2021,537,1721
printer paper,9,01-03-2021,87,1721
toilet paper,1,01-04-2021,139,1722
light bulbs,5,01-04-2021,167,1722
scanner batt,11,01-04-2021,74,1722
produce bags,13,01-04-2021,259,1722
box cutters,6,01-04-2021,392,1722
plastic wrap,19,01-04-2021,327,1722
toilet paper,1,01-04-2021,130,1722
produce bags,13,01-04-2021,243,1722
soap,14,01-04-2021,148,1722
scanner batt,11,01-05-2021,64,1723
paper towel,2,01-05-2021,204,1723
printer paper,9,01-05-2021,93,1723
wrenches,15,01-05-2021,19,1723
paper towel,2,01-05-2021,198,1723
plastic wrap,19,01-05-2021,315,1723
toilet paper,1,01-06-2021,120,1724
plastic bags,4,01-06-2021,960,1724
light bulbs,5,01-06-2021,144,1724
pens,8,01-06-2021,496,1724
cleaner,3,01-06-2021,19,1724
office chair,7,01-06-2021,19,1724
wrenches,15,01-06-2021,19,1724
plastic bags,4,01-06-2021,1080,1724
scanner batt,11,01-06-2021,72,1724
meat trays,12,01-06-2021,3042,1724
cleaner,3,01-06-2021,18,1724
plastic bags,4,01-06-2021,1038,1724
office chair,7,01-06-2021,18,1724
blank badges,10,01-06-2021,1497,1724
scanner batt,11,01-06-2021,70,1724
meat trays,12,01-06-2021,2924,1724
wrenches,15,01-06-2021,18,1724
keyboards,17,01-06-2021,52,1724
photo paper,18,01-06-2021,8157,1724
plastic wrap,19,01-06-2021,303,1724
water bottles,16,01-07-2021,680,1725
cleaner,3,01-07-2021,19,1725
plastic bags,4,01-07-2021,1110,1725
office chair,7,01-07-2021,19,1725
meat trays,12,01-07-2021,3127,1725
plastic bags,4,01-07-2021,1120,1725
blank badges,10,01-07-2021,1615,1725
meat trays,12,01-07-2021,3155,1725
produce bags,13,01-07-2021,262,1725
photo paper,18,01-07-2021,8802,1725
toilet paper,1,01-07-2021,135,1725
box cutters,6,01-07-2021,378,1725
printer paper,9,01-07-2021,90,1725
blank badges,10,01-07-2021,1557,1725
keyboards,17,01-07-2021,54,1725
photo paper,18,01-07-2021,8487,1725
light bulbs,5,01-07-2021,156,1725
box cutters,6,01-07-2021,364,1725
blank badges,10,01-08-2021,1320,1726
meat trays,12,01-08-2021,2578,1726
soap,14,01-08-2021,130,1726
wrenches,15,01-08-2021,16,1726
keyboards,17,01-08-2021,46,1726
pens,8,01-08-2021,548,1726
blank badges,10,01-08-2021,1529,1726
water bottles,16,01-08-2021,751,1726
pens,8,01-08-2021,558,1726
water bottles,16,01-08-2021,765,1726
cleaner,3,01-08-2021,18,1726
light bulbs,5,01-08-2021,159,1726
office chair,7,01-08-2021,18,1726
pens,8,01-08-2021,546,1726
wrenches,15,01-08-2021,18,1726
water bottles,16,01-08-2021,748,1726
paper towel,2,01-08-2021,188,1726
paper towel,2,01-09-2021,168,1727
printer paper,9,01-09-2021,77,1727
produce bags,13,01-09-2021,214,1727
photo paper,18,01-09-2021,7191,1727
soap,14,01-09-2021,145,1727
photo paper,18,01-09-2021,8016,1727
toilet paper,1,01-09-2021,132,1727
paper towel,2,01-09-2021,193,1727
light bulbs,5,01-09-2021,158,1727
soap,14,01-09-2021,149,1727
produce bags,13,01-09-2021,241,1727
pens,8,01-09-2021,520,1727
water bottles,16,01-09-2021,712,1727
box cutters,6,01-10-2021,300,1728
plastic wrap,19,01-10-2021,250,1728
keyboards,17,01-10-2021,49,1728
plastic wrap,19,01-10-2021,286,1728
printer paper,9,01-10-2021,88,1728
keyboards,17,01-10-2021,53,1728
soap,14,01-10-2021,147,1728
toilet paper,1,01-10-2021,126,1728
printer paper,9,01-10-2021,84,1728
toilet paper,1,01-11-2021,123,1729
light bulbs,5,01-11-2021,147,1729
box cutters,6,01-11-2021,343,1729
scanner batt,11,01-11-2021,66,1729
produce bags,13,01-11-2021,229,1729
box cutters,6,01-11-2021,368,1729
scanner batt,11,01-11-2021,70,1729
plastic wrap,19,01-11-2021,307,1729
produce bags,13,01-11-2021,235,1729
soap,14,01-11-2021,143,1729
cleaner,3,01-12-2021,15,1730
office chair,7,01-12-2021,15,1730
scanner batt,11,01-12-2021,57,1730
paper towel,2,01-12-2021,173,1730
printer paper,9,01-12-2021,79,1730
paper towel,2,01-12-2021,190,1730
plastic wrap,19,01-12-2021,301,1730
plastic bags,4,01-12-2021,1006,1730
blank badges,10,01-12-2021,1449,1730
meat trays,12,01-12-2021,2831,1730
photo paper,18,01-12-2021,7898,1730
toilet paper,1,01-13-2021,107,1731
plastic bags,4,01-13-2021,855,1731
light bulbs,5,01-13-2021,129,1731
wrenches,15,01-13-2021,16,1731
scanner batt,11,01-13-2021,69,1731
scanner batt,11,01-13-2021,67,1731
keyboards,17,01-13-2021,51,1731
plastic wrap,19,01-13-2021,294,1731
pens,8,01-14-2021,442,1732
blank badges,10,01-14-2021,1233,1732
meat trays,12,01-14-2021,2409,1732
soap,14,01-14-2021,122,1732
water bottles,16,01-14-2021,606,1732
plastic bags,4,01-14-2021,1050,1732
blank badges,10,01-14-2021,1514,1732
meat trays,12,01-14-2021,2958,1732
toilet paper,1,01-14-2021,129,1732
plastic bags,4,01-14-2021,1032,1732
box cutters,6,01-14-2021,362,1732
blank badges,10,01-14-2021,1488,1732
meat trays,12,01-14-2021,2907,1732
keyboards,17,01-14-2021,52,1732
photo paper,18,01-14-2021,8110,1732
cleaner,3,01-14-2021,17,1732
light bulbs,5,01-14-2021,151,1732
box cutters,6,01-14-2021,352,1732
office chair,7,01-14-2021,17,1732
wrenches,15,01-14-2021,17,1732
paper towel,2,01-15-2021,157,1733
printer paper,9,01-15-2021,72,1733
produce bags,13,01-15-2021,200,1733
keyboards,17,01-15-2021,43,1733
cleaner,3,01-15-2021,15,1733
plastic bags,4,01-15-2021,890,1733
office chair,7,01-15-2021,15,1733
pens,8,01-15-2021,460,1733
blank badges,10,01-15-2021,1284,1733
meat trays,12,01-15-2021,2507,1733
water bottles,16,01-15-2021,631,1733
cleaner,3,01-15-2021,18,1733
office chair,7,01-15-2021,18,1733
