Item,Item ID,Day,Quantity,Order Number
blank badges,10,01-01-2017,1384,317
meat trays,12,01-01-2017,2704,317
keyboards,17,01-01-2017,48,317
paper towel,2,01-02-2017,176,318
printer paper,9,01-02-2017,80,318
produce bags,13,01-02-2017,224,318
cleaner,3,01-03-2017,16,319
box cutters,6,01-03-2017,336,319
office chair,7,01-03-2017,16,319
photo paper,18,01-03-2017,7544,319
plastic wrap,19,01-03-2017,280,319
scanner batt,11,01-05-2017,64,320
toilet paper,1,01-06-2017,120,321
plastic bags,4,01-06-2017,960,321
light bulbs,5,01-06-2017,144,321
pens,8,01-06-2017,496,321
water bottles,16,01-07-2017,680,322
blank badges,10,01-08-2017,1320,323
meat trays,12,01-08-2017,2578,323
soap,14,01-08-2017,130,323
wrenches,15,01-08-2017,16,323
keyboards,17,01-08-2017,46,323
paper towel,2,01-09-2017,168,324
printer paper,9,01-09-2017,77,324
produce bags,13,01-09-2017,214,324
photo paper,18,01-09-2017,7191,324
box cutters,6,01-10-2017,300,325
plastic wrap,19,01-10-2017,250,325
cleaner,3,01-12-2017,15,326
office chair,7,01-12-2017,15,326
scanner batt,11,01-12-2017,57,326
toilet paper,1,01-13-2017,107,327
plastic bags,4,01-13-2017,855,327
light bulbs,5,01-13-2017,129,327
pens,8,01-14-2017,442,328
blank badges,10,01-14-2017,1233,328
meat trays,12,01-14-2017,2409,328
soap,14,01-14-2017,122,328
water bottles,16,01-14-2017,606,328
paper towel,2,01-15-2017,157,329
printer paper,9,01-15-2017,72,329
produce bags,13,01-15-2017,200,329
keyboards,17,01-15-2017,43,329
box cutters,6,01-16-2017,279,330
wrenches,15,01-16-2017,14,330
photo paper,18,01-16-2017,6248,330
plastic wrap,19,01-16-2017,232,330
scanner batt,11,01-17-2017,53,331
toilet paper,1,01-18-2017,100,332
cleaner,3,01-18-2017,14,332
plastic bags,4,01-18-2017,795,332
light bulbs,5,01-18-2017,120,332
office chair,7,01-18-2017,14,332
pens,8,01-19-2017,411,333
blank badges,10,01-19-2017,1147,333
meat trays,12,01-19-2017,2240,333
soap,14,01-19-2017,113,333
water bottles,16,01-19-2017,564,333
keyboards,17,01-20-2017,42,334
paper towel,2,01-21-2017,154,335
printer paper,9,01-21-2017,70,335
produce bags,13,01-21-2017,196,335
photo paper,18,01-21-2017,6601,335
box cutters,6,01-22-2017,294,336
wrenches,15,01-22-2017,14,336
plastic wrap,19,01-22-2017,245,336
plastic bags,4,01-23-2017,840,337
scanner batt,11,01-23-2017,56,337
toilet paper,1,01-24-2017,105,338
cleaner,3,01-24-2017,14,338
light bulbs,5,01-24-2017,126,338
office chair,7,01-24-2017,14,338
pens,8,01-24-2017,434,338
blank badges,10,01-24-2017,1211,338
meat trays,12,01-24-2017,2366,338
soap,14,01-24-2017,119,338
water bottles,16,01-24-2017,595,338
keyboards,17,01-25-2017,42,339
paper towel,2,01-26-2017,154,340
printer paper,9,01-26-2017,70,340
produce bags,13,01-26-2017,196,340
photo paper,18,01-26-2017,6601,340
box cutters,6,01-27-2017,294,341
plastic wrap,19,01-27-2017,245,341
wrenches,15,01-28-2017,14,342
toilet paper,1,01-29-2017,105,343
plastic bags,4,01-29-2017,840,343
scanner batt,11,01-29-2017,56,343
light bulbs,5,01-30-2017,126,344
pens,8,01-30-2017,434,344
blank badges,10,01-30-2017,1211,344
meat trays,12,01-30-2017,2366,344
soap,14,01-30-2017,119,344
water bottles,16,01-30-2017,595,344
cleaner,3,01-31-2017,14,345
office chair,7,01-31-2017,14,345
paper towel,2,02-01-2017,154,346
box cutters,6,02-01-2017,294,346
printer paper,9,02-01-2017,70,346
produce bags,13,02-01-2017,196,346
keyboards,17,02-01-2017,42,346
photo paper,18,02-01-2017,6601,346
plastic wrap,19,02-01-2017,245,346
toilet paper,1,02-03-2017,105,347
plastic bags,4,02-03-2017,840,347
scanner batt,11,02-03-2017,56,347
wrenches,15,02-03-2017,14,347
light bulbs,5,02-04-2017,126,348
pens,8,02-04-2017,434,348
meat trays,12,02-04-2017,2366,348
water bottles,16,02-04-2017,595,348
blank badges,10,02-05-2017,1211,349
soap,14,02-05-2017,119,349
cleaner,3,02-06-2017,14,350
office chair,7,02-06-2017,14,350
produce bags,13,02-06-2017,196,350
paper towel,2,02-07-2017,154,351
box cutters,6,02-07-2017,294,351
printer paper,9,02-07-2017,70,351
keyboards,17,02-07-2017,42,351
photo paper,18,02-07-2017,6601,351
plastic wrap,19,02-07-2017,245,351
toilet paper,1,02-09-2017,105,352
plastic bags,4,02-09-2017,840,352
light bulbs,5,02-09-2017,126,352
scanner batt,11,02-09-2017,56,352
wrenches,15,02-09-2017,14,352
pens,8,02-10-2017,434,353
blank badges,10,02-10-2017,1211,353
