Item,Item ID,Day,Quantity,Order Number
plastic bags,4,12-31-2017,1110,637
meat trays,12,12-31-2017,3127,637
blank badges,10,01-01-2018,1384,638
meat trays,12,01-01-2018,2704,638
keyboards,17,01-01-2018,48,638
pens,8,01-01-2018,574,638
blank badges,10,01-01-2018,1601,638
water bottles,16,01-01-2018,787,638
paper towel,2,01-02-2018,176,639
printer paper,9,01-02-2018,80,639
produce bags,13,01-02-2018,224,639
soap,14,01-02-2018,158,639
cleaner,3,01-03-2018,16,640
box cutters,6,01-03-2018,336,640
office chair,7,01-03-2018,16,640
photo paper,18,01-03-2018,7544,640
plastic wrap,19,01-03-2018,280,640
box cutters,6,01-03-2018,389,640
keyboards,17,01-03-2018,56,640
photo paper,18,01-03-2018,8723,640
plastic wrap,19,01-03-2018,324,640
toilet paper,1,01-04-2018,139,641
light bulbs,5,01-04-2018,167,641
scanner batt,11,01-04-2018,74,641
produce bags,13,01-04-2018,259,641
scanner batt,11,01-05-2018,64,642
paper towel,2,01-05-2018,204,642
printer paper,9,01-05-2018,93,642
wrenches,15,01-05-2018,19,642
toilet paper,1,01-06-2018,120,643
plastic bags,4,01-06-2018,960,643
light bulbs,5,01-06-2018,144,643
pens,8,01-06-2018,496,643
water bottles,16,01-07-2018,680,644
cleaner,3,01-07-2018,19,644
plastic bags,4,01-07-2018,1110,644
office chair,7,01-07-2018,19,644
meat trays,12,01-07-2018,3127,644
blank badges,10,01-08-2018,1320,645
meat trays,12,01-08-2018,2578,645
soap,14,01-08-2018,130,645
wrenches,15,01-08-2018,16,645
keyboards,17,01-08-2018,46,645
pens,8,01-08-2018,548,645
blank badges,10,01-08-2018,1529,645
water bottles,16,01-08-2018,751,645
paper towel,2,01-09-2018,168,646
printer paper,9,01-09-2018,77,646
produce bags,13,01-09-2018,214,646
photo paper,18,01-09-2018,7191,646
soap,14,01-09-2018,145,646
photo paper,18,01-09-2018,8016,646
box cutters,6,01-10-2018,300,647
plastic wrap,19,01-10-2018,250,647
keyboards,17,01-10-2018,49,647
plastic wrap,19,01-10-2018,286,647
toilet paper,1,01-11-2018,123,648
light bulbs,5,01-11-2018,147,648
box cutters,6,01-11-2018,343,648
scanner batt,11,01-11-2018,66,648
produce bags,13,01-11-2018,229,648
cleaner,3,01-12-2018,15,649
office chair,7,01-12-2018,15,649
scanner batt,11,01-12-2018,57,649
paper towel,2,01-12-2018,173,649
printer paper,9,01-12-2018,79,649
toilet paper,1,01-13-2018,107,650
plastic bags,4,01-13-2018,855,650
light bulbs,5,01-13-2018,129,650
wrenches,15,01-13-2018,16,650
pens,8,01-14-2018,442,651
blank badges,10,01-14-2018,1233,651
meat trays,12,01-14-2018,2409,651
soap,14,01-14-2018,122,651
water bottles,16,01-14-2018,606,651
paper towel,2,01-15-2018,157,652
printer paper,9,01-15-2018,72,652
produce bags,13,01-15-2018,200,652
keyboards,17,01-15-2018,43,652
cleaner,3,01-15-2018,15,652
plastic bags,4,01-15-2018,890,652
office chair,7,01-15-2018,15,652
pens,8,01-15-2018,460,652
blank badges,10,01-15-2018,1284,652
meat trays,12,01-15-2018,2507,652
water bottles,16,01-15-2018,631,652
box cutters,6,01-16-2018,279,653
wrenches,15,01-16-2018,14,653
photo paper,18,01-16-2018,6248,653
plastic wrap,19,01-16-2018,232,653
soap,14,01-16-2018,122,653
scanner batt,11,01-17-2018,53,654
toilet paper,1,01-18-2018,100,655
cleaner,3,01-18-2018,14,655
plastic bags,4,01-18-2018,795,655
light bulbs,5,01-18-2018,120,655
office chair,7,01-18-2018,14,655
photo paper,18,01-18-2018,6444,655
pens,8,01-19-2018,411,656
blank badges,10,01-19-2018,1147,656
meat trays,12,01-19-2018,2240,656
soap,14,01-19-2018,113,656
water bottles,16,01-19-2018,564,656
box cutters,6,01-19-2018,287,656
keyboards,17,01-19-2018,41,656
plastic wrap,19,01-19-2018,240,656
keyboards,17,01-20-2018,42,657
toilet paper,1,01-20-2018,103,657
paper towel,2,01-20-2018,151,657
light bulbs,5,01-20-2018,124,657
printer paper,9,01-20-2018,69,657
scanner batt,11,01-20-2018,55,657
produce bags,13,01-20-2018,192,657
paper towel,2,01-21-2018,154,658
printer paper,9,01-21-2018,70,658
produce bags,13,01-21-2018,196,658
photo paper,18,01-21-2018,6601,658
box cutters,6,01-22-2018,294,659
wrenches,15,01-22-2018,14,659
plastic wrap,19,01-22-2018,245,659
plastic bags,4,01-22-2018,820,659
blank badges,10,01-22-2018,1183,659
plastic bags,4,01-23-2018,840,660
scanner batt,11,01-23-2018,56,660
pens,8,01-23-2018,403,660
meat trays,12,01-23-2018,2197,660
soap,14,01-23-2018,111,660
wrenches,15,01-23-2018,13,660
water bottles,16,01-23-2018,553,660
toilet paper,1,01-24-2018,105,661
cleaner,3,01-24-2018,14,661
light bulbs,5,01-24-2018,126,661
office chair,7,01-24-2018,14,661
pens,8,01-24-2018,434,661
blank badges,10,01-24-2018,1211,661
meat trays,12,01-24-2018,2366,661
soap,14,01-24-2018,119,661
water bottles,16,01-24-2018,595,661
cleaner,3,01-24-2018,13,661
box cutters,6,01-24-2018,273,661
office chair,7,01-24-2018,13,661
keyboards,17,01-24-2018,39,661
photo paper,18,01-24-2018,6130,661
plastic wrap,19,01-24-2018,228,661
keyboards,17,01-25-2018,42,662
toilet paper,1,01-25-2018,98,662
paper towel,2,01-25-2018,143,662
light bulbs,5,01-25-2018,117,662
printer paper,9,01-25-2018,65,662
scanner batt,11,01-25-2018,52,662
produce bags,13,01-25-2018,182,662
paper towel,2,01-26-2018,154,663
printer paper,9,01-26-2018,70,663
produce bags,13,01-26-2018,196,663
photo paper,18,01-26-2018,6601,663
box cutters,6,01-27-2018,294,664
plastic wrap,19,01-27-2018,245,664
plastic bags,4,01-27-2018,780,664
meat trays,12,01-27-2018,2197,664
wrenches,15,01-28-2018,14,665
pens,8,01-28-2018,403,665
blank badges,10,01-28-2018,1125,665
water bottles,16,01-28-2018,553,665
toilet paper,1,01-29-2018,105,666
plastic bags,4,01-29-2018,840,666
scanner batt,11,01-29-2018,56,666
soap,14,01-29-2018,111,666
wrenches,15,01-29-2018,13,666
photo paper,18,01-29-2018,6130,666
light bulbs,5,01-30-2018,126,667
pens,8,01-30-2018,434,667
blank badges,10,01-30-2018,1211,667
meat trays,12,01-30-2018,2366,667
soap,14,01-30-2018,119,667
water bottles,16,01-30-2018,595,667
cleaner,3,01-30-2018,13,667
box cutters,6,01-30-2018,273,667
office chair,7,01-30-2018,13,667
produce bags,13,01-30-2018,182,667
keyboards,17,01-30-2018,39,667
plastic wrap,19,01-30-2018,228,667
cleaner,3,01-31-2018,14,668
office chair,7,01-31-2018,14,668
toilet paper,1,01-31-2018,98,668
paper towel,2,01-31-2018,143,668
light bulbs,5,01-31-2018,117,668
printer paper,9,01-31-2018,65,668
scanner batt,11,01-31-2018,52,668
paper towel,2,02-01-2018,154,669
box cutters,6,02-01-2018,294,669
printer paper,9,02-01-2018,70,669
produce bags,13,02-01-2018,196,669
keyboards,17,02-01-2018,42,669
photo paper,18,02-01-2018,6601,669
plastic wrap,19,02-01-2018,245,669
plastic bags,4,02-01-2018,780,669
meat trays,12,02-01-2018,2197,669
pens,8,02-02-2018,403,670
blank badges,10,02-02-2018,1125,670
soap,14,02-02-2018,111,670
water bottles,16,02-02-2018,553,670
photo paper,18,02-02-2018,6130,670
toilet paper,1,02-03-2018,105,671
plastic bags,4,02-03-2018,840,671
scanner batt,11,02-03-2018,56,671
wrenches,15,02-03-2018,14,671
wrenches,15,02-03-2018,13,671
plastic wrap,19,02-03-2018,228,671
light bulbs,5,02-04-2018,126,672
pens,8,02-04-2018,434,672
meat trays,12,02-04-2018,2366,672
water bottles,16,02-04-2018,595,672
box cutters,6,02-04-2018,273,672
produce bags,13,02-04-2018,182,672
keyboards,17,02-04-2018,39,672
blank badges,10,02-05-2018,1211,673
soap,14,02-05-2018,119,673
toilet paper,1,02-05-2018,102,673
paper towel,2,02-05-2018,149,673
cleaner,3,02-05-2018,14,673
light bulbs,5,02-05-2018,122,673
office chair,7,02-05-2018,14,673
printer paper,9,02-05-2018,68,673
scanner batt,11,02-05-2018,54,673
cleaner,3,02-06-2018,14,674
office chair,7,02-06-2018,14,674
produce bags,13,02-06-2018,196,674
paper towel,2,02-07-2018,154,675
box cutters,6,02-07-2018,294,675
printer paper,9,02-07-2018,70,675
keyboards,17,02-07-2018,42,675
photo paper,18,02-07-2018,6601,675
plastic wrap,19,02-07-2018,245,675
plastic bags,4,02-07-2018,840,675
pens,8,02-07-2018,434,675
blank badges,10,02-07-2018,1211,675
meat trays,12,02-07-2018,2366,675
water bottles,16,02-07-2018,595,675
soap,14,02-08-2018,119,676
photo paper,18,02-08-2018,6601,676
toilet paper,1,02-09-2018,105,677
plastic bags,4,02-09-2018,840,677
light bulbs,5,02-09-2018,126,677
scanner batt,11,02-09-2018,56,677
wrenches,15,02-09-2018,14,677
box cutters,6,02-09-2018,294,677
produce bags,13,02-09-2018,196,677
wrenches,15,02-09-2018,14,677
keyboards,17,02-09-2018,42,677
plastic wrap,19,02-09-2018,245,677
pens,8,02-10-2018,434,678
blank badges,10,02-10-2018,1211,678
meat trays,12,02-10-2018,2366,678
soap,14,02-10-2018,119,678
water bottles,16,02-10-2018,595,678
toilet paper,1,02-10-2018,105,678
paper towel,2,02-10-2018,154,678
cleaner,3,02-10-2018,14,678
light bulbs,5,02-10-2018,126,678
office chair,7,02-10-2018,14,678
printer paper,9,02-10-2018,70,678
scanner batt,11,02-10-2018,56,678
paper towel,2,02-11-2018,154,679
produce bags,13,02-11-2018,196,679
cleaner,3,02-12-2018,14,680
box cutters,6,02-12-2018,294,680
office chair,7,02-12-2018,14,680
printer paper,9,02-12-2018,70,680
keyboards,17,02-12-2018,42,680
photo paper,18,02-12-2018,6601,680
plastic bags,4,02-12-2018,840,680
pens,8,02-12-2018,434,680
blank badges,10,02-12-2018,1211,680
meat trays,12,02-12-2018,2366,680
water bottles,16,02-12-2018,595,680
plastic wrap,19,02-13-2018,245,681
photo paper,18,02-13-2018,6601,681
soap,14,02-14-2018,119,682
toilet paper,1,02-15-2018,113,683
plastic bags,4,02-15-2018,901,683
light bulbs,5,02-15-2018,135,683
pens,8,02-15-2018,465,683
blank badges,10,02-15-2018,1298,683
scanner batt,11,02-15-2018,60,683
meat trays,12,02-15-2018,2535,683
soap,14,02-15-2018,128,683
wrenches,15,02-15-2018,15,683
water bottles,16,02-15-2018,638,683
toilet paper,1,02-15-2018,110,683
paper towel,2,02-15-2018,162,683
light bulbs,5,02-15-2018,132,683
box cutters,6,02-15-2018,308,683
printer paper,9,02-15-2018,74,683
scanner batt,11,02-15-2018,59,683
produce bags,13,02-15-2018,206,683
wrenches,15,02-15-2018,15,683
keyboards,17,02-15-2018,44,683
plastic wrap,19,02-15-2018,257,683
paper towel,2,02-16-2018,165,684
printer paper,9,02-16-2018,75,684
produce bags,13,02-16-2018,210,684
photo paper,18,02-16-2018,7073,684
cleaner,3,02-16-2018,15,684
plastic bags,4,02-16-2018,880,684
office chair,7,02-16-2018,15,684
cleaner,3,02-17-2018,15,685
box cutters,6,02-17-2018,315,685
office chair,7,02-17-2018,15,685
keyboards,17,02-17-2018,45,685
plastic wrap,19,02-17-2018,263,685
pens,8,02-17-2018,455,685
blank badges,10,02-17-2018,1269,685
meat trays,12,02-17-2018,2479,685
water bottles,16,02-17-2018,624,685
photo paper,18,02-17-2018,6916,685
soap,14,02-18-2018,125,686
toilet paper,1,02-19-2018,113,687
plastic bags,4,02-19-2018,901,687
scanner batt,11,02-19-2018,60,687
box cutters,6,02-19-2018,308,687
produce bags,13,02-19-2018,206,687
keyboards,17,02-19-2018,44,687
plastic wrap,19,02-19-2018,257,687
light bulbs,5,02-20-2018,135,688
pens,8,02-21-2018,465,689
blank badges,10,02-21-2018,1298,689
meat trays,12,02-21-2018,2535,689
soap,14,02-21-2018,128,689
water bottles,16,02-21-2018,638,689
toilet paper,1,02-21-2018,110,689
paper towel,2,02-21-2018,162,689
light bulbs,5,02-21-2018,132,689
printer paper,9,02-21-2018,74,689
scanner batt,11,02-21-2018,59,689
paper towel,2,02-22-2018,165,690
produce bags,13,02-22-2018,210,690
wrenches,15,02-22-2018,15,690
wrenches,15,02-22-2018,15,690
box cutters,6,02-23-2018,315,691
printer paper,9,02-23-2018,75,691
keyboards,17,02-23-2018,45,691
photo paper,18,02-23-2018,7073,691
plastic wrap,19,02-23-2018,263,691
cleaner,3,02-23-2018,15,691
plastic bags,4,02-23-2018,880,691
office chair,7,02-23-2018,15,691
pens,8,02-23-2018,455,691
blank badges,10,02-23-2018,1269,691
meat trays,12,02-23-2018,2479,691
water bottles,16,02-23-2018,624,691
cleaner,3,02-24-2018,15,692
office chair,7,02-24-2018,15,692
soap,14,02-24-2018,125,692
photo paper,18,02-24-2018,6916,692
toilet paper,1,02-25-2018,113,693
plastic bags,4,02-25-2018,901,693
scanner batt,11,02-25-2018,60,693
box cutters,6,02-25-2018,308,693
produce bags,13,02-25-2018,206,693
plastic wrap,19,02-25-2018,257,693
light bulbs,5,02-26-2018,135,694
pens,8,02-26-2018,465,694
blank badges,10,02-26-2018,1298,694
meat trays,12,02-26-2018,2535,694
soap,14,02-26-2018,128,694
water bottles,16,02-26-2018,638,694
toilet paper,1,02-26-2018,110,694
paper towel,2,02-26-2018,162,694
light bulbs,5,02-26-2018,132,694
printer paper,9,02-26-2018,74,694
scanner batt,11,02-26-2018,59,694
keyboards,17,02-26-2018,44,694
paper towel,2,02-28-2018,165,695
printer paper,9,02-28-2018,75,695
produce bags,13,02-28-2018,210,695
wrenches,15,02-28-2018,15,695
photo paper,18,02-28-2018,7073,695
plastic bags,4,02-28-2018,880,695
pens,8,02-28-2018,455,695
blank badges,10,02-28-2018,1269,695
meat trays,12,02-28-2018,2479,695
wrenches,15,02-28-2018,15,695
water bottles,16,02-28-2018,624,695
box cutters,6,03-01-2018,294,696
keyboards,17,03-01-2018,42,696
plastic wrap,19,03-01-2018,245,696
cleaner,3,03-01-2018,15,696
office chair,7,03-01-2018,15,696
photo paper,18,03-01-2018,6916,696
soap,14,03-02-2018,125,697
cleaner,3,03-03-2018,14,698
plastic bags,4,03-03-2018,840,698
office chair,7,03-03-2018,14,698
box cutters,6,03-03-2018,308,698
plastic wrap,19,03-03-2018,257,698
toilet paper,1,03-04-2018,105,699
light bulbs,5,03-04-2018,126,699
scanner batt,11,03-04-2018,56,699
toilet paper,1,03-04-2018,110,699
paper towel,2,03-04-2018,162,699
light bulbs,5,03-04-2018,132,699
produce bags,13,03-04-2018,206,699
