Item,Item ID,Day,Quantity,Order Number
plastic bags,4,01-08-2016,1969,1
water bottles,16,01-08-2016,1312,1
paper towel,2,01-09-2016,154,2
box cutters,6,01-09-2016,266,2
office chair,7,01-09-2016,28,2
scanner batt,11,01-09-2016,63,2
meat trays,12,01-09-2016,3297,2
toilet paper,1,01-10-2016,112,3
pens,8,01-10-2016,462,3
plastic wrap,19,01-10-2016,210,3
blank badges,10,01-11-2016,973,4
light bulbs,5,01-12-2016,112,5
produce bags,13,01-12-2016,154,5
soap,14,01-12-2016,112,5
wrenches,15,01-12-2016,21,5
plastic bags,4,01-14-2016,1722,6
keyboards,17,01-14-2016,35,6
paper towel,2,01-15-2016,154,7
box cutters,6,01-15-2016,266,7
printer paper,9,01-15-2016,49,7
scanner batt,11,01-15-2016,63,7
meat trays,12,01-15-2016,3297,7
water bottles,16,01-15-2016,1148,7
photo paper,18,01-15-2016,3710,7
toilet paper,1,01-16-2016,112,8
office chair,7,01-16-2016,28,8
pens,8,01-16-2016,462,8
plastic wrap,19,01-16-2016,210,8
light bulbs,5,01-17-2016,112,9
blank badges,10,01-17-2016,973,9
produce bags,13,01-17-2016,154,9
soap,14,01-17-2016,112,9
wrenches,15,01-17-2016,21,9
plastic bags,4,01-19-2016,1722,10
keyboards,17,01-19-2016,35,10
printer paper,9,01-20-2016,49,11
meat trays,12,01-20-2016,3297,11
water bottles,16,01-20-2016,1148,11
paper towel,2,01-21-2016,154,12
box cutters,6,01-21-2016,266,12
pens,8,01-21-2016,462,12
scanner batt,11,01-21-2016,63,12
photo paper,18,01-21-2016,3710,12
toilet paper,1,01-22-2016,112,13
cleaner,3,01-22-2016,14,13
office chair,7,01-22-2016,28,13
plastic wrap,19,01-22-2016,210,13
light bulbs,5,01-23-2016,112,14
blank badges,10,01-23-2016,973,14
produce bags,13,01-23-2016,154,14
soap,14,01-23-2016,112,14
wrenches,15,01-24-2016,21,15
plastic bags,4,01-25-2016,1722,16
printer paper,9,01-25-2016,49,16
meat trays,12,01-25-2016,3297,16
water bottles,16,01-25-2016,1148,16
keyboards,17,01-25-2016,35,16
toilet paper,1,01-26-2016,112,17
paper towel,2,01-26-2016,154,17
box cutters,6,01-26-2016,266,17
pens,8,01-26-2016,462,17
scanner batt,11,01-26-2016,63,17
photo paper,18,01-26-2016,3710,17
plastic wrap,19,01-27-2016,210,18
cleaner,3,01-28-2016,14,19
office chair,7,01-28-2016,28,19
blank badges,10,01-28-2016,973,19
light bulbs,5,01-29-2016,112,20
produce bags,13,01-29-2016,154,20
soap,14,01-29-2016,112,20
wrenches,15,01-30-2016,21,21
plastic bags,4,01-31-2016,1722,22
meat trays,12,01-31-2016,3297,22
water bottles,16,01-31-2016,1148,22
keyboards,17,01-31-2016,35,22
toilet paper,1,02-01-2016,112,23
paper towel,2,02-01-2016,154,23
box cutters,6,02-01-2016,266,23
pens,8,02-01-2016,462,23
printer paper,9,02-01-2016,49,23
scanner batt,11,02-01-2016,63,23
photo paper,18,02-01-2016,3710,23
cleaner,3,02-02-2016,14,24
office chair,7,02-02-2016,28,24
blank badges,10,02-02-2016,973,24
plastic wrap,19,02-02-2016,210,24
light bulbs,5,02-03-2016,112,25
produce bags,13,02-03-2016,154,25
soap,14,02-03-2016,112,25
plastic bags,4,02-05-2016,1722,26
wrenches,15,02-05-2016,21,26
water bottles,16,02-05-2016,1148,26
keyboards,17,02-05-2016,35,26
meat trays,12,02-06-2016,3297,27
toilet paper,1,02-07-2016,112,28
paper towel,2,02-07-2016,154,28
box cutters,6,02-07-2016,266,28
pens,8,02-07-2016,462,28
printer paper,9,02-07-2016,49,28
scanner batt,11,02-07-2016,63,28
photo paper,18,02-07-2016,3710,28
plastic wrap,19,02-07-2016,210,28
office chair,7,02-08-2016,28,29
blank badges,10,02-08-2016,973,29
cleaner,3,02-09-2016,14,30
light bulbs,5,02-09-2016,112,30
produce bags,13,02-09-2016,154,30
soap,14,02-09-2016,112,30
plastic bags,4,02-10-2016,1722,31
meat trays,12,02-10-2016,3297,31
wrenches,15,02-10-2016,21,31
water bottles,16,02-10-2016,1148,31
keyboards,17,02-10-2016,35,31
photo paper,18,02-11-2016,3710,32
toilet paper,1,02-12-2016,112,33
paper towel,2,02-12-2016,154,33
box cutters,6,02-12-2016,266,33
pens,8,02-12-2016,462,33
