Item,Item ID,Day,Quantity,Order Number
office chair,7,12-31-2019,37,1385
produce bags,13,12-31-2019,206,1385
photo paper,18,12-31-2019,4947,1385
pens,8,12-31-2019,594,1385
printer paper,9,12-31-2019,63,1385
blank badges,10,12-31-2019,1251,1385
meat trays,12,12-31-2019,4239,1385
wrenches,15,12-31-2019,27,1385
photo paper,18,12-31-2019,4770,1385
box cutters,6,01-01-2020,352,1386
pens,8,01-01-2020,611,1386
blank badges,10,01-01-2020,1286,1386
produce bags,13,01-01-2020,204,1386
wrenches,15,01-01-2020,28,1386
plastic wrap,19,01-01-2020,278,1386
plastic bags,4,01-01-2020,2296,1386
pens,8,01-01-2020,616,1386
blank badges,10,01-01-2020,1298,1386
scanner batt,11,01-01-2020,84,1386
meat trays,12,01-01-2020,4396,1386
water bottles,16,01-01-2020,1531,1386
keyboards,17,01-01-2020,47,1386
plastic wrap,19,01-01-2020,280,1386
cleaner,3,01-01-2020,18,1386
plastic bags,4,01-01-2020,2214,1386
water bottles,16,01-01-2020,1476,1386
keyboards,17,01-01-2020,45,1386
plastic wrap,19,01-01-2020,270,1386
paper towel,2,01-02-2020,176,1387
blank badges,10,01-02-2020,1112,1387
paper towel,2,01-02-2020,206,1387
box cutters,6,01-02-2020,355,1387
scanner batt,11,01-02-2020,81,1387
cleaner,3,01-03-2020,16,1388
plastic bags,4,01-03-2020,1969,1388
printer paper,9,01-03-2020,56,1388
meat trays,12,01-03-2020,3769,1388
water bottles,16,01-03-2020,1312,1388
photo paper,18,01-03-2020,4240,1388
plastic bags,4,01-03-2020,2276,1388
meat trays,12,01-03-2020,4357,1388
water bottles,16,01-03-2020,1517,1388
photo paper,18,01-03-2020,4903,1388
toilet paper,1,01-03-2020,150,1388
light bulbs,5,01-03-2020,150,1388
soap,14,01-03-2020,150,1388
wrenches,15,01-03-2020,28,1388
toilet paper,1,01-03-2020,144,1388
light bulbs,5,01-03-2020,144,1388
box cutters,6,01-03-2020,342,1388
soap,14,01-03-2020,144,1388
office chair,7,01-04-2020,32,1389
scanner batt,11,01-04-2020,72,1389
produce bags,13,01-04-2020,176,1389
toilet paper,1,01-04-2020,148,1389
light bulbs,5,01-04-2020,148,1389
scanner batt,11,01-04-2020,84,1389
soap,14,01-04-2020,148,1389
keyboards,17,01-04-2020,47,1389
office chair,7,01-04-2020,38,1389
produce bags,13,01-04-2020,198,1389
toilet paper,1,01-05-2020,128,1390
paper towel,2,01-05-2020,204,1390
printer paper,9,01-05-2020,65,1390
paper towel,2,01-05-2020,198,1390
office chair,7,01-05-2020,36,1390
light bulbs,5,01-06-2020,128,1391
pens,8,01-06-2020,528,1391
soap,14,01-06-2020,128,1391
keyboards,17,01-06-2020,40,1391
cleaner,3,01-06-2020,19,1391
box cutters,6,01-07-2020,304,1392
wrenches,15,01-07-2020,24,1392
plastic wrap,19,01-07-2020,240,1392
cleaner,3,01-07-2020,19,1392
printer paper,9,01-07-2020,66,1392
produce bags,13,01-07-2020,206,1392
photo paper,18,01-07-2020,4947,1392
pens,8,01-07-2020,594,1392
printer paper,9,01-07-2020,63,1392
blank badges,10,01-07-2020,1251,1392
meat trays,12,01-07-2020,4239,1392
wrenches,15,01-07-2020,27,1392
photo paper,18,01-07-2020,4770,1392
blank badges,10,01-08-2020,1060,1393
box cutters,6,01-08-2020,336,1393
office chair,7,01-08-2020,36,1393
pens,8,01-08-2020,583,1393
blank badges,10,01-08-2020,1228,1393
produce bags,13,01-08-2020,195,1393
plastic wrap,19,01-08-2020,265,1393
plastic bags,4,01-08-2020,2214,1393
pens,8,01-08-2020,594,1393
blank badges,10,01-08-2020,1251,1393
scanner batt,11,01-08-2020,81,1393
meat trays,12,01-08-2020,4239,1393
water bottles,16,01-08-2020,1476,1393
plastic wrap,19,01-08-2020,270,1393
cleaner,3,01-08-2020,18,1393
plastic bags,4,01-08-2020,2165,1393
scanner batt,11,01-08-2020,80,1393
water bottles,16,01-08-2020,1444,1393
keyboards,17,01-08-2020,44,1393
plastic wrap,19,01-08-2020,264,1393
paper towel,2,01-09-2020,168,1394
meat trays,12,01-09-2020,3592,1394
water bottles,16,01-09-2020,1251,1394
photo paper,18,01-09-2020,4042,1394
plastic bags,4,01-09-2020,2091,1394
meat trays,12,01-09-2020,4004,1394
wrenches,15,01-09-2020,26,1394
photo paper,18,01-09-2020,4505,1394
paper towel,2,01-09-2020,193,1394
box cutters,6,01-09-2020,333,1394
keyboards,17,01-09-2020,44,1394
toilet paper,1,01-09-2020,138,1394
light bulbs,5,01-09-2020,138,1394
soap,14,01-09-2020,138,1394
plastic bags,4,01-10-2020,1753,1395
printer paper,9,01-10-2020,50,1395
water bottles,16,01-10-2020,1340,1395
toilet paper,1,01-10-2020,140,1395
light bulbs,5,01-10-2020,140,1395
soap,14,01-10-2020,140,1395
box cutters,6,01-10-2020,327,1395
produce bags,13,01-11-2020,157,1396
toilet paper,1,01-11-2020,131,1396
light bulbs,5,01-11-2020,131,1396
soap,14,01-11-2020,131,1396
keyboards,17,01-11-2020,41,1396
wrenches,15,01-11-2020,27,1396
produce bags,13,01-11-2020,190,1396
toilet paper,1,01-12-2020,114,1397
cleaner,3,01-12-2020,15,1397
office chair,7,01-12-2020,29,1397
scanner batt,11,01-12-2020,65,1397
