Item,Item ID,Day,Quantity,Order Number
paper towel,2,01-02-2017,176,332
blank badges,10,01-02-2017,1112,332
cleaner,3,01-03-2017,16,333
plastic bags,4,01-03-2017,1969,333
printer paper,9,01-03-2017,56,333
meat trays,12,01-03-2017,3769,333
water bottles,16,01-03-2017,1312,333
photo paper,18,01-03-2017,4240,333
office chair,7,01-04-2017,32,334
scanner batt,11,01-04-2017,72,334
produce bags,13,01-04-2017,176,334
toilet paper,1,01-05-2017,128,335
light bulbs,5,01-06-2017,128,336
pens,8,01-06-2017,528,336
soap,14,01-06-2017,128,336
keyboards,17,01-06-2017,40,336
box cutters,6,01-07-2017,304,337
wrenches,15,01-07-2017,24,337
plastic wrap,19,01-07-2017,240,337
blank badges,10,01-08-2017,1060,338
paper towel,2,01-09-2017,168,339
meat trays,12,01-09-2017,3592,339
water bottles,16,01-09-2017,1251,339
photo paper,18,01-09-2017,4042,339
plastic bags,4,01-10-2017,1753,340
printer paper,9,01-10-2017,50,340
produce bags,13,01-11-2017,157,341
toilet paper,1,01-12-2017,114,342
cleaner,3,01-12-2017,15,342
office chair,7,01-12-2017,29,342
scanner batt,11,01-12-2017,65,342
light bulbs,5,01-13-2017,114,343
soap,14,01-13-2017,114,343
keyboards,17,01-13-2017,36,343
box cutters,6,01-14-2017,271,344
pens,8,01-14-2017,471,344
wrenches,15,01-14-2017,22,344
plastic wrap,19,01-14-2017,214,344
paper towel,2,01-15-2017,157,345
blank badges,10,01-15-2017,991,345
plastic bags,4,01-16-2017,1630,346
printer paper,9,01-16-2017,47,346
meat trays,12,01-16-2017,3121,346
water bottles,16,01-16-2017,1087,346
photo paper,18,01-16-2017,3512,346
toilet paper,1,01-17-2017,106,347
office chair,7,01-17-2017,27,347
scanner batt,11,01-17-2017,60,347
produce bags,13,01-17-2017,146,347
cleaner,3,01-18-2017,14,348
light bulbs,5,01-18-2017,106,348
soap,14,01-18-2017,106,348
keyboards,17,01-18-2017,34,348
box cutters,6,01-19-2017,252,349
pens,8,01-19-2017,438,349
plastic wrap,19,01-19-2017,199,349
blank badges,10,01-20-2017,973,350
paper towel,2,01-21-2017,154,351
plastic bags,4,01-21-2017,1722,351
meat trays,12,01-21-2017,3297,351
wrenches,15,01-21-2017,21,351
water bottles,16,01-21-2017,1148,351
photo paper,18,01-21-2017,3710,351
printer paper,9,01-22-2017,49,352
produce bags,13,01-22-2017,154,352
toilet paper,1,01-23-2017,112,353
light bulbs,5,01-23-2017,112,353
scanner batt,11,01-23-2017,63,353
soap,14,01-23-2017,112,353
cleaner,3,01-24-2017,14,354
box cutters,6,01-24-2017,266,354
office chair,7,01-24-2017,28,354
pens,8,01-24-2017,462,354
keyboards,17,01-24-2017,35,354
plastic wrap,19,01-24-2017,210,354
blank badges,10,01-25-2017,973,355
paper towel,2,01-26-2017,154,356
plastic bags,4,01-26-2017,1722,356
meat trays,12,01-26-2017,3297,356
wrenches,15,01-26-2017,21,356
water bottles,16,01-26-2017,1148,356
photo paper,18,01-26-2017,3710,356
produce bags,13,01-27-2017,154,357
printer paper,9,01-28-2017,49,358
toilet paper,1,01-29-2017,112,359
light bulbs,5,01-29-2017,112,359
scanner batt,11,01-29-2017,63,359
soap,14,01-29-2017,112,359
box cutters,6,01-30-2017,266,360
office chair,7,01-30-2017,28,360
pens,8,01-30-2017,462,360
keyboards,17,01-30-2017,35,360
plastic wrap,19,01-30-2017,210,360
cleaner,3,01-31-2017,14,361
blank badges,10,01-31-2017,973,361
paper towel,2,02-01-2017,154,362
plastic bags,4,02-01-2017,1722,362
meat trays,12,02-01-2017,3297,362
wrenches,15,02-01-2017,21,362
