Item,Item ID,Day,Quantity,Order Number
toilet paper,1,01-08-2016,152,1
plastic bags,4,01-08-2016,1736,1
water bottles,16,01-08-2016,1256,1
photo paper,18,01-08-2016,7656,1
office chair,7,01-09-2016,28,2
pens,8,01-09-2016,490,2
plastic wrap,19,01-09-2016,231,2
blank badges,10,01-10-2016,1099,3
produce bags,13,01-10-2016,182,3
paper towel,2,01-11-2016,133,4
printer paper,9,01-11-2016,63,4
soap,14,01-11-2016,119,4
wrenches,15,01-12-2016,21,5
light bulbs,5,01-13-2016,105,6
cleaner,3,01-14-2016,21,7
keyboards,17,01-14-2016,35,7
toilet paper,1,01-15-2016,133,8
plastic bags,4,01-15-2016,1519,8
pens,8,01-15-2016,490,8
meat trays,12,01-15-2016,2100,8
water bottles,16,01-15-2016,1099,8
photo paper,18,01-15-2016,6699,8
plastic wrap,19,01-15-2016,231,8
office chair,7,01-16-2016,28,9
printer paper,9,01-16-2016,63,9
blank badges,10,01-16-2016,1099,9
produce bags,13,01-16-2016,182,9
paper towel,2,01-17-2016,133,10
scanner batt,11,01-17-2016,35,10
soap,14,01-17-2016,119,10
wrenches,15,01-17-2016,21,10
light bulbs,5,01-18-2016,105,11
box cutters,6,01-19-2016,140,12
keyboards,17,01-19-2016,35,12
cleaner,3,01-20-2016,21,13
plastic bags,4,01-20-2016,1519,13
meat trays,12,01-20-2016,2100,13
water bottles,16,01-20-2016,1099,13
photo paper,18,01-20-2016,6699,13
toilet paper,1,01-21-2016,133,14
pens,8,01-21-2016,490,14
plastic wrap,19,01-21-2016,231,14
office chair,7,01-22-2016,28,15
blank badges,10,01-22-2016,1099,15
produce bags,13,01-22-2016,182,15
paper towel,2,01-23-2016,133,16
printer paper,9,01-23-2016,63,16
scanner batt,11,01-23-2016,35,16
soap,14,01-23-2016,119,16
light bulbs,5,01-24-2016,105,17
box cutters,6,01-24-2016,140,17
wrenches,15,01-24-2016,21,17
toilet paper,1,01-25-2016,133,18
cleaner,3,01-25-2016,21,18
plastic bags,4,01-25-2016,1519,18
