Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2016,24,328
plastic wrap,19,01-01-2017,264,329
toilet paper,1,01-02-2017,152,330
produce bags,13,01-02-2017,208,330
plastic bags,4,01-03-2017,1736,331
box cutters,6,01-03-2017,160,331
pens,8,01-03-2017,560,331
meat trays,12,01-03-2017,2400,331
water bottles,16,01-03-2017,1256,331
photo paper,18,01-03-2017,7656,331
office chair,7,01-04-2017,32,332
printer paper,9,01-04-2017,72,332
paper towel,2,01-06-2017,152,333
light bulbs,5,01-06-2017,120,333
blank badges,10,01-06-2017,1256,333
scanner batt,11,01-06-2017,40,333
keyboards,17,01-06-2017,40,333
wrenches,15,01-07-2017,24,334
cleaner,3,01-08-2017,23,335
soap,14,01-08-2017,130,335
plastic wrap,19,01-08-2017,252,335
toilet paper,1,01-09-2017,145,336
plastic bags,4,01-09-2017,1655,336
pens,8,01-09-2017,534,336
meat trays,12,01-09-2017,2288,336
produce bags,13,01-09-2017,199,336
water bottles,16,01-09-2017,1198,336
photo paper,18,01-09-2017,7298,336
box cutters,6,01-10-2017,143,337
printer paper,9,01-11-2017,65,338
office chair,7,01-12-2017,29,339
paper towel,2,01-13-2017,136,340
light bulbs,5,01-13-2017,107,340
blank badges,10,01-13-2017,1119,340
keyboards,17,01-13-2017,36,340
cleaner,3,01-14-2017,22,341
scanner batt,11,01-14-2017,36,341
soap,14,01-14-2017,122,341
wrenches,15,01-14-2017,22,341
plastic wrap,19,01-14-2017,236,341
toilet paper,1,01-15-2017,136,342
meat trays,12,01-15-2017,2138,342
produce bags,13,01-15-2017,186,342
plastic bags,4,01-16-2017,1438,343
box cutters,6,01-16-2017,133,343
pens,8,01-16-2017,464,343
water bottles,16,01-16-2017,1041,343
photo paper,18,01-16-2017,6341,343
office chair,7,01-17-2017,27,344
printer paper,9,01-17-2017,60,344
paper towel,2,01-18-2017,126,345
light bulbs,5,01-18-2017,100,345
blank badges,10,01-18-2017,1041,345
keyboards,17,01-18-2017,34,345
scanner batt,11,01-19-2017,34,346
soap,14,01-19-2017,113,346
plastic wrap,19,01-19-2017,219,346
toilet paper,1,01-21-2017,133,347
cleaner,3,01-21-2017,21,347
plastic bags,4,01-21-2017,1519,347
pens,8,01-21-2017,490,347
meat trays,12,01-21-2017,2100,347
produce bags,13,01-21-2017,182,347
wrenches,15,01-21-2017,21,347
water bottles,16,01-21-2017,1099,347
photo paper,18,01-21-2017,6699,347
box cutters,6,01-22-2017,140,348
printer paper,9,01-23-2017,63,349
paper towel,2,01-24-2017,133,350
light bulbs,5,01-24-2017,105,350
office chair,7,01-24-2017,28,350
blank badges,10,01-24-2017,1099,350
soap,14,01-24-2017,119,350
keyboards,17,01-24-2017,35,350
scanner batt,11,01-25-2017,35,351
plastic wrap,19,01-25-2017,231,351
toilet paper,1,01-26-2017,133,352
cleaner,3,01-26-2017,21,352
plastic bags,4,01-26-2017,1519,352
pens,8,01-26-2017,490,352
