Item,Item ID,Day,Quantity,Order Number
box cutters,6,01-08-2016,360,1
water bottles,16,01-08-2016,1312,1
plastic bags,4,01-09-2016,1484,2
printer paper,9,01-09-2016,77,2
blank badges,10,01-09-2016,1260,2
meat trays,12,01-10-2016,2947,3
plastic wrap,19,01-10-2016,210,3
paper towel,2,01-11-2016,133,4
photo paper,18,01-11-2016,4914,4
light bulbs,5,01-12-2016,112,5
produce bags,13,01-12-2016,154,5
wrenches,15,01-12-2016,21,5
pens,8,01-13-2016,371,6
soap,14,01-13-2016,105,6
plastic bags,4,01-14-2016,1484,7
keyboards,17,01-14-2016,35,7
toilet paper,1,01-15-2016,77,8
box cutters,6,01-15-2016,315,8
printer paper,9,01-15-2016,77,8
blank badges,10,01-15-2016,1260,8
water bottles,16,01-15-2016,1148,8
meat trays,12,01-16-2016,2947,9
plastic wrap,19,01-16-2016,210,9
paper towel,2,01-17-2016,133,10
light bulbs,5,01-17-2016,112,10
scanner batt,11,01-17-2016,35,10
produce bags,13,01-17-2016,154,10
wrenches,15,01-17-2016,21,10
photo paper,18,01-17-2016,4914,10
pens,8,01-18-2016,371,11
soap,14,01-18-2016,105,11
keyboards,17,01-19-2016,35,12
plastic bags,4,01-20-2016,1484,13
box cutters,6,01-20-2016,315,13
printer paper,9,01-20-2016,77,13
blank badges,10,01-20-2016,1260,13
water bottles,16,01-20-2016,1148,13
toilet paper,1,01-21-2016,77,14
meat trays,12,01-21-2016,2947,14
cleaner,3,01-22-2016,14,15
office chair,7,01-22-2016,14,15
plastic wrap,19,01-22-2016,210,15
paper towel,2,01-23-2016,133,16
light bulbs,5,01-23-2016,112,16
scanner batt,11,01-23-2016,35,16
produce bags,13,01-23-2016,154,16
photo paper,18,01-23-2016,4914,16
pens,8,01-24-2016,371,17
soap,14,01-24-2016,105,17
wrenches,15,01-24-2016,21,17
plastic bags,4,01-25-2016,1484,18
box cutters,6,01-25-2016,315,18
printer paper,9,01-25-2016,77,18
blank badges,10,01-25-2016,1260,18
water bottles,16,01-25-2016,1148,18
keyboards,17,01-25-2016,35,18
toilet paper,1,01-26-2016,77,19
meat trays,12,01-26-2016,2947,19
plastic wrap,19,01-27-2016,210,20
paper towel,2,01-28-2016,133,21
cleaner,3,01-28-2016,14,21
office chair,7,01-28-2016,14,21
scanner batt,11,01-28-2016,35,21
photo paper,18,01-28-2016,4914,21
light bulbs,5,01-29-2016,112,22
produce bags,13,01-29-2016,154,22
pens,8,01-30-2016,371,23
soap,14,01-30-2016,105,23
wrenches,15,01-30-2016,21,23
plastic bags,4,01-31-2016,1484,24
box cutters,6,01-31-2016,315,24
blank badges,10,01-31-2016,1260,24
water bottles,16,01-31-2016,1148,24
keyboards,17,01-31-2016,35,24
toilet paper,1,02-01-2016,77,25
printer paper,9,02-01-2016,77,25
meat trays,12,02-01-2016,2947,25
paper towel,2,02-02-2016,133,26
cleaner,3,02-02-2016,14,26
office chair,7,02-02-2016,14,26
scanner batt,11,02-02-2016,35,26
photo paper,18,02-02-2016,4914,26
plastic wrap,19,02-02-2016,210,26
light bulbs,5,02-03-2016,112,27
pens,8,02-03-2016,371,27
produce bags,13,02-03-2016,154,27
soap,14,02-04-2016,105,28
plastic bags,4,02-05-2016,1484,29
blank badges,10,02-05-2016,1260,29
wrenches,15,02-05-2016,21,29
water bottles,16,02-05-2016,1148,29
keyboards,17,02-05-2016,35,29
box cutters,6,02-06-2016,315,30
printer paper,9,02-06-2016,77,30
toilet paper,1,02-07-2016,77,31
meat trays,12,02-07-2016,2947,31
plastic wrap,19,02-07-2016,210,31
paper towel,2,02-08-2016,133,32
photo paper,18,02-08-2016,4914,32
cleaner,3,02-09-2016,14,33
light bulbs,5,02-09-2016,112,33
office chair,7,02-09-2016,14,33
pens,8,02-09-2016,371,33
scanner batt,11,02-09-2016,35,33
produce bags,13,02-09-2016,154,33
soap,14,02-09-2016,105,33
plastic bags,4,02-10-2016,1484,34
blank badges,10,02-10-2016,1260,34
wrenches,15,02-10-2016,21,34
water bottles,16,02-10-2016,1148,34
keyboards,17,02-10-2016,35,34
box cutters,6,02-11-2016,315,35
printer paper,9,02-11-2016,77,35
toilet paper,1,02-12-2016,77,36
meat trays,12,02-12-2016,2947,36
plastic wrap,19,02-13-2016,210,37
paper towel,2,02-14-2016,133,38
photo paper,18,02-14-2016,4914,38
cleaner,3,02-15-2016,16,39
light bulbs,5,02-15-2016,128,39
office chair,7,02-15-2016,16,39
pens,8,02-15-2016,424,39
scanner batt,11,02-15-2016,40,39
produce bags,13,02-15-2016,176,39
soap,14,02-15-2016,120,39
plastic bags,4,02-16-2016,1696,40
box cutters,6,02-16-2016,360,40
printer paper,9,02-16-2016,88,40
blank badges,10,02-16-2016,1440,40
meat trays,12,02-16-2016,3368,40
wrenches,15,02-16-2016,24,40
water bottles,16,02-16-2016,1312,40
keyboards,17,02-16-2016,40,40
toilet paper,1,02-17-2016,88,41
plastic wrap,19,02-17-2016,240,41
paper towel,2,02-18-2016,152,42
photo paper,18,02-18-2016,5616,42
light bulbs,5,02-19-2016,128,43
scanner batt,11,02-19-2016,40,43
produce bags,13,02-19-2016,176,43
pens,8,02-20-2016,424,44
soap,14,02-20-2016,120,44
plastic bags,4,02-21-2016,1696,45
cleaner,3,02-22-2016,14,46
box cutters,6,02-22-2016,315,46
office chair,7,02-22-2016,14,46
blank badges,10,02-22-2016,1260,46
wrenches,15,02-22-2016,21,46
water bottles,16,02-22-2016,1148,46
keyboards,17,02-22-2016,35,46
toilet paper,1,02-23-2016,77,47
printer paper,9,02-23-2016,77,47
meat trays,12,02-23-2016,2947,47
photo paper,18,02-24-2016,4914,48
plastic wrap,19,02-24-2016,210,48
paper towel,2,02-25-2016,133,49
light bulbs,5,02-26-2016,112,50
pens,8,02-26-2016,371,50
blank badges,10,02-26-2016,1260,50
scanner batt,11,02-26-2016,35,50
produce bags,13,02-26-2016,154,50
soap,14,02-26-2016,105,50
water bottles,16,02-26-2016,1148,50
plastic bags,4,02-27-2016,1484,51
box cutters,6,02-27-2016,315,51
keyboards,17,02-27-2016,35,51
cleaner,3,02-28-2016,14,52
office chair,7,02-28-2016,14,52
printer paper,9,02-28-2016,77,52
meat trays,12,02-28-2016,2947,52
wrenches,15,02-28-2016,21,52
toilet paper,1,02-29-2016,77,53
plastic wrap,19,02-29-2016,210,53
paper towel,2,03-01-2016,133,54
photo paper,18,03-01-2016,4914,54
light bulbs,5,03-03-2016,112,55
pens,8,03-03-2016,371,55
blank badges,10,03-03-2016,1260,55
scanner batt,11,03-03-2016,35,55
produce bags,13,03-03-2016,154,55
soap,14,03-03-2016,105,55
plastic bags,4,03-04-2016,1484,56
box cutters,6,03-04-2016,315,56
water bottles,16,03-04-2016,1148,56
keyboards,17,03-04-2016,35,56
toilet paper,1,03-05-2016,77,57
cleaner,3,03-05-2016,14,57
office chair,7,03-05-2016,14,57
printer paper,9,03-05-2016,77,57
meat trays,12,03-05-2016,2947,57
wrenches,15,03-05-2016,21,57
photo paper,18,03-05-2016,4914,57
plastic wrap,19,03-05-2016,210,57
paper towel,2,03-06-2016,133,58
light bulbs,5,03-08-2016,112,59
pens,8,03-08-2016,371,59
