Item,Item ID,Day,Quantity,Order Number
box cutters,6,01-08-2016,360,1
water bottles,16,01-08-2016,1336,1
plastic wrap,19,01-08-2016,296,1
cleaner,3,01-09-2016,28,2
plastic bags,4,01-09-2016,1379,2
pens,8,01-09-2016,511,2
blank badges,10,01-09-2016,1253,2
meat trays,12,01-09-2016,3059,2
soap,14,01-09-2016,133,2
photo paper,18,01-11-2016,5068,3
toilet paper,1,01-12-2016,98,4
scanner batt,11,01-12-2016,49,4
wrenches,15,01-12-2016,21,4
light bulbs,5,01-13-2016,105,5
printer paper,9,01-13-2016,56,5
paper towel,2,01-14-2016,112,6
produce bags,13,01-14-2016,140,6
water bottles,16,01-14-2016,1169,6
keyboards,17,01-14-2016,35,6
plastic bags,4,01-15-2016,1379,7
box cutters,6,01-15-2016,315,7
pens,8,01-15-2016,511,7
blank badges,10,01-15-2016,1253,7
meat trays,12,01-15-2016,3059,7
plastic wrap,19,01-15-2016,259,7
cleaner,3,01-16-2016,28,8
soap,14,01-16-2016,133,8
photo paper,18,01-16-2016,5068,8
toilet paper,1,01-17-2016,98,9
scanner batt,11,01-17-2016,49,9
wrenches,15,01-17-2016,21,9
light bulbs,5,01-18-2016,105,10
printer paper,9,01-18-2016,56,10
paper towel,2,01-19-2016,112,11
produce bags,13,01-19-2016,140,11
keyboards,17,01-19-2016,35,11
box cutters,6,01-20-2016,315,12
pens,8,01-20-2016,511,12
blank badges,10,01-20-2016,1253,12
water bottles,16,01-20-2016,1169,12
plastic bags,4,01-21-2016,1379,13
meat trays,12,01-21-2016,3059,13
soap,14,01-21-2016,133,13
plastic wrap,19,01-21-2016,259,13
cleaner,3,01-22-2016,28,14
office chair,7,01-22-2016,14,14
photo paper,18,01-22-2016,5068,14
toilet paper,1,01-23-2016,98,15
light bulbs,5,01-24-2016,105,16
printer paper,9,01-24-2016,56,16
scanner batt,11,01-24-2016,49,16
produce bags,13,01-24-2016,140,16
wrenches,15,01-24-2016,21,16
paper towel,2,01-25-2016,112,17
plastic bags,4,01-25-2016,1379,17
box cutters,6,01-25-2016,315,17
pens,8,01-25-2016,511,17
blank badges,10,01-25-2016,1253,17
water bottles,16,01-25-2016,1169,17
keyboards,17,01-25-2016,35,17
meat trays,12,01-26-2016,3059,18
soap,14,01-26-2016,133,18
plastic wrap,19,01-26-2016,259,18
photo paper,18,01-27-2016,5068,19
cleaner,3,01-28-2016,28,20
office chair,7,01-28-2016,14,20
toilet paper,1,01-29-2016,98,21
light bulbs,5,01-30-2016,105,22
printer paper,9,01-30-2016,56,22
scanner batt,11,01-30-2016,49,22
produce bags,13,01-30-2016,140,22
wrenches,15,01-30-2016,21,22
paper towel,2,01-31-2016,112,23
box cutters,6,01-31-2016,315,23
pens,8,01-31-2016,511,23
blank badges,10,01-31-2016,1253,23
water bottles,16,01-31-2016,1169,23
keyboards,17,01-31-2016,35,23
plastic bags,4,02-01-2016,1379,24
meat trays,12,02-01-2016,3059,24
soap,14,02-01-2016,133,24
plastic wrap,19,02-01-2016,259,24
cleaner,3,02-02-2016,28,25
office chair,7,02-02-2016,14,25
photo paper,18,02-02-2016,5068,25
toilet paper,1,02-03-2016,98,26
light bulbs,5,02-04-2016,105,27
printer paper,9,02-04-2016,56,27
scanner batt,11,02-04-2016,49,27
produce bags,13,02-04-2016,140,27
paper towel,2,02-05-2016,112,28
wrenches,15,02-05-2016,21,28
water bottles,16,02-05-2016,1169,28
keyboards,17,02-05-2016,35,28
plastic bags,4,02-06-2016,1379,29
box cutters,6,02-06-2016,315,29
pens,8,02-06-2016,511,29
blank badges,10,02-06-2016,1253,29
plastic wrap,19,02-06-2016,259,29
meat trays,12,02-07-2016,3059,30
soap,14,02-07-2016,133,30
cleaner,3,02-08-2016,28,31
photo paper,18,02-08-2016,5068,31
toilet paper,1,02-09-2016,98,32
light bulbs,5,02-09-2016,105,32
office chair,7,02-09-2016,14,32
paper towel,2,02-10-2016,112,33
printer paper,9,02-10-2016,56,33
blank badges,10,02-10-2016,1253,33
scanner batt,11,02-10-2016,49,33
produce bags,13,02-10-2016,140,33
wrenches,15,02-10-2016,21,33
water bottles,16,02-10-2016,1169,33
keyboards,17,02-10-2016,35,33
plastic bags,4,02-11-2016,1379,34
box cutters,6,02-11-2016,315,34
pens,8,02-11-2016,511,34
meat trays,12,02-11-2016,3059,34
plastic wrap,19,02-11-2016,259,34
soap,14,02-12-2016,133,35
photo paper,18,02-13-2016,5068,36
toilet paper,1,02-15-2016,112,37
paper towel,2,02-15-2016,128,37
cleaner,3,02-15-2016,32,37
light bulbs,5,02-15-2016,120,37
office chair,7,02-15-2016,16,37
printer paper,9,02-15-2016,64,37
scanner batt,11,02-15-2016,56,37
produce bags,13,02-15-2016,160,37
plastic bags,4,02-16-2016,1576,38
box cutters,6,02-16-2016,360,38
pens,8,02-16-2016,584,38
blank badges,10,02-16-2016,1432,38
meat trays,12,02-16-2016,3496,38
wrenches,15,02-16-2016,24,38
water bottles,16,02-16-2016,1336,38
keyboards,17,02-16-2016,40,38
plastic wrap,19,02-16-2016,296,38
soap,14,02-17-2016,152,39
photo paper,18,02-17-2016,5792,39
toilet paper,1,02-19-2016,112,40
cleaner,3,02-19-2016,32,40
light bulbs,5,02-20-2016,120,41
paper towel,2,02-21-2016,128,42
produce bags,13,02-21-2016,160,42
water bottles,16,02-21-2016,1336,42
plastic bags,4,02-22-2016,1379,43
box cutters,6,02-22-2016,315,43
office chair,7,02-22-2016,14,43
pens,8,02-22-2016,511,43
printer paper,9,02-22-2016,56,43
blank badges,10,02-22-2016,1253,43
scanner batt,11,02-22-2016,49,43
wrenches,15,02-22-2016,21,43
keyboards,17,02-22-2016,35,43
meat trays,12,02-23-2016,3059,44
soap,14,02-23-2016,133,44
plastic wrap,19,02-23-2016,259,44
photo paper,18,02-24-2016,5068,45
toilet paper,1,02-26-2016,98,46
cleaner,3,02-26-2016,28,46
light bulbs,5,02-26-2016,105,46
blank badges,10,02-26-2016,1253,46
paper towel,2,02-27-2016,112,47
plastic bags,4,02-27-2016,1379,47
box cutters,6,02-27-2016,315,47
pens,8,02-27-2016,511,47
printer paper,9,02-27-2016,56,47
scanner batt,11,02-27-2016,49,47
produce bags,13,02-27-2016,140,47
water bottles,16,02-27-2016,1169,47
keyboards,17,02-27-2016,35,47
office chair,7,02-28-2016,14,48
meat trays,12,02-28-2016,3059,48
wrenches,15,02-28-2016,21,48
plastic wrap,19,02-28-2016,259,48
soap,14,02-29-2016,133,49
photo paper,18,02-29-2016,5068,49
toilet paper,1,03-03-2016,98,50
cleaner,3,03-03-2016,28,50
light bulbs,5,03-03-2016,105,50
paper towel,2,03-04-2016,112,51
plastic bags,4,03-04-2016,1379,51
box cutters,6,03-04-2016,315,51
pens,8,03-04-2016,511,51
printer paper,9,03-04-2016,56,51
blank badges,10,03-04-2016,1253,51
scanner batt,11,03-04-2016,49,51
meat trays,12,03-04-2016,3059,51
produce bags,13,03-04-2016,140,51
water bottles,16,03-04-2016,1169,51
keyboards,17,03-04-2016,35,51
plastic wrap,19,03-04-2016,259,51
office chair,7,03-05-2016,14,52
soap,14,03-05-2016,133,52
wrenches,15,03-05-2016,21,52
photo paper,18,03-05-2016,5068,52
toilet paper,1,03-08-2016,98,53
light bulbs,5,03-09-2016,105,54
blank badges,10,03-09-2016,1253,54
paper towel,2,03-10-2016,112,55
cleaner,3,03-10-2016,28,55
plastic bags,4,03-10-2016,1379,55
box cutters,6,03-10-2016,315,55
pens,8,03-10-2016,511,55
printer paper,9,03-10-2016,56,55
scanner batt,11,03-10-2016,49,55
meat trays,12,03-10-2016,3059,55
produce bags,13,03-10-2016,140,55
water bottles,16,03-10-2016,1169,55
keyboards,17,03-10-2016,35,55
plastic wrap,19,03-10-2016,259,55
soap,14,03-11-2016,133,56
wrenches,15,03-11-2016,21,56
photo paper,18,03-11-2016,5068,56
office chair,7,03-12-2016,14,57
toilet paper,1,03-13-2016,98,58
light bulbs,5,03-14-2016,105,59
blank badges,10,03-14-2016,1253,59
paper towel,2,03-15-2016,112,60
cleaner,3,03-15-2016,28,60
plastic bags,4,03-15-2016,1379,60
box cutters,6,03-15-2016,315,60
pens,8,03-15-2016,511,60
printer paper,9,03-15-2016,56,60
scanner batt,11,03-15-2016,49,60
meat trays,12,03-15-2016,3059,60
produce bags,13,03-15-2016,140,60
water bottles,16,03-15-2016,1169,60
plastic wrap,19,03-15-2016,259,60
