Item,Item ID,Day,Quantity,Order Number
paper towel,2,12-31-2018,148,1010
cleaner,3,12-31-2018,37,1010
scanner batt,11,12-31-2018,65,1010
soap,14,12-31-2018,176,1010
paper towel,2,12-31-2018,150,1010
box cutters,6,12-31-2018,420,1010
photo paper,18,12-31-2018,6758,1010
plastic wrap,19,12-31-2018,346,1010
wrenches,15,01-01-2019,28,1011
plastic bags,4,01-01-2019,1839,1011
blank badges,10,01-01-2019,1671,1011
scanner batt,11,01-01-2019,66,1011
meat trays,12,01-01-2019,4079,1011
soap,14,01-01-2019,178,1011
water bottles,16,01-01-2019,1559,1011
keyboards,17,01-01-2019,47,1011
toilet paper,1,01-02-2019,112,1012
paper towel,2,01-02-2019,128,1012
plastic wrap,19,01-02-2019,296,1012
pens,8,01-02-2019,682,1012
plastic bags,4,01-03-2019,1576,1013
office chair,7,01-03-2019,16,1013
pens,8,01-03-2019,584,1013
blank badges,10,01-03-2019,1432,1013
meat trays,12,01-03-2019,3496,1013
produce bags,13,01-03-2019,160,1013
soap,14,01-03-2019,152,1013
water bottles,16,01-03-2019,1336,1013
toilet paper,1,01-03-2019,130,1013
plastic bags,4,01-03-2019,1823,1013
pens,8,01-03-2019,676,1013
blank badges,10,01-03-2019,1656,1013
meat trays,12,01-03-2019,4043,1013
produce bags,13,01-03-2019,185,1013
water bottles,16,01-03-2019,1545,1013
light bulbs,5,01-03-2019,140,1013
printer paper,9,01-03-2019,75,1013
wrenches,15,01-03-2019,28,1013
cleaner,3,01-04-2019,32,1014
box cutters,6,01-04-2019,360,1014
printer paper,9,01-04-2019,64,1014
light bulbs,5,01-04-2019,139,1014
printer paper,9,01-04-2019,74,1014
keyboards,17,01-04-2019,47,1014
plastic wrap,19,01-04-2019,343,1014
toilet paper,1,01-04-2019,131,1014
cleaner,3,01-04-2019,38,1014
produce bags,13,01-04-2019,187,1014
box cutters,6,01-05-2019,417,1015
light bulbs,5,01-06-2019,120,1016
keyboards,17,01-06-2019,40,1016
photo paper,18,01-06-2019,5792,1016
office chair,7,01-06-2019,19,1016
wrenches,15,01-07-2019,24,1017
paper towel,2,01-07-2019,148,1017
office chair,7,01-07-2019,19,1017
scanner batt,11,01-07-2019,65,1017
soap,14,01-07-2019,176,1017
photo paper,18,01-07-2019,6697,1017
paper towel,2,01-07-2019,150,1017
box cutters,6,01-07-2019,420,1017
photo paper,18,01-07-2019,6758,1017
plastic wrap,19,01-07-2019,346,1017
scanner batt,11,01-08-2019,54,1018
cleaner,3,01-08-2019,36,1018
plastic bags,4,01-08-2019,1773,1018
blank badges,10,01-08-2019,1611,1018
scanner batt,11,01-08-2019,63,1018
meat trays,12,01-08-2019,3933,1018
soap,14,01-08-2019,171,1018
water bottles,16,01-08-2019,1503,1018
toilet paper,1,01-09-2019,107,1019
paper towel,2,01-09-2019,122,1019
plastic bags,4,01-09-2019,1503,1019
pens,8,01-09-2019,557,1019
blank badges,10,01-09-2019,1365,1019
meat trays,12,01-09-2019,3333,1019
soap,14,01-09-2019,145,1019
water bottles,16,01-09-2019,1274,1019
plastic wrap,19,01-09-2019,283,1019
meat trays,12,01-09-2019,3715,1019
wrenches,15,01-09-2019,26,1019
light bulbs,5,01-09-2019,132,1019
pens,8,01-09-2019,639,1019
keyboards,17,01-09-2019,44,1019
produce bags,13,01-10-2019,143,1020
toilet paper,1,01-10-2019,115,1020
plastic bags,4,01-10-2019,1609,1020
pens,8,01-10-2019,597,1020
blank badges,10,01-10-2019,1462,1020
produce bags,13,01-10-2019,164,1020
water bottles,16,01-10-2019,1364,1020
box cutters,6,01-11-2019,321,1021
light bulbs,5,01-11-2019,123,1021
printer paper,9,01-11-2019,66,1021
keyboards,17,01-11-2019,41,1021
plastic wrap,19,01-11-2019,303,1021
printer paper,9,01-11-2019,70,1021
produce bags,13,01-11-2019,175,1021
wrenches,15,01-11-2019,27,1021
cleaner,3,01-12-2019,29,1022
office chair,7,01-12-2019,15,1022
printer paper,9,01-12-2019,57,1022
box cutters,6,01-12-2019,353,1022
toilet paper,1,01-12-2019,123,1022
cleaner,3,01-12-2019,35,1022
light bulbs,5,01-13-2019,107,1023
keyboards,17,01-13-2019,36,1023
photo paper,18,01-13-2019,5159,1023
scanner batt,11,01-14-2019,50,1024
