Item,Item ID,Day,Quantity,Order Number
paper towel,2,12-31-2019,148,1375
cleaner,3,12-31-2019,37,1375
scanner batt,11,12-31-2019,65,1375
soap,14,12-31-2019,176,1375
paper towel,2,12-31-2019,150,1375
box cutters,6,12-31-2019,420,1375
photo paper,18,12-31-2019,6758,1375
plastic wrap,19,12-31-2019,346,1375
wrenches,15,12-31-2019,27,1375
wrenches,15,01-01-2020,28,1376
plastic bags,4,01-01-2020,1839,1376
blank badges,10,01-01-2020,1671,1376
scanner batt,11,01-01-2020,66,1376
meat trays,12,01-01-2020,4079,1376
soap,14,01-01-2020,178,1376
water bottles,16,01-01-2020,1559,1376
keyboards,17,01-01-2020,47,1376
plastic bags,4,01-01-2020,1773,1376
office chair,7,01-01-2020,18,1376
blank badges,10,01-01-2020,1611,1376
scanner batt,11,01-01-2020,63,1376
meat trays,12,01-01-2020,3933,1376
water bottles,16,01-01-2020,1503,1376
keyboards,17,01-01-2020,45,1376
toilet paper,1,01-02-2020,112,1377
paper towel,2,01-02-2020,128,1377
plastic wrap,19,01-02-2020,296,1377
pens,8,01-02-2020,682,1377
box cutters,6,01-02-2020,405,1377
plastic bags,4,01-03-2020,1576,1378
office chair,7,01-03-2020,16,1378
pens,8,01-03-2020,584,1378
blank badges,10,01-03-2020,1432,1378
meat trays,12,01-03-2020,3496,1378
produce bags,13,01-03-2020,160,1378
soap,14,01-03-2020,152,1378
water bottles,16,01-03-2020,1336,1378
toilet paper,1,01-03-2020,130,1378
plastic bags,4,01-03-2020,1823,1378
pens,8,01-03-2020,676,1378
blank badges,10,01-03-2020,1656,1378
meat trays,12,01-03-2020,4043,1378
produce bags,13,01-03-2020,185,1378
water bottles,16,01-03-2020,1545,1378
light bulbs,5,01-03-2020,140,1378
printer paper,9,01-03-2020,75,1378
wrenches,15,01-03-2020,28,1378
pens,8,01-03-2020,657,1378
cleaner,3,01-04-2020,32,1379
box cutters,6,01-04-2020,360,1379
printer paper,9,01-04-2020,64,1379
light bulbs,5,01-04-2020,139,1379
printer paper,9,01-04-2020,74,1379
keyboards,17,01-04-2020,47,1379
plastic wrap,19,01-04-2020,343,1379
toilet paper,1,01-04-2020,131,1379
cleaner,3,01-04-2020,38,1379
produce bags,13,01-04-2020,187,1379
produce bags,13,01-04-2020,180,1379
plastic wrap,19,01-04-2020,333,1379
box cutters,6,01-05-2020,417,1380
cleaner,3,01-05-2020,36,1380
light bulbs,5,01-06-2020,120,1381
keyboards,17,01-06-2020,40,1381
photo paper,18,01-06-2020,5792,1381
office chair,7,01-06-2020,19,1381
toilet paper,1,01-06-2020,126,1381
paper towel,2,01-06-2020,144,1381
printer paper,9,01-06-2020,72,1381
soap,14,01-06-2020,171,1381
photo paper,18,01-06-2020,6516,1381
wrenches,15,01-07-2020,24,1382
paper towel,2,01-07-2020,148,1382
office chair,7,01-07-2020,19,1382
scanner batt,11,01-07-2020,65,1382
soap,14,01-07-2020,176,1382
photo paper,18,01-07-2020,6697,1382
paper towel,2,01-07-2020,150,1382
box cutters,6,01-07-2020,420,1382
photo paper,18,01-07-2020,6758,1382
plastic wrap,19,01-07-2020,346,1382
light bulbs,5,01-07-2020,135,1382
wrenches,15,01-07-2020,27,1382
scanner batt,11,01-08-2020,54,1383
cleaner,3,01-08-2020,36,1383
plastic bags,4,01-08-2020,1773,1383
blank badges,10,01-08-2020,1611,1383
scanner batt,11,01-08-2020,63,1383
meat trays,12,01-08-2020,3933,1383
soap,14,01-08-2020,171,1383
water bottles,16,01-08-2020,1503,1383
plastic bags,4,01-08-2020,1734,1383
box cutters,6,01-08-2020,396,1383
office chair,7,01-08-2020,18,1383
blank badges,10,01-08-2020,1576,1383
scanner batt,11,01-08-2020,62,1383
meat trays,12,01-08-2020,3846,1383
water bottles,16,01-08-2020,1470,1383
keyboards,17,01-08-2020,44,1383
toilet paper,1,01-09-2020,107,1384
paper towel,2,01-09-2020,122,1384
plastic bags,4,01-09-2020,1503,1384
pens,8,01-09-2020,557,1384
blank badges,10,01-09-2020,1365,1384
meat trays,12,01-09-2020,3333,1384
soap,14,01-09-2020,145,1384
water bottles,16,01-09-2020,1274,1384
plastic wrap,19,01-09-2020,283,1384
meat trays,12,01-09-2020,3715,1384
wrenches,15,01-09-2020,26,1384
light bulbs,5,01-09-2020,132,1384
pens,8,01-09-2020,639,1384
keyboards,17,01-09-2020,44,1384
pens,8,01-09-2020,628,1384
produce bags,13,01-10-2020,143,1385
toilet paper,1,01-10-2020,115,1385
plastic bags,4,01-10-2020,1609,1385
pens,8,01-10-2020,597,1385
blank badges,10,01-10-2020,1462,1385
produce bags,13,01-10-2020,164,1385
water bottles,16,01-10-2020,1364,1385
produce bags,13,01-10-2020,172,1385
box cutters,6,01-11-2020,321,1386
light bulbs,5,01-11-2020,123,1386
printer paper,9,01-11-2020,66,1386
keyboards,17,01-11-2020,41,1386
plastic wrap,19,01-11-2020,303,1386
printer paper,9,01-11-2020,70,1386
produce bags,13,01-11-2020,175,1386
wrenches,15,01-11-2020,27,1386
plastic wrap,19,01-11-2020,319,1386
cleaner,3,01-12-2020,29,1387
office chair,7,01-12-2020,15,1387
printer paper,9,01-12-2020,57,1387
box cutters,6,01-12-2020,353,1387
toilet paper,1,01-12-2020,123,1387
cleaner,3,01-12-2020,35,1387
cleaner,3,01-12-2020,35,1387
light bulbs,5,01-13-2020,107,1388
keyboards,17,01-13-2020,36,1388
photo paper,18,01-13-2020,5159,1388
toilet paper,1,01-13-2020,121,1388
paper towel,2,01-13-2020,138,1388
printer paper,9,01-13-2020,69,1388
soap,14,01-13-2020,164,1388
scanner batt,11,01-14-2020,50,1389
wrenches,15,01-14-2020,22,1389
photo paper,18,01-14-2020,5551,1389
box cutters,6,01-14-2020,394,1389
photo paper,18,01-14-2020,6335,1389
light bulbs,5,01-14-2020,129,1389
photo paper,18,01-14-2020,6227,1389
toilet paper,1,01-15-2020,100,1390
paper towel,2,01-15-2020,114,1390
plastic wrap,19,01-15-2020,264,1390
paper towel,2,01-15-2020,119,1390
cleaner,3,01-15-2020,30,1390
office chair,7,01-15-2020,15,1390
scanner batt,11,01-15-2020,52,1390
soap,14,01-15-2020,141,1390
paper towel,2,01-15-2020,140,1390
plastic bags,4,01-15-2020,1724,1390
office chair,7,01-15-2020,18,1390
blank badges,10,01-15-2020,1567,1390
meat trays,12,01-15-2020,3824,1390
soap,14,01-15-2020,167,1390
water bottles,16,01-15-2020,1462,1390
plastic wrap,19,01-15-2020,324,1390
plastic bags,4,01-15-2020,1695,1390
blank badges,10,01-15-2020,1540,1390
scanner batt,11,01-15-2020,61,1390
meat trays,12,01-15-2020,3759,1390
wrenches,15,01-15-2020,26,1390
water bottles,16,01-15-2020,1437,1390
plastic bags,4,01-16-2020,1306,1391
box cutters,6,01-16-2020,299,1391
pens,8,01-16-2020,484,1391
blank badges,10,01-16-2020,1186,1391
meat trays,12,01-16-2020,2896,1391
produce bags,13,01-16-2020,133,1391
soap,14,01-16-2020,126,1391
water bottles,16,01-16-2020,1107,1391
pens,8,01-16-2020,621,1391
scanner batt,11,01-16-2020,60,1391
keyboards,17,01-16-2020,43,1391
box cutters,6,01-16-2020,378,1391
office chair,7,01-16-2020,17,1391
pens,8,01-16-2020,614,1391
keyboards,17,01-16-2020,42,1391
cleaner,3,01-17-2020,27,1392
printer paper,9,01-17-2020,53,1392
light bulbs,5,01-17-2020,124,1392
printer paper,9,01-17-2020,66,1392
produce bags,13,01-17-2020,168,1392
plastic wrap,19,01-17-2020,311,1392
light bulbs,5,01-18-2020,100,1393
office chair,7,01-18-2020,14,1393
keyboards,17,01-18-2020,34,1393
photo paper,18,01-18-2020,4797,1393
plastic bags,4,01-18-2020,1347,1393
pens,8,01-18-2020,499,1393
blank badges,10,01-18-2020,1224,1393
meat trays,12,01-18-2020,2987,1393
wrenches,15,01-18-2020,21,1393
water bottles,16,01-18-2020,1142,1393
produce bags,13,01-18-2020,165,1393
wrenches,15,01-18-2020,25,1393
toilet paper,1,01-19-2020,96,1394
produce bags,13,01-19-2020,137,1394
toilet paper,1,01-19-2020,112,1394
toilet paper,1,01-19-2020,118,1394
paper towel,2,01-19-2020,135,1394
cleaner,3,01-19-2020,34,1394
printer paper,9,01-19-2020,68,1394
soap,14,01-19-2020,160,1394
scanner batt,11,01-20-2020,49,1395
light bulbs,5,01-20-2020,103,1395
box cutters,6,01-20-2020,308,1395
printer paper,9,01-20-2020,55,1395
keyboards,17,01-20-2020,35,1395
plastic wrap,19,01-20-2020,253,1395
cleaner,3,01-20-2020,31,1395
light bulbs,5,01-20-2020,126,1395
photo paper,18,01-20-2020,6082,1395
toilet paper,1,01-21-2020,98,1396
paper towel,2,01-21-2020,112,1396
plastic bags,4,01-21-2020,1379,1396
pens,8,01-21-2020,511,1396
blank badges,10,01-21-2020,1253,1396
meat trays,12,01-21-2020,3059,1396
wrenches,15,01-21-2020,21,1396
water bottles,16,01-21-2020,1169,1396
plastic wrap,19,01-21-2020,259,1396
box cutters,6,01-21-2020,338,1396
photo paper,18,01-21-2020,5430,1396
box cutters,6,01-22-2020,315,1397
produce bags,13,01-22-2020,140,1397
soap,14,01-22-2020,133,1397
photo paper,18,01-22-2020,4948,1397
paper towel,2,01-22-2020,120,1397
plastic bags,4,01-22-2020,1478,1397
blank badges,10,01-22-2020,1343,1397
meat trays,12,01-22-2020,3278,1397
soap,14,01-22-2020,143,1397
water bottles,16,01-22-2020,1253,1397
plastic wrap,19,01-22-2020,278,1397
plastic bags,4,01-22-2020,1655,1397
box cutters,6,01-22-2020,378,1397
blank badges,10,01-22-2020,1504,1397
meat trays,12,01-22-2020,3671,1397
water bottles,16,01-22-2020,1403,1397
printer paper,9,01-23-2020,56,1398
paper towel,2,01-23-2020,104,1398
scanner batt,11,01-23-2020,46,1398
soap,14,01-23-2020,124,1398
light bulbs,5,01-23-2020,113,1398
office chair,7,01-23-2020,15,1398
pens,8,01-23-2020,548,1398
scanner batt,11,01-23-2020,53,1398
keyboards,17,01-23-2020,38,1398
pens,8,01-23-2020,599,1398
scanner batt,11,01-23-2020,58,1398
wrenches,15,01-23-2020,25,1398
keyboards,17,01-23-2020,41,1398
cleaner,3,01-24-2020,28,1399
light bulbs,5,01-24-2020,105,1399
office chair,7,01-24-2020,14,1399
keyboards,17,01-24-2020,35,1399
photo paper,18,01-24-2020,5068,1399
toilet paper,1,01-24-2020,91,1399
cleaner,3,01-24-2020,26,1399
plastic bags,4,01-24-2020,1281,1399
office chair,7,01-24-2020,13,1399
pens,8,01-24-2020,475,1399
blank badges,10,01-24-2020,1164,1399
meat trays,12,01-24-2020,2841,1399
produce bags,13,01-24-2020,130,1399
wrenches,15,01-24-2020,20,1399
water bottles,16,01-24-2020,1086,1399
printer paper,9,01-24-2020,59,1399
office chair,7,01-24-2020,16,1399
produce bags,13,01-24-2020,160,1399
plastic wrap,19,01-24-2020,296,1399
scanner batt,11,01-25-2020,49,1400
plastic wrap,19,01-25-2020,259,1400
light bulbs,5,01-25-2020,98,1400
box cutters,6,01-25-2020,293,1400
printer paper,9,01-25-2020,52,1400
keyboards,17,01-25-2020,33,1400
plastic wrap,19,01-25-2020,241,1400
