Item,Item ID,Day,Quantity,Order Number
paper towel,2,12-31-2020,148,1740
cleaner,3,12-31-2020,37,1740
scanner batt,11,12-31-2020,65,1740
soap,14,12-31-2020,176,1740
paper towel,2,12-31-2020,150,1740
box cutters,6,12-31-2020,420,1740
photo paper,18,12-31-2020,6758,1740
plastic wrap,19,12-31-2020,346,1740
wrenches,15,12-31-2020,27,1740
wrenches,15,01-01-2021,28,1741
plastic bags,4,01-01-2021,1839,1741
blank badges,10,01-01-2021,1671,1741
scanner batt,11,01-01-2021,66,1741
meat trays,12,01-01-2021,4079,1741
soap,14,01-01-2021,178,1741
water bottles,16,01-01-2021,1559,1741
keyboards,17,01-01-2021,47,1741
plastic bags,4,01-01-2021,1773,1741
office chair,7,01-01-2021,18,1741
blank badges,10,01-01-2021,1611,1741
scanner batt,11,01-01-2021,63,1741
meat trays,12,01-01-2021,3933,1741
water bottles,16,01-01-2021,1503,1741
keyboards,17,01-01-2021,45,1741
plastic bags,4,01-01-2021,1705,1741
blank badges,10,01-01-2021,1549,1741
meat trays,12,01-01-2021,3781,1741
wrenches,15,01-01-2021,26,1741
water bottles,16,01-01-2021,1445,1741
plastic wrap,19,01-01-2021,321,1741
toilet paper,1,01-02-2021,112,1742
paper towel,2,01-02-2021,128,1742
plastic wrap,19,01-02-2021,296,1742
pens,8,01-02-2021,682,1742
box cutters,6,01-02-2021,405,1742
cleaner,3,01-02-2021,35,1742
keyboards,17,01-02-2021,44,1742
plastic bags,4,01-03-2021,1576,1743
office chair,7,01-03-2021,16,1743
pens,8,01-03-2021,584,1743
blank badges,10,01-03-2021,1432,1743
meat trays,12,01-03-2021,3496,1743
produce bags,13,01-03-2021,160,1743
soap,14,01-03-2021,152,1743
water bottles,16,01-03-2021,1336,1743
toilet paper,1,01-03-2021,130,1743
plastic bags,4,01-03-2021,1823,1743
pens,8,01-03-2021,676,1743
blank badges,10,01-03-2021,1656,1743
meat trays,12,01-03-2021,4043,1743
produce bags,13,01-03-2021,185,1743
water bottles,16,01-03-2021,1545,1743
light bulbs,5,01-03-2021,140,1743
printer paper,9,01-03-2021,75,1743
wrenches,15,01-03-2021,28,1743
pens,8,01-03-2021,657,1743
box cutters,6,01-03-2021,390,1743
pens,8,01-03-2021,632,1743
scanner batt,11,01-03-2021,61,1743
produce bags,13,01-03-2021,173,1743
cleaner,3,01-04-2021,32,1744
box cutters,6,01-04-2021,360,1744
printer paper,9,01-04-2021,64,1744
light bulbs,5,01-04-2021,139,1744
printer paper,9,01-04-2021,74,1744
keyboards,17,01-04-2021,47,1744
plastic wrap,19,01-04-2021,343,1744
toilet paper,1,01-04-2021,131,1744
cleaner,3,01-04-2021,38,1744
produce bags,13,01-04-2021,187,1744
produce bags,13,01-04-2021,180,1744
plastic wrap,19,01-04-2021,333,1744
light bulbs,5,01-04-2021,130,1744
soap,14,01-04-2021,165,1744
box cutters,6,01-05-2021,417,1745
cleaner,3,01-05-2021,36,1745
light bulbs,5,01-06-2021,120,1746
keyboards,17,01-06-2021,40,1746
photo paper,18,01-06-2021,5792,1746
office chair,7,01-06-2021,19,1746
toilet paper,1,01-06-2021,126,1746
paper towel,2,01-06-2021,144,1746
printer paper,9,01-06-2021,72,1746
soap,14,01-06-2021,171,1746
photo paper,18,01-06-2021,6516,1746
toilet paper,1,01-06-2021,122,1746
paper towel,2,01-06-2021,139,1746
office chair,7,01-06-2021,18,1746
printer paper,9,01-06-2021,70,1746
photo paper,18,01-06-2021,6263,1746
wrenches,15,01-07-2021,24,1747
paper towel,2,01-07-2021,148,1747
office chair,7,01-07-2021,19,1747
scanner batt,11,01-07-2021,65,1747
soap,14,01-07-2021,176,1747
photo paper,18,01-07-2021,6697,1747
paper towel,2,01-07-2021,150,1747
box cutters,6,01-07-2021,420,1747
photo paper,18,01-07-2021,6758,1747
plastic wrap,19,01-07-2021,346,1747
light bulbs,5,01-07-2021,135,1747
wrenches,15,01-07-2021,27,1747
plastic wrap,19,01-07-2021,321,1747
scanner batt,11,01-08-2021,54,1748
cleaner,3,01-08-2021,36,1748
plastic bags,4,01-08-2021,1773,1748
blank badges,10,01-08-2021,1611,1748
scanner batt,11,01-08-2021,63,1748
meat trays,12,01-08-2021,3933,1748
soap,14,01-08-2021,171,1748
water bottles,16,01-08-2021,1503,1748
plastic bags,4,01-08-2021,1734,1748
box cutters,6,01-08-2021,396,1748
office chair,7,01-08-2021,18,1748
blank badges,10,01-08-2021,1576,1748
scanner batt,11,01-08-2021,62,1748
meat trays,12,01-08-2021,3846,1748
water bottles,16,01-08-2021,1470,1748
keyboards,17,01-08-2021,44,1748
cleaner,3,01-08-2021,35,1748
plastic bags,4,01-08-2021,1683,1748
blank badges,10,01-08-2021,1529,1748
meat trays,12,01-08-2021,3733,1748
wrenches,15,01-08-2021,26,1748
