Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2017,24,679
water bottles,16,12-31-2017,796,679
printer paper,9,01-01-2018,48,680
keyboards,17,01-01-2018,48,680
cleaner,3,01-01-2018,28,680
plastic wrap,19,01-01-2018,269,680
plastic bags,4,01-02-2018,888,681
pens,8,01-02-2018,432,681
produce bags,13,01-02-2018,233,681
light bulbs,5,01-02-2018,158,681
toilet paper,1,01-03-2018,136,682
box cutters,6,01-03-2018,376,682
office chair,7,01-03-2018,16,682
blank badges,10,01-03-2018,1408,682
meat trays,12,01-03-2018,3504,682
toilet paper,1,01-03-2018,158,682
plastic bags,4,01-03-2018,1027,682
pens,8,01-03-2018,500,682
printer paper,9,01-03-2018,56,682
blank badges,10,01-03-2018,1628,682
meat trays,12,01-03-2018,4052,682
keyboards,17,01-03-2018,56,682
plastic wrap,19,01-04-2018,233,683
paper towel,2,01-04-2018,195,683
scanner batt,11,01-04-2018,74,683
soap,14,01-04-2018,167,683
scanner batt,11,01-05-2018,64,684
box cutters,6,01-05-2018,435,684
produce bags,13,01-05-2018,269,684
wrenches,15,01-05-2018,19,684
paper towel,2,01-06-2018,168,685
soap,14,01-06-2018,144,685
water bottles,16,01-06-2018,688,685
photo paper,18,01-06-2018,6136,685
office chair,7,01-07-2018,19,686
water bottles,16,01-07-2018,796,686
photo paper,18,01-07-2018,7095,686
cleaner,3,01-08-2018,23,687
plastic bags,4,01-08-2018,847,687
light bulbs,5,01-08-2018,130,687
printer paper,9,01-08-2018,46,687
wrenches,15,01-08-2018,16,687
keyboards,17,01-08-2018,46,687
plastic wrap,19,01-08-2018,257,687
toilet paper,1,01-09-2018,130,688
pens,8,01-09-2018,412,688
blank badges,10,01-09-2018,1342,688
meat trays,12,01-09-2018,3340,688
produce bags,13,01-09-2018,222,688
cleaner,3,01-09-2018,26,688
light bulbs,5,01-09-2018,145,688
blank badges,10,01-09-2018,1496,688
meat trays,12,01-09-2018,3723,688
box cutters,6,01-10-2018,335,689
plastic bags,4,01-10-2018,907,689
pens,8,01-10-2018,441,689
printer paper,9,01-10-2018,49,689
keyboards,17,01-10-2018,49,689
plastic wrap,19,01-11-2018,207,690
toilet paper,1,01-11-2018,139,690
paper towel,2,01-11-2018,172,690
scanner batt,11,01-11-2018,66,690
soap,14,01-11-2018,147,690
office chair,7,01-12-2018,15,691
scanner batt,11,01-12-2018,57,691
box cutters,6,01-12-2018,369,691
produce bags,13,01-12-2018,228,691
paper towel,2,01-13-2018,150,692
soap,14,01-13-2018,129,692
water bottles,16,01-13-2018,613,692
photo paper,18,01-13-2018,5465,692
wrenches,15,01-13-2018,16,692
cleaner,3,01-14-2018,22,693
light bulbs,5,01-14-2018,122,693
photo paper,18,01-14-2018,5881,693
plastic bags,4,01-15-2018,791,694
pens,8,01-15-2018,385,694
printer paper,9,01-15-2018,43,694
produce bags,13,01-15-2018,207,694
keyboards,17,01-15-2018,43,694
office chair,7,01-15-2018,15,694
water bottles,16,01-15-2018,638,694
plastic wrap,19,01-15-2018,216,694
toilet paper,1,01-16-2018,113,695
box cutters,6,01-16-2018,312,695
blank badges,10,01-16-2018,1166,695
meat trays,12,01-16-2018,2902,695
