Item,Item ID,Day,Quantity,Order Number
photo paper,18,01-08-2016,7537,1
pens,8,01-09-2016,511,2
water bottles,16,01-09-2016,973,2
paper towel,2,01-10-2016,147,3
blank badges,10,01-10-2016,1085,3
produce bags,13,01-10-2016,175,3
soap,14,01-10-2016,126,3
plastic wrap,19,01-10-2016,210,3
keyboards,17,01-11-2016,42,4
toilet paper,1,01-12-2016,98,5
wrenches,15,01-12-2016,21,5
plastic bags,4,01-13-2016,1029,6
light bulbs,5,01-13-2016,105,6
meat trays,12,01-13-2016,2422,6
office chair,7,01-14-2016,21,7
scanner batt,11,01-14-2016,42,7
pens,8,01-15-2016,511,8
printer paper,9,01-15-2016,49,8
water bottles,16,01-15-2016,973,8
photo paper,18,01-15-2016,6594,8
paper towel,2,01-16-2016,147,9
blank badges,10,01-16-2016,1085,9
produce bags,13,01-16-2016,175,9
soap,14,01-16-2016,126,9
plastic wrap,19,01-16-2016,210,9
toilet paper,1,01-17-2016,98,10
meat trays,12,01-17-2016,2422,10
wrenches,15,01-17-2016,21,10
keyboards,17,01-17-2016,42,10
plastic bags,4,01-18-2016,1029,11
light bulbs,5,01-18-2016,105,11
box cutters,6,01-19-2016,140,12
office chair,7,01-20-2016,21,13
pens,8,01-20-2016,511,13
printer paper,9,01-20-2016,49,13
scanner batt,11,01-20-2016,42,13
photo paper,18,01-20-2016,6594,13
water bottles,16,01-21-2016,973,14
paper towel,2,01-22-2016,147,15
cleaner,3,01-22-2016,14,15
blank badges,10,01-22-2016,1085,15
produce bags,13,01-22-2016,175,15
soap,14,01-22-2016,126,15
plastic wrap,19,01-22-2016,210,15
toilet paper,1,01-23-2016,98,16
meat trays,12,01-23-2016,2422,16
keyboards,17,01-23-2016,42,16
plastic bags,4,01-24-2016,1029,17
light bulbs,5,01-24-2016,105,17
box cutters,6,01-24-2016,140,17
wrenches,15,01-24-2016,21,17
office chair,7,01-25-2016,21,18
pens,8,01-25-2016,511,18
printer paper,9,01-25-2016,49,18
scanner batt,11,01-25-2016,42,18
photo paper,18,01-25-2016,6594,18
blank badges,10,01-26-2016,1085,19
water bottles,16,01-26-2016,973,19
paper towel,2,01-27-2016,147,20
produce bags,13,01-27-2016,175,20
soap,14,01-27-2016,126,20
plastic wrap,19,01-27-2016,210,20
cleaner,3,01-28-2016,14,21
keyboards,17,01-28-2016,42,21
toilet paper,1,01-29-2016,98,22
meat trays,12,01-29-2016,2422,22
plastic bags,4,01-30-2016,1029,23
light bulbs,5,01-30-2016,105,23
box cutters,6,01-30-2016,140,23
wrenches,15,01-30-2016,21,23
pens,8,01-31-2016,511,24
scanner batt,11,01-31-2016,42,24
photo paper,18,01-31-2016,6594,24
paper towel,2,02-01-2016,147,25
office chair,7,02-01-2016,21,25
printer paper,9,02-01-2016,49,25
blank badges,10,02-01-2016,1085,25
water bottles,16,02-01-2016,973,25
cleaner,3,02-02-2016,14,26
produce bags,13,02-02-2016,175,26
soap,14,02-02-2016,126,26
keyboards,17,02-02-2016,42,26
plastic wrap,19,02-02-2016,210,26
toilet paper,1,02-03-2016,98,27
plastic bags,4,02-03-2016,1029,27
meat trays,12,02-03-2016,2422,27
light bulbs,5,02-04-2016,105,28
box cutters,6,02-04-2016,140,28
wrenches,15,02-05-2016,21,29
pens,8,02-06-2016,511,30
scanner batt,11,02-06-2016,42,30
water bottles,16,02-06-2016,973,30
photo paper,18,02-06-2016,6594,30
paper towel,2,02-07-2016,147,31
office chair,7,02-07-2016,21,31
printer paper,9,02-07-2016,49,31
blank badges,10,02-07-2016,1085,31
plastic wrap,19,02-07-2016,210,31
produce bags,13,02-08-2016,175,32
soap,14,02-08-2016,126,32
toilet paper,1,02-09-2016,98,33
cleaner,3,02-09-2016,14,33
plastic bags,4,02-09-2016,1029,33
light bulbs,5,02-09-2016,105,33
meat trays,12,02-09-2016,2422,33
keyboards,17,02-09-2016,42,33
box cutters,6,02-10-2016,140,34
wrenches,15,02-10-2016,21,34
pens,8,02-11-2016,511,35
