Item,Item ID,Day,Quantity,Order Number
photo paper,18,01-08-2016,7472,1
paper towel,2,01-09-2016,154,2
blank badges,10,01-09-2016,1253,2
pens,8,01-10-2016,441,3
meat trays,12,01-10-2016,2940,3
produce bags,13,01-10-2016,182,3
light bulbs,5,01-11-2016,119,4
keyboards,17,01-11-2016,42,4
wrenches,15,01-12-2016,21,5
box cutters,6,01-13-2016,210,6
soap,14,01-13-2016,105,6
toilet paper,1,01-14-2016,84,7
cleaner,3,01-14-2016,21,7
office chair,7,01-14-2016,21,7
scanner batt,11,01-14-2016,42,7
paper towel,2,01-15-2016,154,8
blank badges,10,01-15-2016,1253,8
photo paper,18,01-15-2016,6538,8
plastic wrap,19,01-15-2016,154,8
plastic bags,4,01-16-2016,798,9
pens,8,01-16-2016,441,9
meat trays,12,01-16-2016,2940,9
produce bags,13,01-16-2016,182,9
light bulbs,5,01-17-2016,119,10
printer paper,9,01-17-2016,42,10
wrenches,15,01-17-2016,21,10
water bottles,16,01-17-2016,553,10
keyboards,17,01-17-2016,42,10
box cutters,6,01-18-2016,210,11
soap,14,01-18-2016,105,11
toilet paper,1,01-19-2016,84,12
cleaner,3,01-20-2016,21,13
office chair,7,01-20-2016,21,13
blank badges,10,01-20-2016,1253,13
scanner batt,11,01-20-2016,42,13
photo paper,18,01-20-2016,6538,13
plastic wrap,19,01-20-2016,154,13
paper towel,2,01-21-2016,154,14
meat trays,12,01-21-2016,2940,14
plastic bags,4,01-22-2016,798,15
pens,8,01-22-2016,441,15
produce bags,13,01-22-2016,182,15
light bulbs,5,01-23-2016,119,16
printer paper,9,01-23-2016,42,16
water bottles,16,01-23-2016,553,16
keyboards,17,01-23-2016,42,16
box cutters,6,01-24-2016,210,17
soap,14,01-24-2016,105,17
wrenches,15,01-24-2016,21,17
toilet paper,1,01-25-2016,84,18
cleaner,3,01-25-2016,21,18
office chair,7,01-25-2016,21,18
blank badges,10,01-25-2016,1253,18
scanner batt,11,01-25-2016,42,18
photo paper,18,01-25-2016,6538,18
plastic wrap,19,01-25-2016,154,18
paper towel,2,01-26-2016,154,19
meat trays,12,01-26-2016,2940,19
plastic bags,4,01-27-2016,798,20
pens,8,01-27-2016,441,20
produce bags,13,01-27-2016,182,20
light bulbs,5,01-28-2016,119,21
printer paper,9,01-28-2016,42,21
water bottles,16,01-28-2016,553,21
keyboards,17,01-28-2016,42,21
box cutters,6,01-29-2016,210,22
soap,14,01-30-2016,105,23
wrenches,15,01-30-2016,21,23
toilet paper,1,01-31-2016,84,24
blank badges,10,01-31-2016,1253,24
scanner batt,11,01-31-2016,42,24
photo paper,18,01-31-2016,6538,24
paper towel,2,02-01-2016,154,25
cleaner,3,02-01-2016,21,25
office chair,7,02-01-2016,21,25
pens,8,02-01-2016,441,25
meat trays,12,02-01-2016,2940,25
produce bags,13,02-01-2016,182,25
plastic wrap,19,02-01-2016,154,25
plastic bags,4,02-02-2016,798,26
light bulbs,5,02-02-2016,119,26
printer paper,9,02-02-2016,42,26
water bottles,16,02-02-2016,553,26
keyboards,17,02-02-2016,42,26
box cutters,6,02-03-2016,210,27
soap,14,02-04-2016,105,28
toilet paper,1,02-05-2016,84,29
wrenches,15,02-05-2016,21,29
blank badges,10,02-06-2016,1253,30
scanner batt,11,02-06-2016,42,30
photo paper,18,02-06-2016,6538,30
plastic wrap,19,02-06-2016,154,30
paper towel,2,02-07-2016,154,31
cleaner,3,02-07-2016,21,31
office chair,7,02-07-2016,21,31
pens,8,02-07-2016,441,31
meat trays,12,02-07-2016,2940,31
produce bags,13,02-07-2016,182,31
plastic bags,4,02-08-2016,798,32
light bulbs,5,02-08-2016,119,32
water bottles,16,02-08-2016,553,32
box cutters,6,02-09-2016,210,33
printer paper,9,02-09-2016,42,33
soap,14,02-09-2016,105,33
keyboards,17,02-09-2016,42,33
toilet paper,1,02-10-2016,84,34
blank badges,10,02-10-2016,1253,34
wrenches,15,02-10-2016,21,34
scanner batt,11,02-11-2016,42,35
photo paper,18,02-11-2016,6538,35
plastic wrap,19,02-11-2016,154,35
paper towel,2,02-12-2016,154,36
meat trays,12,02-12-2016,2940,36
