Item,Item ID,Day,Quantity,Order Number
cleaner,3,12-31-2018,24,1041
office chair,7,12-31-2018,24,1041
plastic bags,4,12-31-2018,1055,1041
photo paper,18,12-31-2018,8640,1041
plastic bags,4,12-31-2018,1064,1041
meat trays,12,12-31-2018,3920,1041
produce bags,13,12-31-2018,243,1041
photo paper,18,12-31-2018,8718,1041
printer paper,9,01-01-2019,48,1042
keyboards,17,01-01-2019,48,1042
photo paper,18,01-01-2019,7472,1042
cleaner,3,01-01-2019,28,1042
office chair,7,01-01-2019,28,1042
pens,8,01-01-2019,583,1042
wrenches,15,01-01-2019,28,1042
pens,8,01-01-2019,588,1042
blank badges,10,01-01-2019,1671,1042
paper towel,2,01-02-2019,176,1043
box cutters,6,01-02-2019,240,1043
produce bags,13,01-02-2019,208,1043
plastic wrap,19,01-02-2019,176,1043
light bulbs,5,01-02-2019,158,1043
paper towel,2,01-02-2019,206,1043
box cutters,6,01-02-2019,280,1043
water bottles,16,01-02-2019,738,1043
plastic wrap,19,01-02-2019,206,1043
toilet paper,1,01-03-2019,96,1044
blank badges,10,01-03-2019,1432,1044
water bottles,16,01-03-2019,632,1044
toilet paper,1,01-03-2019,111,1044
box cutters,6,01-03-2019,278,1044
printer paper,9,01-03-2019,56,1044
blank badges,10,01-03-2019,1656,1044
water bottles,16,01-03-2019,731,1044
keyboards,17,01-03-2019,56,1044
toilet paper,1,01-03-2019,112,1044
cleaner,3,01-03-2019,28,1044
light bulbs,5,01-03-2019,159,1044
office chair,7,01-03-2019,28,1044
printer paper,9,01-03-2019,56,1044
soap,14,01-03-2019,140,1044
wrenches,15,01-03-2019,28,1044
keyboards,17,01-03-2019,56,1044
produce bags,13,01-04-2019,241,1045
soap,14,01-04-2019,139,1045
scanner batt,11,01-05-2019,48,1046
paper towel,2,01-05-2019,204,1046
scanner batt,11,01-05-2019,56,1046
plastic wrap,19,01-05-2019,204,1046
plastic bags,4,01-06-2019,912,1047
pens,8,01-06-2019,504,1047
meat trays,12,01-06-2019,3360,1047
soap,14,01-06-2019,120,1047
wrenches,15,01-07-2019,24,1048
plastic bags,4,01-07-2019,1055,1048
meat trays,12,01-07-2019,3885,1048
photo paper,18,01-07-2019,8640,1048
plastic bags,4,01-07-2019,1064,1048
scanner batt,11,01-07-2019,56,1048
meat trays,12,01-07-2019,3920,1048
produce bags,13,01-07-2019,243,1048
photo paper,18,01-07-2019,8718,1048
cleaner,3,01-08-2019,23,1049
light bulbs,5,01-08-2019,130,1049
office chair,7,01-08-2019,23,1049
printer paper,9,01-08-2019,46,1049
keyboards,17,01-08-2019,46,1049
photo paper,18,01-08-2019,7122,1049
pens,8,01-08-2019,557,1049
pens,8,01-08-2019,567,1049
blank badges,10,01-08-2019,1611,1049
toilet paper,1,01-09-2019,92,1050
paper towel,2,01-09-2019,168,1050
box cutters,6,01-09-2019,229,1050
blank badges,10,01-09-2019,1365,1050
produce bags,13,01-09-2019,199,1050
water bottles,16,01-09-2019,603,1050
plastic wrap,19,01-09-2019,168,1050
cleaner,3,01-09-2019,26,1050
light bulbs,5,01-09-2019,145,1050
office chair,7,01-09-2019,26,1050
wrenches,15,01-09-2019,26,1050
